31033_GENEID,9606_GENEID
101073304,7105
101072634,64102
101074673,8813
101080078,57147
101079850,55732
101064553,2268
101078067,2519
101074759,2519
115247604,2519
105418380,2519
101072832,4800
101070962,57185
101061308,81887
101080124,22875
101072191,6405
101062791,6405
492310,1080
101069971,54467
101062409,889
101076272,4267
101078662,26
101075855,23072
101073394,8379
101077399,3927
654276,4074
101069997,90293
101076120,56603
101061878,79007
677725,57679
101063858,8837
115251567,7035
101061740,55471
101070609,10181
101071974,9108
101077117,9108
101079870,381
101063437,23098
101078661,204
101075059,952
105418447,952
101068153,2288
101071976,10180
101080132,84254
101077752,84254
101075647,5965
101069676,55610
101076268,126393
101066280,85413
100137532,7982
101075998,996
101061105,6521
101061701,6521
101061269,1856
101064659,5976
101062242,8935
101075177,55013
101069215,3207
101066975,5439
101076230,56919
101070108,4222
101068311,3980
101068492,79657
101074571,57019
101073861,56928
101079488,80256
101073669,51226
101061861,10943
101073984,1387
101079333,9256
101062836,5444
101075450,54677
101072773,25998
101075606,26224
101061279,26224
101077013,3675
101070828,3920
101068713,51573
101061442,9244
101063414,9244
101075512,9244
101061031,114881
101061540,114881
101078754,26022
101067596,9020
101068369,9020
101065009,10368
101066950,163
101068702,6863
101072605,64847
101077271,1750
101062891,4293
101078460,55971
101062742,55971
101076046,55750
101075274,221
101072952,55001
101068410,57157
101065772,9855
101065208,10083
115251138,10083
101066965,6915
101075861,3475
101071400,56891
101079160,56891
101068124,1352
115252571,9569
101073074,54623
101065212,27072
101073589,9912
101067801,79602
101078589,151531
101076656,57787
100653419,8842
100653418,8842
105417957,115098
101075526,5048
101072346,5048
101061796,9703
101063370,9058
101063593,9058
105416503,8522
101064366,79090
101074982,5080
101065194,113000
101064845,64285
101066093,64285
101074206,9254
101072949,9254
101063642,8938
101072092,115939
101074336,9091
101076072,55735
101073957,55735
101068392,29116
105417134,3720
101067260,6792
101068090,6792
101073023,57172
101067834,57172
101067604,728642
101068587,65220
101078629,83741
101063633,9265
101074335,1534
101072149,9043
101067997,9043
101069270,1951
101061348,10157
101076904,84954
101072059,1407
101068460,4784
101074365,4784
101061185,23542
101079417,9862
101066526,54497
101069523,6224
101077318,7812
101068537,10178
101078635,5081
101078225,10747
101074588,389434
101064230,29954
101075982,51534
101078430,51085
101067874,9031
101079022,10048
101061521,51603
101074711,8798
101072187,7756
101062786,928
101063177,57467
115250376,25900
101070893,25900
101067228,56920
101068867,80199
101066362,3423
101067258,5646
778001,920
101073533,695
101070253,2534
101063191,2534
101063300,3097
101075464,6924
101067171,11313
101076033,9902
101072112,10867
101061437,10867
101075288,55727
101069921,9546
101069681,54903
101065884,51099
445932,3730
101067205,3730
101062158,3730
101079010,26993
101077143,54799
101061307,51096
101080198,9066
101069909,9066
101065977,5286
101074944,54443
105417709,58525
101068370,2844
101068370,23637
101063377,1634
101062406,54814
101074498,5536
101063416,8491
101064828,672
101064749,2067
101067447,7869
101068405,2137
101078607,9971
101070965,60481
101079555,8284
101078522,57658
101073629,57658
101071455,30845
101072741,5704
101073675,23324
101070340,57709
101065049,5010
101063707,9961
101074190,51667
101072349,5238
101065144,1195
101079289,55703
101076972,9604
101070408,1774
101068382,1663
101071247,23376
101063892,23649
101063922,823
101073761,4190
101072315,4190
101075978,10463
101078465,10903
101068591,1355
101067087,440193
101073451,10138
101070310,10138
101061759,29881
101067678,64132
101062637,81551
101070810,23386
101067005,55349
101067572,53832
101079696,55830
101064471,27032
100462939,3479
101077095,92745
101076678,10928
101062650,22902
101067106,1272
101072274,1272
101062224,8540
115251050,63932
101070948,55622
101075471,23187
105417816,8685
101069535,972
101078862,3082
101064315,3082
101077697,54764
101078138,54764
101066808,23154
101063925,25960
101068969,55734
101078221,4331
100049633,864
101074351,4361
101071850,58473
101062127,1992
101076110,64816
101075886,64816
101069124,64816
101066008,11136
101064373,9369
101066348,114879
101077242,9716
101062851,2273
101075170,2273
101070546,51507
101061965,2554
101075465,57210
101072917,57210
101067218,64429
101065656,4719
101064163,4719
101068323,9821
101075537,330
101062436,11215
101074385,6617
101062266,51071
101061137,11171
101073379,51177
101078759,51177
101066608,2730
101073667,23304
101069293,30846
101061827,55635
101063138,25901
101063799,58528
101078414,51230
101071322,29781
101071593,23633
101073138,355
101068293,3755
115249554,56895
101074400,56895
101078899,5583
101073224,3459
101074849,3459
778009,11285
