10089_GENEID,9606_GENEID
110286759,7105
110286941,64102
110288020,8813
110291165,57147
110291174,55732
110301030,2729
110293203,57185
110286638,81887
110301229,6405
110296314,1080
110294045,54467
110294033,889
110296184,5893
110285481,572
110294007,51056
110295395,9957
110297026,26
110296761,26
110296945,26
110296626,26
110296883,51384
110307814,23072
110294349,8379
110304695,3927
110304951,29916
110295986,55365
110296683,4074
110286554,90293
110296452,56603
110296127,3382
110299829,79007
110296120,57679
110301142,10181
110299806,9108
110295966,381
110305243,23098
110306072,26073
110296202,23129
110292230,204
110296353,2288
110292704,23028
110301675,10180
110304944,84254
110296042,5965
110295893,55610
110297720,126393
110297672,115703
110298375,4706
110296681,5166
110303455,85413
110301547,51364
110307023,340273
110287322,170302
110295906,7982
110304665,996
110305598,6521
110296391,799
110286786,3052
110304161,1856
110284317,64063
110299629,5976
110296874,8935
110286753,292
110291475,55013
110296819,3207
110294658,5439
110305269,56919
110306144,4222
110304690,3980
110310490,79657
110298807,6296
110298808,81691
110299704,57019
110303679,56928
110293171,80256
110305387,51226
110306812,5577
110286918,10943
110305642,9256
110305648,4353
110296505,5444
110296331,6936
110296589,84058
110294643,54677
110294486,5244
110294014,55904
110294399,57414
110283636,30812
110308527,7748
110309324,23077
110309548,26224
110299482,3683
110305050,5164
110304308,3675
110286453,3920
110296600,51666
110297754,51573
110300296,55049
110300475,9244
110304413,114881
110304810,51087
110304734,3883
110304892,9020
110297901,6833
110298765,10368
110285592,54972
110296722,6863
110311385,10127
110300504,6376
110306114,64847
110304549,8913
110283950,51330
110296857,1750
110308275,5898
110296242,55750
110285533,221
110293207,55001
110294734,57157
110298769,9855
110297902,10083
110296364,79017
110303580,6915
110305605,56891
110305849,1352
110293923,9569
110298122,54623
110307815,27072
110304802,9912
110304801,60528
110305873,51265
110283759,10942
110297816,57787
110293911,8842
110300263,115098
110299442,90273
110297190,90273
110304361,5048
110304621,4843
110306321,1770
110306074,9703
110305705,9058
110305593,8522
110298407,79090
110303229,4145
110286829,8277
110283864,113000
110304647,64285
110301155,9254
110283862,8938
110283863,115939
110283826,9091
110302224,6401
110292600,55735
110301896,2328
110307966,29116
110286761,27035
110312695,5689
110287539,6853
110286933,6792
110299437,57172
110292096,728642
110292395,65220
110294042,7021
110302272,9940
110294767,9265
110295452,53616
110304279,9043
110301292,1951
110296036,10157
110302233,51188
110309084,51188
110312619,84954
110296158,4257
110303195,1407
110299348,8993
110299578,4784
110284340,5310
110310393,23542
110305049,9862
110290872,7812
110294208,9690
110287297,10178
110293079,5081
110292278,10747
110293231,199870
110293689,80342
110307413,29954
110294335,9031
110307771,10048
110296320,8798
110304367,7756
110301545,7384
110308081,83930
110302057,57467
110295798,25900
110298884,2696
110309751,11188
110308853,23166
110297366,80199
110286776,3423
110296770,5646
110296921,920
110296697,10233
110286488,695
110293047,22955
110302997,2534
110303327,3097
110290649,2326
110292582,11313
110305337,9902
110284718,6534
110296803,10867
110302905,9546
110304615,54903
110302202,51099
110312480,26993
110294350,54476
110303278,5725
110299172,8193
110301458,23395
110298984,5329
110312669,58525
110289431,2844
110289431,23637
110303084,1634
110298183,54814
110298654,5536
110304288,23177
110312508,8491
110297694,27033
110297724,7305
110298404,57146
110286498,2556
110297810,2067
110297675,933
110301808,7869
110286780,51360
110286691,4007
110301571,4057
110309303,2137
110302992,9971
110301217,60481
110297094,240
110306500,55148
110306676,11183
110283836,30845
110297562,5704
110294547,23324
110291258,5010
110297573,9961
110294649,51667
110301958,112611
110303492,55703
110307064,23357
110286589,1774
110296332,50865
110297031,9052
110286728,10046
110285346,23649
110310882,23144
110285309,823
110301881,55
110290784,10903
110287161,7454
110300130,1800
110284489,9782
110305663,29881
110305618,64132
110309468,81551
110304979,23386
110308328,3670
110303777,53832
110301104,27032
110304009,3479
110286853,92745
110283823,10928
110310389,1272
110293932,6556
110291173,25937
110286755,63932
110312554,55622
110302514,23584
110301169,23187
110295979,8685
110289544,1591
110289860,57586
110284732,972
110294216,3082
110299438,54764
110292322,23154
110300402,25960
110284776,55734
110309155,23034
110301322,4361
110298145,58473
110308091,1992
110294771,64816
110298894,11136
110283784,6683
110307485,9369
110297885,114879
110309430,9716
110292205,732
110286553,2273
110289646,51507
110305133,2554
110310874,57210
110293930,9921
110301072,57476
110298890,6050
110303675,4719
110300966,211
110302303,330
110309108,11215
110296181,51071
110296621,11171
110312538,50619
110312156,23304
110298165,30846
110291227,55635
110290092,10062
110284053,10953
110292722,23633
110311413,7431
110285655,355
110283783,8635
110310487,960
110289273,3755
110283831,56895
115029549,11119
110309115,4285
110306708,5583
110290874,3645
110303040,3459
110308007,11285
