GENEID_42254,GENEID_9606
101549154,51384
101541834,8837
101538953,4222
101538771,5444
101550473,54677
101537974,26224
101552427,6863
101556703,5898
101546947,2115
101552677,10344
101551902,79017
101540274,6856
101537045,51188
101550875,51533
101548575,5646
105942995,5646
101548835,5646
101548309,5646
101554115,7752
101543299,54799
101543797,1634
101559132,54814
101558157,23177
101547151,3670
101550572,1179
101549264,22802
101554143,92745
101542863,63932
101540783,972
101555823,6617
101541817,3755
101558870,7444
101552833,6642
101538018,3381
101557488,5926
101545980,55236
101553950,535
101558803,79645
101557841,11345
101557170,4238
101538659,84245
101556528,55300
101544095,27430
101540391,7092
101551204,729
101550960,822
101553963,7504
101548150,57120
101546199,168850
101547770,3604
101540266,340533
101558561,51474
101537159,25875
101540126,6307
101557408,51154
101546512,55745
101545351,23201
101552881,639
101545229,55359
101557044,55650
101553270,6676
101551331,55588
101558908,6047
101556983,55726
101555954,5378
101550728,10203
101557468,6882
101551202,9423
101558498,4710
101547535,30834
101555271,744
101542460,9650
101550415,8611
101541074,57595
101555140,8692
101538449,3430
101559230,80347
101544706,24140
101539115,139341
101548900,483
101550603,5597
101540346,5873
101552179,7353
101553982,8440
101552124,11320
101549511,114049
101548124,84708
101548426,9886
101538418,7515
101552555,1183
101552589,10170
101551185,55972
105943283,3385
101556195,22978
101542307,55796
101546806,29089
101554612,51548
101541689,9063
101556439,55728
101555453,3205
101540674,9817
101544660,23011
101554022,28962
101539059,51668
101551949,4200
101549357,55322
101543356,4986
101536914,23085
101545303,57226
101553925,1833
101552573,10998
101543700,2683
101547936,8898
101541561,2512
101554142,1789
101557637,51161
101549905,29058
101540563,23409
101551228,10961
101556242,29965
101557111,645
101547208,4069
101542466,26998
101541932,26998
101541673,26998
101538096,1215
101538359,54930
101537919,55644
101542500,55072
101554308,9878
101558175,63967
101537480,55105
101543891,1312
101547567,372
101550225,25805
101549064,9424
101542877,4713
101544513,4320
101543214,100037417
101543214,1652
101543214,100037417
101557367,266629
101546542,23759
101546278,29799
101545313,9647
101539454,113791
101546723,6942
101550010,7494
101549325,25793
101551684,8563
101557980,80832
101557980,8542
101550504,55147
101538955,64841
101546768,55195
101552218,5684
101557173,51635
101550516,6554
101559182,51527
101549375,60686
101538451,57820
101557798,10202
101551226,11237
101548136,54363
101556543,5173
101551133,140711
101559326,63905
101550084,9675
101551670,11264
101551132,128866
101550170,434
101558789,23253
101542413,8406
101541356,6247
105943161,7076
101550859,27286
101550352,56271
101544501,22862
101554872,54
101546181,6445
101556486,10166
101545999,730249
101558224,84935
101546268,1203
101557571,8717
101542893,23568
101553303,10664
101545270,80777
101538485,25839
101553909,56942
101543318,56942
101552442,4350
101550905,83693
101552795,7727
101556866,3163
101538062,366
101550505,90427
101554134,11339
101546550,26258
101547921,1666
101544923,5862
101540970,3574
101548617,54108
101540687,27294
101542794,3743
101538927,28974
101543333,10270
101555688,10775
101537413,56961
101558772,6510
101556215,4818
101551700,6822
101552228,6822
101552765,6822
101551967,6822
101537242,83743
101559089,56344
101544631,9545
101539900,26291
101547801,51398
101557553,1777
101537152,11045
101558686,23080
101547117,256227
101536990,94239
101554551,8887
101552441,55033
101548779,51142
101540295,23553
101545409,29999
101538718,5078
101538178,10842
101545637,54664
101549867,27075
101556793,54927
101537371,55665
101555577,55069
101544382,26608
101539963,54981
101540073,6019
101540073,6013
101540073,6013
101546241,23189
101539102,1993
101543786,8721
101552125,54619
101552168,1787
101559306,9562
101549882,1411
101538894,84961
101553161,5414
101554306,51174
101547135,6532
101546002,9527
101555111,6945
101547220,239
101539738,1845
101557707,23531
101547034,5957
101554648,7448
101555457,27346
101545144,55161
101546247,2798
101558911,374
101552451,1998
101552172,4717
101556429,3558
101552726,55325
101538937,1075
101551203,6309
101544751,3263
101538465,50862
101546962,7379
101543817,8050
101557686,5450
101548978,51561
101550289,506
101558070,51184
101544094,55507
101541712,4256
101547025,11103
101548495,2026
101557670,29940
101541916,4739
101554329,135114
101555854,26271
101545474,3605
105942857,26268
101550373,55776
101540288,51715
101558472,222642
101554855,892
101553536,1871
101550949,8875
101551973,6582
101556713,55603
101549902,5201
101553529,56130
101542768,3593
101544795,900
101555980,5810
101555720,55299
101555192,5618
101538806,3567
101548050,2246
101557161,56951
101552246,1452
101551572,80315
101559128,942
101559439,7337
101557948,8850
101555142,590
101554007,23527
101555409,3373
101558627,10641
101558357,11068
101553150,55081
101550175,23276
