GENEID_286419,GENEID_9606
112649435,7105
112649487,64102
112674122,8813
112648652,57147
112648650,55732
112660162,2268
112644232,2519
112641764,2729
112641555,4800
112660211,90529
112659919,57185
112671779,81887
112641680,22875
112665810,6405
112670805,1080
112674941,54467
112674946,1595
112674943,889
112669001,5893
112659359,572
112654086,51056
112652041,4267
112653379,9957
112663912,26
112678075,51384
112661299,23072
112640191,8379
112655551,3927
112655030,29916
112663942,55365
112665361,4074
112649191,90293
112664200,56603
112674850,3382
112656314,57679
112656355,843
112656294,8837
112668244,7035
112664521,55471
112665809,10181
112673904,6542
112675037,381
112677672,23098
112677675,26073
112661308,23129
112660013,204
112653383,952
112669026,2288
112660368,23028
112665808,10180
112677519,84254
112665500,5965
112674920,55610
112643611,126393
112643521,115703
112640237,4706
112674892,5166
112658590,85413
112665823,51364
112670549,340273
112654427,170302
112674882,10165
112670800,7982
112652906,996
112655251,6521
112674918,799
112652775,3052
112647486,1856
112640516,64063
112666765,5976
112670615,8935
112649317,292
112671637,55013
112670627,3207
112669139,56919
112655252,4222
112674842,221981
112655392,3980
112678237,79657
112640284,6296
112640282,81691
112660457,57019
112666230,56928
112649896,80256
112655210,51226
112661330,5577
112652829,10943
112640446,1387
112655067,9256
112655186,4353
112674899,5444
112664273,6936
112664243,84058
112674996,54677
112674995,5244
112661448,55904
112646169,57414
112640599,30812
112658263,25998
112655748,23077
112655868,26224
112640092,3683
112655052,5164
112655049,3675
112654285,7543
112649154,3920
112655470,3674
112650343,51666
112640313,51573
112666757,55049
112666756,9244
112654989,114881
112655019,26022
112647492,51087
112655446,3883
112655471,3883
112655437,3883
112655436,3883
112655568,9020
112667698,6833
112640229,10368
112659324,54972
112655334,163
112674871,6863
112640466,10127
112660125,6376
112655245,64847
112655056,8913
112640492,51330
112674875,1750
112657061,4293
112661306,5898
112646308,55971
112650987,80853
112670498,2115
112651007,55750
112647078,55001
112661346,57157
112646382,10344
112670038,9855
112667701,10083
112670666,79017
112666274,6915
112670752,3475
112647325,1352
112661272,27072
112647340,9912
112647338,60528
112674833,85477
112652112,414
112652508,8228
112647369,8735
112668989,79602
112650495,51265
112640511,10942
112645305,57787
112653309,8842
112666730,115098
112645378,90273
112645377,90273
112645380,90273
112677144,5048
112677685,4843
112647351,1770
112677662,9703
112677671,9058
112647373,8522
112645310,79090
112666282,4145
112652975,974
112652969,6329
112668367,8277
112663413,5080
112640604,113000
112640651,64285
112640643,55692
112665719,9254
112640582,8938
112640585,115939
112640627,9091
112640572,57585
112648658,6401
112646914,55735
112648628,2328
112657873,29116
112649429,27035
112660192,1870
112658266,5689
112673236,6853
112657884,3720
112653639,6792
112648342,57172
112646995,728642
112646990,65220
112641726,7021
112641725,83741
112668759,9940
112646330,9265
112674981,53616
112661427,6856
112652944,1534
112655274,9043
112665751,1951
112678088,10157
112669079,55200
112668694,51188
112666302,84954
112665448,4257
112669024,1407
112645273,8993
112666594,4784
112662040,6482
112640488,64386
112665407,23542
112655354,9862
112669745,23221
112664529,54497
112678826,6224
112664161,7812
112662187,9690
112658583,5980
112649131,10178
112660392,5081
112678098,10747
112644299,389434
112660101,199870
112648347,80342
112656918,29954
112644217,51534
112646154,51085
112646158,9031
112658049,10048
112641488,51513
112660754,83932
112648613,51603
112669058,8798
112677718,7756
112654966,7756
112665750,7384
112661377,83930
112669075,928
112668692,57467
112675327,9918
112675333,25900
112645288,2696
112665882,51533
112665883,56920
112665886,11188
112665887,23166
112645130,80199
112669011,6540
112668451,3423
112650913,5646
112640474,7752
112675354,920
112649417,695
112656712,3077
112642282,22955
112658623,2534
112644221,3097
112648624,2326
112660064,6924
112660515,11313
112678113,1185
112651487,6534
112669033,10867
112657834,55727
112666281,9546
112655110,54903
112668824,51099
112652568,3730
112666663,26993
112655478,54799
112655480,51096
112646350,54476
112647294,54902
