GENEID_7955,GENEID_9606
406802,7105
556984,64102
445202,8813
323839,57147
553598,55732
337571,2268
445487,2519
326857,2729
573719,4800
83915,4800
100002345,90529
436907,57185
561321,81887
550586,22875
799945,6405
544658,6405
559080,1080
561277,54467
414331,1595
321836,889
554171,5893
562854,51056
559896,4267
555401,26
791563,51384
103909734,23072
563730,23072
393886,8379
323216,3927
492678,29916
406486,4074
323951,90293
323951,90293
324188,56603
793697,79007
100318899,57679
561021,843
557302,843
373114,8837
359833,7035
767796,55471
324302,10181
678558,9108
559198,9108
334219,381
378724,381
403143,23098
100000398,26073
321793,204
101886891,952
321795,2288
558450,23028
567058,10180
100170786,84254
541526,84254
566018,5965
100034394,55610
792610,126393
573619,4706
325712,4706
561007,5166
557279,85413
393368,51364
100329907,170302
30657,170302
100537523,10165
110437773,7982
678587,7982
30450,996
561787,6521
84703,6521
560268,799
58016,3052
436771,3052
323630,1856
406783,5976
368564,8935
192321,292
58061,3207
554099,5439
796505,56919
436723,4222
557991,221981
101883726,221981
563276,3980
393173,79657
100002035,6296
445283,57019
325540,56928
110437751,80256
57969,51226
100331387,5577
566841,1387
567111,1387
100331172,4353
568655,5444
554122,5444
335176,5444
447803,5444
559280,6936
445236,84058
553204,54677
100136865,5244
325395,55904
100004922,57414
102216265,30812
386704,30812
572463,25998
368439,23077
378451,26224
794083,5164
393971,5164
100331874,3675
407685,3675
541406,3920
445380,3674
550321,51666
393213,51573
436923,9244
564665,9244
449656,114881
569392,26022
100004261,9020
795766,9020
553281,6833
100329706,6833
564883,10368
567438,10368
793262,54972
334632,163
555634,6863
568326,6376
100170201,6376
100000034,6376
567862,64847
563904,8913
30586,1750
560639,4293
492355,5898
393993,5898
550528,55971
387261,55971
321248,80853
503902,80853
563876,2115
334270,55750
399481,221
323653,221
447920,221
557008,221
497576,55001
432376,57157
567490,9855
564412,10083
406278,79017
799015,10926
102216340,6915
555178,3475
556717,56891
100148547,56891
567812,56891
327284,56891
100124603,56891
337597,56891
325599,56891
553384,1352
81597,9569
553020,54623
563215,27072
567298,9912
100333556,9912
492652,60528
566764,85477
100332997,414
100037326,8228
560140,79602
393113,151531
571279,57787
569346,57787
322857,8842
378834,8842
393537,115098
394247,5048
394246,5048
404036,4843
563654,4843
406537,9058
100333627,8522
793701,8522
393634,79090
567405,4145
100329481,974
558013,54879
60639,5080
30567,5080
767786,113000
798402,64285
563403,64285
415206,55692
568759,9254
541376,9254
564728,8938
436643,115939
321218,9091
336311,57585
794293,7005
386763,7005
796481,6401
322953,55735
100329402,55735
335888,29116
565911,29116
445413,5689
100007426,3720
558456,3720
559341,6792
393802,57172
335654,57172
494103,728642
550242,65220
550545,7021
566838,83741
100537448,9265
100002190,9265
100126805,53616
100330238,6856
568765,1534
100333761,9043
558833,9043
100008568,1951
556229,10157
563725,55200
550446,51188
559169,84954
431762,4257
449784,4257
100003956,1407
554836,1407
553387,8993
678521,4784
553279,6482
553280,6482
556518,6482
100322027,64386
100149562,5310
561262,23542
323621,9862
565844,23221
571772,54497
563660,7095
336679,7812
393445,9690
569100,5980
563094,10178
30587,5081
566533,5081
560277,10747
100330940,389434
563878,29954
406414,51534
571727,9031
558976,10048
100009655,51513
101886162,83932
557908,51603
564976,8798
406478,7756
100001293,7756
393793,7384
436592,83930
406737,928
322455,928
792224,57467
393861,57467
552978,9918
563794,25900
561664,25900
100004611,56920
553087,11188
570626,23166
797090,80199
100332592,6540
559959,3423
65223,5646
559243,7752
100884138,920
100884150,920
799982,920
100884137,920
100884153,920
100884152,920
450033,10233
568653,695
101883783,22955
100037329,22955
373872,2534
562048,3097
406764,6924
393722,11313
568122,1185
100004793,9902
431733,10867
555341,10867
568372,55727
449850,9546
556706,54903
100535716,3730
30630,3730
30652,3730
406500,26993
568340,54799
559441,54476
564788,54902
566219,8193
561429,9066
100334336,9066
100126021,23395
571356,5286
562517,54443
556689,58525
100001879,58525
559632,2844
559632,23637
64698,1634
561142,54814
564655,54814
541536,5536
541505,23177
100005183,8491
558281,8491
327167,27033
100101461,7305
100538116,2556
100001425,2067
567064,7869
334658,51360
570116,4007
30255,4057
493783,2137
436847,9971
393425,60481
567204,240
570194,8284
334971,57658
386968,57658
100329344,55148
322815,55148
334565,11183
562949,30845
326884,5704
100003570,23324
566270,57709
81592,5010
436897,5010
373081,9961
557021,51667
474321,5238
503607,1195
562329,55703
569547,23357
558876,9604
110437942,9604
415177,9604
792196,1774
492353,1663
321283,10460
393578,23376
322059,23649
561182,23144
406768,823
565825,823
335715,4190
399662,4190
497184,10463
101882209,10903
394181,1355
553231,440193
692296,10138
553781,10771
571256,7454
335158,7454
768195,1800
777712,9782
556290,9782
100616532,29881
563446,64132
436836,81551
406710,81551
406472,23386
30147,3670
100331020,55349
556728,53832
101886645,1179
492466,55830
559574,27032
561569,3479
100005797,92745
404612,10928
541522,22902
541474,1272
568008,25937
386801,8540
447921,63932
64609,477
317640,55622
570275,23187
566287,23187
100004700,1591
565473,56981
550345,57586
30645,972
58113,972
100334116,3082
493781,3082
777720,54764
334230,54764
571005,23154
560700,25960
100003733,55734
450080,4331
100149858,23034
58127,864
406637,4361
566659,58473
568898,1992
436926,1992
558541,64816
553969,64816
558473,64816
492759,64816
324340,64816
567117,11136
405851,6683
563598,9369
100006189,114879
393436,9716
555623,1373
793127,732
387528,2273
399646,2273
326100,51507
768183,2554
557721,57210
100329687,57210
560444,9921
566882,55778
324468,64429
100332318,57476
568698,57476
493605,4719
100332174,9821
393866,23071
64608,211
373107,330
558595,11215
393233,6617
393224,6617
450077,51071
393274,11171
100535515,50619
394015,50619
563283,51177
562940,51177
333974,2730
559136,23304
337401,30846
567055,30846
100003959,55635
326808,25901
573492,58528
140427,3298
563332,51230
445482,51230
548341,10062
562678,29781
436861,11231
100149852,23633
140599,7431
393746,7431
791890,8635
796774,3755
406265,56895
100331505,57823
557349,4285
100005953,4285
100144561,5583
556591,5583
777651,3459
100332149,3459
571368,3459
100174902,3459
692307,3459
562820,3459
100535513,3459
100329124,3459
445022,11285
394145,7444
100136856,55591
100537384,5452
557055,5452
393245,65980
337386,6642
403035,9519
58099,56938
541413,55334
449796,286
449796,286
797662,286
767802,51106
568064,9135
561025,3149
550466,3149
393635,23279
100150224,22807
791524,2896
553977,2896
336575,2896
568603,51306
101885883,57514
445405,6301
393663,8498
327404,5926
450045,7260
560986,10908
321855,8100
334161,56052
553372,55596
336770,10061
100000576,10061
100000654,54480
566023,57554
100331714,2530
567370,55236
564517,9846
553691,535
324307,535
564496,8554
562982,8554
568872,9497
100330365,321
327160,321
558421,79645
100003699,28990
557995,25897
403036,11345
548602,4653
566522,26751
406709,84908
100334859,7414
552980,7414
100006170,55789
556756,23604
571352,23604
550506,8439
359835,7077
406650,7077
100037336,5981
798995,55773
572370,8452
324655,8452
334269,9172
794667,5009
553543,10858
641477,10858
393451,10858
393433,10858
692332,10858
567022,26009
571483,6570
494031,9099
560607,846
406387,51121
30121,2324
325292,54888
100002302,84245
449779,4234
449648,3224
566517,175
564750,55300
