GENEID_9305,GENEID_9606
100919811,64102
100917075,57147
100921870,55732
100918989,2268
100926575,2519
100930103,2729
100914287,57185
100915775,22875
100924550,6405
100916311,889
100922747,5893
100931572,4267
100917710,9957
100915360,26
100921973,51384
100918998,29916
100930453,4074
100927551,90293
100924565,57679
100930260,843
100927927,8837
100929251,381
100924023,10180
100922230,5965
100917312,51364
100931932,1856
100924420,8935
100929495,4222
100926325,79657
100923712,79657
100934328,81691
100918681,57019
100919918,56928
100934941,80256
100924126,10943
100926283,1387
100934458,54677
100927839,30812
100928805,26224
100932332,3683
100925163,7543
100933608,3920
100932021,3674
100914915,26022
100930272,3883
100928205,3883
100930528,3883
100918124,9020
100923494,10368
100934459,6863
100920480,64847
100922286,5898
100922281,55971
100931422,55750
100917523,57157
100926827,9855
100924511,10083
100931682,3475
100930365,1352
100922541,27072
100931042,414
100924677,79602
100931307,151531
100914852,8842
100923751,115098
100929845,5048
100927789,4843
100931674,9703
100914594,5080
100932248,113000
100918096,64285
100918097,9254
100914014,57585
100923433,2328
100915095,5689
100917651,3720
100922469,57172
100923009,10157
100933937,55200
100918966,51188
100924507,4257
100929314,8993
100924982,6482
100928942,6224
100926577,7812
100924494,5980
100932261,10747
100932784,199870
100923512,80342
100913610,9031
100919256,51603
100934455,8798
100919227,7384
100927583,57467
100930765,51533
100935321,5646
100928222,5646
100916403,5646
100933465,7752
100923185,920
100929183,695
100931222,22955
100923088,2534
100925797,3097
100921431,9902
100934652,6534
100916140,10867
100926000,55727
100915306,9546
100926832,54799
100923232,54476
100934279,23395
100914683,23637
100914683,2844
100923094,1634
100924090,23177
100927069,57146
100934914,2556
100924825,933
100914744,9971
100927609,60481
100933095,30845
100924862,23324
100924917,5010
100926569,51629
100929469,9961
100930446,5238
100926299,1195
100926675,55703
100922255,23357
100915640,9604
100920657,1663
100927376,823
100918661,55
100925139,4190
100934984,10138
100929165,10771
100929676,637
100923827,81551
100931629,23386
100927995,3670
100919001,53832
100926465,55830
100926854,22902
100920378,6556
100914130,477
100913733,55622
100920283,23584
100927153,8685
100916072,1591
100934291,57586
100913837,6591
100933343,54764
100924561,23154
100928500,23034
100922808,4361
100925942,1992
100918011,64816
100929825,1373
100934923,51507
100933543,57210
100933709,9821
100932665,6617
100925041,1244
100922917,50619
100927787,2730
100920313,25901
100920127,58528
100915777,3298
100931687,8630
100930892,29781
100916859,3755
100927943,56895
105750353,57823
100926757,3645
100932832,7444
100914374,7133
100934885,9519
100916919,9774
100926003,55334
100934475,3149
100929208,4593
100930873,22807
100931497,2896
100920769,51306
100923176,55166
100921172,6301
100934830,7260
100934000,57554
100928367,9846
100928324,8554
100932977,9497
100925586,5606
100914617,79645
100919791,28990
100924761,8504
100918734,4653
100915818,26751
100928253,84908
100916778,55789
100934384,23604
100933408,159
100918667,26228
100918945,9172
100916451,5009
100926883,10858
100933876,6570
100915151,9099
100923241,846
100923244,54455
100924458,84245
100918311,3224
100915028,27430
100919621,7092
100920258,999
100934235,23517
100928427,729
105750868,11063
100928351,54831
100925568,23035
100919031,54908
100918022,3631
100933184,55775
100928539,8538
100921649,3937
100934960,2981
100930870,2042
100920895,8481
100930541,22884
100931014,64848
100915329,56474
100931636,51606
100914415,56204
100931964,56204
100926491,7175
100926484,1356
100929414,57120
100914282,57646
100934918,26262
100914438,50484
100928472,168850
100935285,92017
100924582,55885
100913411,55187
100930951,23518
100934452,4254
100917042,1161
100927255,3604
100915554,4052
100933366,81037
100933523,340533
100914954,51528
100922409,27122
100925109,7984
100926940,25875
100935179,10319
100935106,9454
100924556,10721
100926808,10198
100929244,80143
100930731,23223
100929092,29945
100934482,29085
100918425,954
100913237,4065
100922052,51742
105749928,23095
100917672,25884
100923067,23201
100915302,2581
100926417,8454
100928078,26999
100930713,23118
100933329,116254
100931721,5610
100916818,57602
100920575,58508
100919997,23369
100917573,3700
100914326,54969
100923270,112885
100914423,54542
100922830,10758
100931311,8908
100914490,5318
100921248,2155
100932034,2665
100934190,639
100934445,9474
100929115,57504
100921523,3918
100929409,9877
100924717,55781
100921535,54432
100922024,64718
100933239,6916
100933253,5832
100914495,5188
100928097,548645
100923200,5662
100931158,55359
100915537,55749
100918864,2769
100917654,84699
100917159,55650
100918723,9410
100934937,23504
100932858,30
100915882,586
100924421,51564
100919577,93166
100923381,7478
100931427,2983
100930259,416
100913835,65056
100914285,84649
100922583,1975
100926043,79763
100919053,10838
100919215,10838
100931570,53340
100914777,8839
100925936,58524
100923762,10402
100927086,4804
100924736,50937
100934895,23534
100916785,8625
100915220,9170
100930323,10147
100927047,2139
100928095,1265
100916924,55711
100913936,5378
100916529,10362
100929560,10203
100918186,4913
100918793,57418
100932201,55388
100926158,1606
100930595,54763
100913812,9748
100917387,10797
100929939,55810
100931985,5141
100928637,5525
100932264,84217
100920560,64834
100932651,6688
100930800,30834
100913807,744
100926734,51208
100915494,27107
100932215,2263
100927829,51015
100921700,60487
100931908,91283
100932504,348158
100916084,9650
100919166,10734
100923134,2235
100927526,30836
100915685,51018
100926337,387
100921931,387
100925163,7544
100926870,3421
100920418,57595
100914244,492
100913979,2261
100933696,4943
100929527,2182
100921779,23250
100920431,9741
100919487,51447
100924700,5307
100920830,221395
100922002,55737
100919856,4129
100931440,5597
100931703,10681
100915283,5873
100930633,4040
100924777,4925
100918506,6710
100919709,27071
100929081,23293
100920538,8218
100915656,27006
100934760,10272
100921696,23210
100931931,55062
100934438,8891
100926418,26031
100916687,6559
100931923,8440
100923948,6160
105750959,54860
100931854,6196
100921452,54556
100929104,22846
100922363,29995
100935358,9319
100925407,29894
100931214,79901
100916962,28513
100923639,51109
100914790,22859
100924961,87
100924436,23503
100913587,7037
100935345,27125
100920505,64398
100914629,51095
100923383,23291
100921888,2121
100930585,54820
100918494,10335
100933630,79041
100913483,8907
100934646,5151
100925602,1183
100916826,54475
100934187,6605
100917089,54752
100922455,5523
100914605,10979
100920282,8647
100933332,922
100922140,6480
100919423,4905
100920542,8726
100918511,54825
100933348,771
100919063,617
100918836,54878
100921921,55205
100921136,3998
100924827,2023
100925527,51175
100931177,7294
100914849,6717
100927850,8672
100918043,79023
100915955,10512
100925426,38
100918655,23151
100917877,55972
100920359,29090
100921812,2249
100925650,4140
100932382,5250
100923936,7879
100926505,55973
100933145,4175
100932950,10179
100921979,11176
100932681,7374
100918029,2329
100923053,8786
100921693,5362
100931150,10615
100921572,55824
100934134,55094
100933797,3385
100922594,55796
100917773,51412
100928834,5915
100930373,7155
100920043,29089
100926474,54431
100926241,9576
100931475,1781
100920485,54518
100918109,143684
100917178,88
100914347,2260
100913539,8516
100922175,8530
100932954,4133
100920681,3093
100930217,5527
100930507,2782
100918955,1906
100929253,8028
100925286,26281
100923123,7419
100919165,57690
100926872,83737
100928079,58476
100915934,51150
111718840,80341
100918460,7161
100918347,27098
100926276,1015
100914787,9984
100920112,114880
100932840,6507
100916668,56681
100914663,173
100928946,10590
100927093,8417
100927230,9817
100920202,1638
100924530,51006
100926379,6344
100923588,55183
100926980,6595
100928261,50700
100925419,9933
100914418,5663
100929957,3320
100932595,10403
100920219,260425
100914403,174
100916435,1005
100918715,50939
100921818,384
100914830,5788
100917878,79876
100916454,9262
100918094,65985
100921799,51668
100933793,2533
100928005,114899
100920433,4200
100934143,55322
100923486,23136
100926831,7188
100933460,4986
100932177,3693
100923008,23085
100928934,7514
100915937,11342
100929078,594
100922088,7994
100931293,79670
100925695,22894
100913766,23047
100922323,1833
100931361,1540
100915857,6193
100914494,2195
100918628,64744
100933046,10450
100921808,5978
100930537,3034
100929310,334
100918916,6579
100924872,8648
100917508,2646
100928346,9522
100932625,57531
100919695,29957
100915770,57549
100935287,7760
100919387,8895
100918429,23259
100925965,22996
100924399,4998
100928482,4258
100930367,55624
100928434,4799
100928730,363
100924682,29887
100928141,22929
100922538,10573
100913563,55696
100916851,54469
100933993,5475
100914679,10075
100918365,79796
100934509,50507
100930887,94005
100916056,28983
100922728,5705
100919558,51720
100917377,1071
100935012,4313
100914773,2775
100931344,8602
100923644,10992
100918815,57542
100917445,5744
100916659,51290
100930493,5990
100929083,339175
100933402,6820
100923061,5775
100924639,8886
100920179,2767
100930044,55741
100930044,111089941
100934391,28954
100933449,22974
100932669,81572
100917375,2036
100913677,23348
100919940,23483
100918939,57017
100915312,55287
100925318,79822
100918828,57593
100926796,57506
100914754,2160
100926477,8655
100920348,27131
100930325,6128
100928780,6128
100914684,55423
100922617,5027
100928676,51575
100925934,80024
100925136,29058
100921826,26074
100928933,55617
100928264,4938
105749577,4938
100923491,10985
100916975,6175
100920789,23409
100916078,51605
100914520,1114
100935005,9843
100928697,29965
100922133,23415
100934619,332
105750690,3902
100929779,78990
100915377,7597
100927104,25977
100916538,10558
100913989,8812
100929744,5996
100930898,51650
100930539,4708
100920653,4069
100925765,7023
100921878,51726
100935201,84572
100933306,8761
100919047,79603
100932082,79603
100934161,79603
100919316,79603
100932752,55066
100933273,16
100933786,2734
100922071,55763
100933001,5459
100924417,54517
100929086,3912
100928571,1811
100928831,1738
100916709,3568
100928612,368
100929219,3655
100933813,51776
100935308,350
100919943,83394
100913339,9552
100919855,4345
100932775,151887
100922955,1215
100918953,1215
100923551,54930
100925998,4625
100933689,1053
100925048,23428
100924077,55644
100915026,55072
100915719,23256
100918069,55632
100918933,7051
100927158,90665
100916328,825
100918934,8773
100913270,6913
100921438,7430
100916807,27285
100920996,79157
100931719,1808
100934159,1312
100926767,51816
100934104,55350
100919338,55862
100931034,9209
100928358,9117
100934943,9942
100925670,126370
100935187,2568
100921292,8697
100922402,23468
100928256,4436
100913571,4214
100920525,1725
100934689,120400
100917499,372
100928160,5711
100925654,23511
100926707,1384
100919906,10044
100917797,5146
100933196,55280
100926170,57715
100920927,9044
100934553,1592
100926252,56165
100917258,54209
100925708,27154
100928384,55168
100919336,5225
100926053,28978
100925794,114327
100928900,3326
100916996,3710
100915801,3189
100914828,84144
100924283,11018
100919351,22931
100913538,8829
100933843,54873
100917453,55506
100931955,387680
100925681,79629
100916615,4650
100929548,112755
100927319,1153
100918526,51257
100914010,9524
100927834,5434
100920439,4616
100934682,6545
100929423,23786
100913231,5594
100933712,1417
100913800,27128
100916936,91355
100913578,157
100923802,3956
100914359,89781
100934496,24144
100914885,1414
100923711,5435
100926853,23539
100922027,6523
100918714,6527
100919701,25776
100917151,27156
100914482,9929
100925284,84271
100914220,10126
100914817,164668
100913440,706
100917875,5155
100916052,49
100913963,54471
100932895,80832
100932895,8542
100930804,8664
100931335,11020
100924052,23313
100934453,4689
105750684,1439
100922486,7380
100913275,3560
100918404,9978
100921717,150356
100918662,5905
100922236,23264
100919436,23774
100925624,23209
100928468,83933
100914508,54207
100921991,63874
100923028,55147
100915457,1690
100915198,11154
100932999,6655
100922515,64841
105750452,10175
100925826,5684
100926342,26520
100921733,2954
100931442,9786
100927297,283578
100920936,10598
100914526,23002
100923637,5641
100932860,22938
100923902,1113
100915649,51635
100918256,5494
100925740,57452
100927977,51676
100925310,2079
100931887,3091
100926958,6430
100929877,6554
100922000,1983
100927993,5267
100916944,6547
100918678,23405
100920937,22990
100917896,623
100916595,7443
111720506,89932
100931885,9252
100924260,5693
100923818,57820
100934472,10278
100914676,394
100917114,57680
100927720,5106
100918417,51292
100920502,4776
100934566,4318
100935352,30813
100934568,26090
100930308,55245
100926794,23613
100921029,10110
100920248,51098
100928338,140902
100918937,84174
100929626,6789
100916599,57167
100917639,23394
100915043,5203
100915815,55816
100935181,1477
100913996,655
100925656,7165
100927560,51497
100927306,1522
100924871,24148
100926874,51012
100922266,11255
100923475,28231
100921214,4923
100919376,54994
100919907,63910
