GENEID_441366,GENEID_9606
114471223,7105
114471129,64102
114467173,8813
114461465,57147
114471717,2268
114456532,2519
114456531,2519
114456533,2519
114477068,2729
114467395,4800
114467375,4800
114472568,90529
114456381,57185
114467629,81887
114473404,22875
114463030,6405
114463009,6405
114464685,1080
114477992,54467
114472518,1595
114472259,889
114464660,5893
114463974,51056
114476585,4267
114454538,26
114482181,26
114466128,51384
114454174,23072
114469780,8379
114468774,3927
114481972,3927
114482013,29916
114477590,4074
114475718,90293
114457803,79007
114455227,8837
114458279,55471
114463254,10181
114477773,9108
114471253,9108
114474329,23098
114474263,26073
114472071,204
114454178,952
114454292,952
114465621,2288
114456485,23028
114463507,10180
114474826,84254
114476186,84254
114466158,5965
114472187,55610
114477708,126393
114468393,4706
114471857,5166
114457696,85413
114463694,51364
114454504,170302
114464504,7982
114467858,996
114481558,6521
114469071,6521
114472275,799
114454163,3052
114480676,1856
114461574,5976
114479699,5976
114477981,8935
114475879,292
114460561,55013
114463031,55013
114472435,3207
114463907,5439
114463908,5439
114476131,56919
114481264,4222
114460090,221981
114472217,221981
114475846,3980
114466024,79657
114464524,57019
114479686,56928
114469872,80256
114468137,51226
114466179,5577
114473857,10943
114463637,1387
114467868,1387
114475450,9256
114464819,4353
114478286,5444
114478046,5444
114456422,6936
114469320,84058
114477751,54677
114477748,5244
114464675,55904
114468278,30812
114477929,25998
114461302,26224
114455455,26224
114481172,5164
114468730,5164
114481043,3675
114471090,3920
114472172,51666
114472101,51573
114456337,9244
114462584,9244
114467903,114881
114468003,26022
114480669,51087
114481457,9020
114468778,9020
114464385,6833
114470834,10368
114468424,10368
114475452,163
114471866,6863
114481187,64847
114481186,8913
114472651,1750
114454367,5898
114467978,55971
114481742,55971
114464906,80853
114465184,55750
114475813,221
114474933,221
114470039,221
114479733,221
114462018,55001
114462077,9855
114465548,10083
114462001,6915
114465997,3475
114474428,56891
114455983,56891
114457871,56891
114481995,1352
114475246,9569
114474948,54623
114454412,27072
114468043,9912
114481426,9912
114454653,414
114465498,79602
114455617,151531
114475223,57787
114474562,57787
114470642,8842
114463532,8842
114461491,115098
114464791,90273
114474355,5048
114475340,5048
114474296,9703
114474331,9058
114464319,8522
114459850,8522
114467865,8522
114474394,79090
114464791,1087
114463798,54879
114458729,5080
114481060,64285
114468363,64285
114481239,55692
114463885,9254
114463050,9254
114481671,115939
114468145,57585
114468705,57585
114463166,7005
114466967,7005
114461468,6401
114467563,55735
114464044,55735
114471938,29116
114455666,5689
114472075,3720
114461158,6792
114462590,6792
114463438,57172
114467418,57172
114466724,728642
114467705,65220
114457587,7021
114457768,83741
114468700,9265
114482050,9265
114478344,53616
114465355,6856
114468725,1534
114481161,9043
114468625,9043
114464822,10157
114477447,55200
114458000,51188
114461738,84954
114465767,4257
114464588,1407
114465971,1407
114474645,8993
114467081,4784
114468361,4784
114472689,6482
114461328,6482
114480283,6482
114472622,6482
114462120,5310
114465409,23542
114469971,23221
114476781,54497
114479178,7095
114454354,6224
114466462,7812
114454270,9690
114457479,5980
114470576,10178
114466880,5081
114466933,10747
114457999,389434
114456346,29954
114458179,51534
114476148,51085
114474379,9031
114479712,10048
114467655,51513
114457559,83932
114462552,51603
114464259,8798
114464602,7756
114463738,7384
114479211,83930
114465625,928
114464436,928
114478752,57467
114454168,57467
114477446,9918
114477457,25900
114467559,56920
114463511,11188
114463053,23166
114479559,80199
114464422,6540
114464846,6540
114471664,3423
114472338,5646
114467342,10233
114471043,695
114478223,22955
114457464,2534
114456055,2534
114458183,3097
114471883,6924
114471885,11313
114467086,1185
114468584,9902
114465072,10867
114464674,10867
114456710,55727
114462389,9546
114475724,54903
114472055,51099
114477908,51099
114462625,3730
114479012,3730
114455465,3730
114462832,26993
114481075,54799
114468327,51096
114468061,54476
114479357,54902
114479344,54902
114474638,8193
114464826,9066
114461150,9066
114478530,23395
114464686,5286
114467573,58525
114473726,2844
114473726,23637
114464990,1634
114474810,54814
114474214,5536
114456880,23177
114477270,8491
114475569,2556
114481200,672
114454660,2067
114467558,7869
114482174,51360
114467592,4007
114478909,4057
114457714,2137
114465051,9971
114477069,60481
114477157,240
114476459,240
114476458,240
114462511,8284
114463556,57658
114467314,57658
114455966,55148
114458167,55148
114456105,11183
114457771,30845
114480872,23324
114456518,57709
114453983,5010
114456563,5010
114469050,9961
114454037,51667
114458030,5238
114465594,55703
114456345,23357
114461565,9604
114475526,9604
114466805,1774
114465613,1663
114468805,9052
114457806,23376
114471443,23649
114461514,23144
114480041,823
114462582,4190
114476416,4190
114471601,10463
114478599,10903
114476581,1355
114456158,440193
114465898,10138
114479008,10771
114481993,1800
114471655,9782
114469437,29881
114456088,81551
114457575,81551
114467216,23386
114468827,23386
114466982,23386
114466972,23386
114470021,23386
114473333,23386
114469158,3670
114466984,55349
114458082,53832
114463397,55830
114464600,3479
114467385,92745
114478789,10928
114469753,22902
114464999,1272
114465131,1272
114455271,8540
114465364,63932
114479127,477
114476314,55622
114462771,1591
114479382,6591
114465087,3082
114465028,3082
114476823,54764
114481369,54764
114472163,23154
114469323,25960
114467253,55734
114456937,4331
114477205,864
114461528,1992
114476409,64816
114471231,64816
114464332,64816
114471248,64816
114481228,11136
114476629,6683
114455973,9369
114466104,114879
114456537,9716
114454867,1373
114479615,732
114476138,2273
114471015,2273
114463875,51507
114476110,2554
114477777,57210
114472158,57210
114469757,9921
114456856,55778
114481569,64429
114474061,57476
114478031,23071
114463636,211
114467157,211
114476004,330
114454987,11215
114465428,6617
114465758,11171
114467060,50619
114460125,51177
114461928,2730
114476676,23304
114474521,30846
114474049,30846
114462342,55635
114477528,25901
114478260,58528
114457895,3298
114463282,51230
114456796,10062
114464950,1890
114466122,29781
114457868,11231
114471829,23633
114479432,7431
114455910,8635
114467533,3755
114476766,56895
114475027,4285
114456175,5583
114474786,3459
114477178,3459
114474758,3459
114471065,11285
114476563,7444
114465237,55591
114465960,55591
114478364,5452
114478425,65980
114464731,6642
114459976,6642
114457831,9519
114466221,56938
114465804,56938
114456746,55334
114469804,286
114472966,286
114456494,51106
114476125,9135
114460570,3149
114465695,23279
114473578,4593
114455488,22807
114470833,51306
114476144,57514
114467091,6301
114479509,8498
114479226,8498
114456036,7260
114479940,10908
114454919,8100
114467941,56052
114454150,10061
114454447,54480
114457911,2530
114462000,55236
114474779,9846
114467870,535
114481224,535
114461199,8554
114465857,8554
114472031,9497
114478619,9497
114466040,321
114455674,321
114472223,79645
114471739,28990
114478011,25897
114454035,11345
114464529,11345
114462557,4653
114479706,4653
114477015,26751
114473351,84908
114476844,7414
114481068,7414
114477889,55789
114477890,55789
114465193,23604
114459453,23604
114471193,26228
114468923,7077
114481439,7077
114463048,5981
114461690,55773
114474231,8452
114456234,8452
114479108,8452
114474320,8452
114473086,9172
114480634,9172
114455016,5009
114457452,10858
114478749,26009
114473959,9099
114475446,846
114470971,51121
114471573,2324
114472415,54888
114463708,54455
114475843,4238
114469505,84245
114463582,4234
114466910,3224
114471565,175
114472833,55300
114481064,27430
114463779,7092
114465287,23644
114473184,1462
114468065,23274
114477720,1767
114465875,79567
114461244,79567
114473240,729
114473426,26064
114474880,11284
114455010,23035
114454347,27067
114466735,54896
114462420,1497
114470401,65078
114480724,79142
114454148,1008
114454721,3631
114474074,3631
114473423,5874
114460974,5685
114454894,23026
114461969,55341
114463343,10039
114469202,3371
114472901,3371
114463054,140876
114461198,55775
114476561,84883
114474529,56918
114456517,55812
114474691,9440
114468932,54884
114480663,822
114474312,1175
114470435,10863
114474911,8538
114479238,54165
114475381,23338
114454843,7546
114476095,3937
114472550,54802
114463639,2981
114476555,9820
114470566,1495
114469570,54875
114454684,2042
114473573,3309
114478786,1829
114462131,1829
114461924,1829
114461704,1829
114455017,8481
114455317,2824
114454084,80243
114454123,22884
114479608,22884
