GENEID_2489341,GENEID_9606
115612966,7105
115612964,64102
115615334,8813
115611943,57147
115613485,2519
115609325,2729
115602245,4800
115615683,57185
115612451,81887
115609514,22875
115614139,6405
115604828,1080
115613032,54467
115612977,1595
115613372,889
115605374,5893
115610983,51056
115604532,4267
115610795,9957
115610906,26
115616251,23072
115607545,8379
115617740,3927
115617918,29916
115605820,4074
115613356,90293
115610863,56603
115617486,3382
115619546,79007
115607874,843
115608427,7035
115614138,10181
115610974,9108
115601736,381
115602138,23098
115602141,26073
115615678,204
115610663,952
115615991,23028
115616143,23028
115605194,5965
115613477,5166
115609950,85413
115604110,170302
115608917,10165
115605293,7982
115617911,996
115615474,799
115612245,3052
115610296,55013
115607966,3207
115601831,5439
115602016,56919
115617692,4222
115601895,3980
115605142,79657
115606543,6296
115606548,81691
115601185,57019
115618253,56928
115605434,5577
115604389,10943
115619038,5444
115605050,55904
115601863,57414
115606739,30812
115609412,25998
115603828,23077
115603831,26224
115617673,5164
115601131,7543
115613344,3920
115613473,51666
115606546,51573
115617935,26022
115617822,9020
115606778,10368
115606937,54972
115601807,163
115616613,64847
115608152,1750
115607167,4293
115618823,5898
115614187,2115
115605940,55750
115607193,10083
115613484,79017
115618207,6915
115604965,3475
115606303,56891
115616504,1352
115612492,27072
115611487,85477
115604530,414
115604944,79602
115608167,151531
115610608,8842
115618227,115098
115601836,5048
115602033,4843
115618242,4145
115617776,974
115602238,54879
115607234,5080
115607711,113000
115606465,64285
115606098,55692
115607171,115939
115606645,9091
115602217,7005
115617495,55735
115611510,29116
115615757,1870
115613982,5689
115616592,3720
115602313,57172
115617480,728642
115617483,65220
115609399,9940
115605604,6856
115617853,1534
115616525,9043
115605565,10157
115619832,51188
115618117,84954
115605216,4257
115604892,1407
115603440,4784
115608134,6482
115601738,23542
115617632,9862
115618486,23221
115613969,54497
115612318,7095
115606868,6224
115602215,7812
115614091,9690
115617347,5081
115615751,199870
115613565,51534
115601851,9031
115602264,51513
115613771,83932
115611466,51603
115605096,8798
115616707,7756
115614725,7384
115609564,83930
115605187,928
115601524,25900
115614430,51533
115614356,11188
115604837,6540
115612596,3423
115601507,5646
115601653,10233
115612603,695
115615627,22955
115609359,2534
115613481,3097
115616137,6924
115616139,11313
115617311,1185
115616045,6534
115605289,10867
115606081,55727
115601812,54903
115613161,51099
115604047,3730
115603433,26993
115616531,51096
115606889,54476
115601988,54902
115603276,8193
115606952,9066
115619527,23395
115603434,58525
115617247,2844
115617247,23637
115605117,1634
115609916,8491
115606553,57146
115612917,2556
115614144,7869
115609420,2137
115604899,9971
115609539,60481
115606082,55148
115613497,30845
115603212,5704
115610445,23324
115611957,57709
115611958,5010
115617787,51629
115606756,51667
115609281,5238
115609640,112611
115615847,9604
115604737,50865
115612595,10046
115610733,10460
115609620,23376
115603499,23649
115603498,823
115609252,4190
115610229,10463
115608015,1355
115604975,10138
115617879,10771
115616101,9782
115610054,81551
115618513,23386
115601011,3670
115614874,55349
115614803,55830
115618553,27032
115605695,3479
115609349,10928
115610652,22902
115611931,25937
115608155,8540
115613263,63932
115613906,55622
115615252,1591
115607159,56981
115607267,57586
115607884,54764
115615779,23154
115615341,55734
115607394,4331
115607042,23034
115616070,864
115603780,4361
115604335,58473
115605871,1992
115619768,11136
115607140,114879
115606191,9716
115612048,732
115612568,2273
115615061,51507
115615803,2554
115614434,9921
115607570,55778
115609029,64429
115607214,6050
115607810,4719
115611274,9821
115618377,23071
115614880,211
115603869,330
115603992,11215
115611841,51022
115605077,51071
115605076,11171
115602226,50619
115602655,51177
115612254,2730
115613512,23304
115603264,30846
115611332,55635
115609216,25901
115609384,58528
115609673,3298
115615128,51230
115606120,10062
115609274,11231
115616095,23633
115606781,7431
115608918,355
115607378,960
115615332,3755
115613583,56895
115603748,4285
115609451,3459
115616080,11285
115608157,65980
115613191,6642
115609523,9519
115604931,56938
115609334,9774
115606252,55334
115613891,51106
115601822,9135
115613071,3149
115606931,23279
115602411,578
115601319,4593
115608794,22807
115602402,6301
115618104,8498
115610012,7260
115606037,56052
115614236,55596
115609907,10061
115609843,54480
115607039,2530
115610642,55236
115603882,9846
115617606,535
115612723,8554
115619655,9497
115612997,321
115614505,79645
115605833,25897
115601308,11345
115609355,26751
115618368,84908
115609134,7414
115601211,55789
115616568,7077
115604259,55773
115611144,8452
115607219,10858
115611260,26009
115616173,2324
115617356,54455
115615713,4238
115618762,4234
115618778,3224
115610611,175
115610480,55300
115615547,27430
115610664,7092
115601410,23644
115600549,7204
115619663,1462
115606181,23274
115601246,23517
115601153,79567
115600557,26064
115615507,54908
115613714,27067
115617299,54896
115602072,1497
115614695,65078
115612153,79142
115612352,1008
115604169,3631
115603180,5874
115618499,5874
115612485,5685
115617076,3371
115607430,55775
115606256,55812
115601752,9440
115618439,54884
115603250,1175
115613918,7399
115609444,11055
115616288,8538
115612282,54165
115604062,7546
115615821,3937
115616130,54802
115607979,153
115616104,1495
115604008,5256
115601466,2042
115617154,3309
115604141,2824
115603484,51438
115612949,22884
115600578,64848
115609051,51606
115613266,56204
115611116,7175
115616994,84062
115603943,7504
115605097,57102
115609882,6098
115616434,57646
115610483,57545
115614394,50484
115605068,55885
115613514,55173
115602349,2978
115617522,55187
115605134,10659
115614806,23196
115608688,23518
115605558,4254
115617342,9563
115617502,9341
115617503,10911
115617497,3604
115616614,55040
115601852,5982
115613878,57492
115619771,81037
115603175,23327
115612826,340533
115606538,51528
115607665,27122
115604131,63933
115618679,51474
115618758,25875
115618769,9498
115611486,5733
115615620,5601
115601091,9564
115600842,9709
115618307,9454
115618098,9454
115606979,5888
115611766,5291
115619579,1535
115615569,84321
115602214,80143
115611053,57600
115610285,6307
115607149,55761
115606759,60529
115615994,23105
115607045,1112
115609432,728464
115617300,51154
115618257,55850
115604724,83714
115616002,27095
115615995,9967
115616975,954
115608029,4065
115613791,23596
115608284,5798
115613830,55733
115617389,23095
115604934,25771
115615249,10079
115615357,140689
115603686,23201
115603683,84957
115607931,51602
115617466,26099
115617747,8454
115615712,10827
115615587,26999
115614010,23118
115614006,116254
115609783,114800
115610079,23369
115607995,84545
115610738,54969
115619163,51663
115619361,51663
115617243,54542
115604258,131566
115614838,6317
115611920,6646
115605424,5318
115605421,2665
115609868,639
115609327,9474
115605390,57458
115616140,57095
115612280,23200
115610374,5218
115614265,29927
115605709,4659
115612954,5923
115618510,816
115602210,493
115602208,9877
115619591,55781
115611806,54432
115606258,64718
115604988,6916
115608117,5832
115610439,5188
115618376,4084
115605805,5128
115601329,548645
115609010,5662
115604911,8531
115615046,11054
115616198,55650
115615902,10076
115615858,9410
115614733,23504
115607628,79832
115609410,30
115618682,51564
115618522,11178
115619843,93166
115615877,7478
115607898,10787
115605505,60488
115610425,2983
115614119,6433
115605630,23041
115600695,65056
115603651,84649
115618708,1431
115615023,63916
115609109,23063
115602163,81671
115601907,10513
115601926,124925
115618825,56848
115618824,6141
115618820,79763
115618827,11338
115613068,8776
115611763,2817
115606741,57143
115607710,3029
115608040,841
115605953,55726
115605950,51768
115617881,1747
115619933,58524
115601997,10402
115617919,4804
115605511,6873
115604985,28996
115604754,23534
115618085,8625
115618091,54929
115603399,9170
115615005,5476
115618094,10147
115601358,6558
115619371,28966
115615290,2139
115618026,1265
115600790,9627
115602206,11218
115613363,53339
115605396,55711
115601573,5449
115607835,5378
115618209,10362
115607831,10203
115602233,6882
115602225,7629
115607608,9351
115607609,4913
115602188,2773
115602447,3843
115607908,4942
115611910,5586
115609707,9697
115616534,9423
115616523,9340
115608076,91526
115601302,3735
115601303,23536
115602317,55633
115601493,4710
115617431,23013
115608381,55854
115616509,6416
115613920,55248
115608369,9748
115609443,51167
115614072,119391
115605679,55176
115605431,5588
115607842,51665
115604903,83641
115609639,4199
115618798,8621
115618521,10797
115604741,55810
115617513,4904
115613919,5525
115618144,1994
115611437,7075
115618771,57609
115618800,6602
115611241,9682
115616121,4802
115612090,25791
115611442,64834
115606594,6688
115607403,744
115611792,51208
115603737,27107
115606241,4287
115606769,9950
115608494,2263
115611335,55631
115600755,51015
115606187,2009
115609983,60487
115606550,55623
115609917,91283
115615122,10565
115611396,9650
115603194,2235
115604198,8653
115605290,5214
115612965,3422
115610672,1316
115601250,8611
115612706,4756
115605344,23471
115601685,7132
115612235,7813
115613246,9399
115612426,5315
115601245,54505
115612250,30836
115606020,79091
115612919,7158
115603484,7216
