GENEID_13735,GENEID_9606
102448304,7105
102447727,64102
102443917,8813
102448390,57147
102448623,55732
102453758,2519
102462808,2729
102445558,4800
102458303,90529
102458547,57185
102462964,81887
102456948,22875
102451074,54467
102450532,889
102459832,5893
102451238,51056
102456505,4267
102452655,9957
102452741,51384
102460922,23072
102462064,8379
102463717,4074
102455679,90293
102450173,56603
102462480,3382
102459524,79007
102463731,843
102455949,8837
102457418,7035
102454338,55471
102458515,10181
102450271,9108
102450794,6542
102451885,23098
102453645,26073
102449962,23129
102461779,204
102444963,952
102456874,2288
102446487,84254
102457530,5965
102455113,55610
102447067,126393
102447069,4706
102448702,340273
102447472,10165
102447578,7982
102455851,799
102456344,3052
102444255,1856
102450038,5976
102444734,8935
102446093,292
102455377,55013
102461774,3207
102453643,5439
102447226,56919
102462117,4222
102443793,221981
102452814,3980
102444921,81691
102461466,57019
102444929,56928
102455313,5577
102455728,10943
102447947,1387
102457846,5444
102451886,6936
102463381,84058
102461470,54677
102443783,57414
102450312,25998
102456612,26224
102455674,7543
102452111,3920
102463801,3674
102447229,51666
102451429,51573
102459394,26022
102464024,9020
102455761,6833
102453289,10368
102450399,163
102459998,6863
102458236,6376
102448972,64847
102457203,51330
102459286,1750
102457367,5898
102451153,55971
102452179,80853
102447701,55750
102450738,55001
102453322,57157
102463763,9855
102454095,10083
102455884,79017
102461219,10926
102451451,6915
102462833,3475
102447043,56891
102449584,1352
102443631,9569
102443433,54623
102456541,27072
102444801,85477
102454420,414
102453476,8228
102462478,79602
102445950,51265
106732767,10942
102445469,8842
102457646,115098
102463961,5048
102452504,9058
102451646,9058
102460512,8522
102454008,4145
102452810,54879
102459492,5080
102452760,113000
102462756,64285
102463627,55692
102463319,115939
102459498,57585
102453222,7005
102445713,2328
102444876,29116
102449099,27035
102462670,5689
102457942,57172
102461058,65220
102457594,7021
102458806,83741
102448928,9265
102452775,53616
102458102,6856
102455071,1534
102451434,9043
102452252,1951
102454542,10157
102451207,4257
102456540,6482
102455947,9862
102459279,23221
102448430,54497
102461552,7095
102463257,9690
102453425,10747
102454348,389434
102452733,199870
102460419,80342
102463352,29954
102463430,51534
102453821,51085
102449116,9031
102463154,10048
102451669,51513
