GENEID_60711,GENEID_9606
103232342,7105
103232339,64102
103230614,57147
103230613,55732
103225283,2268
103221339,2729
103225376,57185
103232089,81887
103221421,22875
103227660,6405
103226565,54467
103226567,1595
103226564,889
103233293,572
103246309,51056
103246360,9957
103227226,26
103226795,51384
103246871,8379
103227228,55365
103247411,90293
103226488,3382
103227658,10181
103225169,204
103246326,952
103225404,23028
103226550,55610
103226523,5166
103227675,51364
103226403,340273
103231732,170302
103226773,7982
103231586,3052
103247334,292
103246673,5439
103226711,5577
103231592,10943
103226528,5444
103226610,54677
103226692,55904
103246653,57414
103214597,23077
103214595,26224
103247358,3920
103226524,51666
103239480,6833
103234575,54972
103226507,6863
103226186,5898
103227008,80853
103226459,2115
103224763,55001
103226665,57157
103246652,10344
103226276,79017
103226602,10926
103226750,3475
103226195,27072
103226465,85477
103231543,414
103244549,51265
103246321,8842
103224208,54879
103232818,8277
103238304,5080
103221609,7005
103230616,6401
103225682,55735
103230599,2328
103222123,29116
103232344,27035
103225395,1870
103222127,3720
103230156,57172
103225780,65220
103227600,1951
103226802,10157
103227461,51188
103223576,23542
103227869,6224
103224168,7812
103227304,9690
103225489,5081
103225280,199870
103230151,80342
103229387,29954
103246637,9031
103221590,51513
103230754,83932
103230581,51603
103226209,83930
103227467,57467
103227731,51533
103227733,56920
103232717,3423
103230596,2326
103225390,6924
103225389,11313
103225597,1185
103244791,6534
103229587,55727
103227480,51099
103246827,54476
103227517,23395
103226222,54443
103232759,2556
103227665,7869
103231700,51360
103231964,4007
103221342,60481
103246987,8284
103229585,55148
103229377,23357
103244709,9604
103247434,1774
103234566,923
103246482,10460
103229871,23649
103246171,10463
103247173,10903
103229556,440193
103231940,7454
103244630,9782
103226135,23386
103227767,55349
103224507,1179
103227740,55830
103222758,10928
103223733,477
103243965,1591
103236852,56981
103244795,972
103226643,3082
103225133,23154
103244178,55734
103229118,4331
103229020,23034
103248255,4361
103248018,58473
103222293,1992
103246765,64816
103245892,9716
103224737,732
103232630,2273
103243829,51507
103244913,2554
103248703,57476
103244237,6050
103227717,211
103230395,51022
103229135,6617
103224413,2730
103221493,23304
103224642,55635
103236235,10062
103223569,1890
103223565,29781
103245508,10953
103225204,23633
103244284,3755
103223712,57823
103249000,4285
103229127,5583
103223822,3645
103245067,11285
103225587,7133
103214907,65980
103245499,6642
103229245,55334
103221651,578
103244622,51306
103228233,57514
103221392,55166
103248962,8100
103227251,54480
103229185,2530
103248110,9846
103245425,8554
103245948,321
103230591,4653
103230890,159
103228456,55773
103231792,5009
103229682,10858
103224581,26009
103248637,9099
103245125,2324
103214972,54888
103225525,54455
103244828,4238
103246270,55300
103246348,259282
103244929,27430
103215021,7204
103215018,1767
103244948,54908
103225479,54896
103215064,1008
103244241,5874
103245250,5685
103227705,10039
103225681,90326
103229494,55812
103248243,9440
103226082,11055
103244552,23338
103214718,7546
103244954,3937
103225010,2981
103221475,9820
103244602,1495
103231681,5256
103228530,2042
103222577,1829
103232690,51438
103244348,64848
103231654,56474
103245603,56204
103246229,116984
103222131,84062
103247466,7504
103231582,55841
103248500,57646
103245034,26262
103246331,57545
103226840,168850
103221498,55173
103221501,2978
103248101,51773
103225585,55187
103225034,1298
103225643,9563
103225670,9341
103225668,8863
103231972,89801
103232212,340533
103229101,51528
103240104,27122
103227155,7984
103226346,9603
103222140,63933
103224617,5733
103245120,5601
103245812,5888
103245021,84321
103224166,80143
103237213,55761
103237034,60529
103225483,51154
103246364,4826
103222632,3909
103229066,55745
103246266,29945
103241079,3784
103225117,27095
103225113,9967
103230795,51742
103230851,23596
103230871,10806
103225630,23095
103222303,2296
103223514,25771
103229161,23224
103229211,57475
103244203,10079
103243931,140689
103248017,23201
103248014,84957
103229484,2581
103227180,8454
103244830,10827
103244865,26999
103227268,58508
103224522,55283
103232550,55609
103227766,55540
103231541,8908
103228471,131566
103244154,6317
103224588,4438
103214833,2155
103225392,57095
103230458,3918
103226581,5218
103245240,5923
103226136,816
103225511,9696
103230273,493
103230270,9877
103224786,54432
103224788,55706
103227007,64761
103230781,6894
103242989,11054
103225312,55650
103225242,10076
103224348,1301
103238067,79832
103244427,93166
103244620,7478
103216180,6676
103231545,416
103248066,84649
103245797,4058
103244982,63916
103245600,6141
103223011,2928
103229401,57143
103232514,6047
103239479,10077
103245540,8839
103228470,10402
103248783,50937
103227004,28996
103226876,23534
103245139,5476
103244467,6558
103244422,28966
103244839,2139
103244416,9627
103224216,11218
103231083,53339
103243983,8537
103228543,5449
103247702,6882
103221623,23294
103221618,7629
103221620,54887
103224284,2773
103214694,3843
103224118,10885
103224486,5586
103221364,9697
103228133,54763
103228172,10954
103221572,55633
103228205,4710
103228104,4710
103225538,23013
103228167,4638
103230126,55248
103246222,23216
103230127,5525
103224972,7075
103225002,84217
103223718,8832
103236117,6688
103221845,30834
103238366,744
103228431,27107
103229574,9950
103224629,55631
103244476,51015
103229646,55102
103246748,10734
103244221,2235
103245378,4649
103246973,8653
103245360,4756
103232181,5255
103245350,9399
