42514_GENEID,9606_GENEID
108427869,7105
108427812,64102
108434813,8813
108442420,57147
108442421,55732
108426483,2268
108428721,2519
108425473,2729
108442123,4800
108438244,90529
108438739,57185
108444274,81887
108441723,22875
108411909,6405
108424247,1080
108411961,54467
108414082,1595
108426872,889
108419919,5893
108434355,51056
108437759,4267
108431912,9957
108436092,26
108435996,51384
108431216,23072
108433086,23072
108439176,8379
108424884,3927
108413872,3927
108444262,29916
108429021,4074
108411535,90293
108434641,56603
108433869,3382
108434966,79007
108428370,79007
108430047,57679
108424346,843
108424060,843
108424061,843
108442707,8837
108414286,8837
108411303,7035
108426322,55471
108433690,10181
108432884,9108
108414885,9108
108439842,381
108439765,381
108426998,23098
108430460,26073
108425854,26073
108432110,23129
108425582,204
108414972,952
108414971,952
108413204,2288
108433955,23028
108413661,10180
108410854,84254
108429740,84254
108435458,5965
108425835,55610
108441349,126393
108439087,4706
108425939,5166
108436481,85413
108436284,51364
108438289,170302
108431259,170302
108425971,10165
108443055,7982
108439129,996
108410807,6521
108413444,6521
108425844,799
108428970,3052
108442282,3052
108442821,1856
108427177,5976
108441517,8935
108432958,292
108429565,55013
108425274,3207
108428365,5439
108444140,56919
108426412,4222
108410784,221981
108433870,221981
108428433,3980
108414522,79657
108428295,6296
108415375,81691
108411914,57019
108444347,56928
108413159,51226
108414582,5577
108428779,5577
108434745,10943
108440697,1387
108437656,9256
108429956,5444
108436739,6936
108426220,84058
108440744,54677
108440746,5244
108433179,55904
108442442,57414
108437873,30812
108434214,25998
108436444,26224
108435185,26224
108426453,5164
108414952,5164
108411232,3675
108442537,3675
108427826,3920
108413642,3674
108424675,51666
108440703,51573
108439274,9244
108428895,9244
108439275,9244
108426457,114881
108442620,114881
108432056,26022
108436228,51087
108429182,9020
108427424,9020
108428742,6833
108430275,6833
108436978,10368
108439097,10368
108436764,54972
108427026,163
108442983,6863
108428086,6376
108426446,64847
108426447,8913
108425986,1750
108440931,4293
108431281,5898
108435495,5898
108412765,55971
108432012,55971
108433180,80853
108442737,80853
108427010,2115
108424197,55750
108430735,221
108425811,221
108431316,221
108412250,221
108427724,55001
108432531,57157
108427656,9855
108428834,10083
108431037,79017
108440750,10926
108424934,6915
108425389,3475
108439706,56891
108435811,56891
108411733,56891
108428672,56891
108413024,56891
108425907,56891
108429762,1352
108427033,9569
108443023,54623
108434216,27072
108432230,9912
108437891,9912
108433494,60528
108425351,85477
108439527,414
108442873,79602
108423894,151531
108444027,57787
108425831,57787
