9601_GENEID,9606_GENEID
100437639,64102
100447907,8813
100439771,57147
100442468,2268
100451270,3075
100454425,2729
100446080,4800
100449345,90529
100459765,81887
100172690,22875
100456262,54467
100171776,1595
100437058,5893
100454097,572
100431474,51056
100173768,26
100452466,51384
100454918,8379
100173670,3927
100445220,29916
100443312,4074
100456959,90293
100446166,56603
100172025,8837
100438934,55471
100173546,9108
100439425,23098
100189856,204
100171703,204
100457558,952
100449665,2288
100171870,23028
100939986,4706
100435148,5166
100434018,10165
100174401,6521
100171510,3052
100171875,8935
100438692,56919
100436099,4222
100455958,3980
100171624,6296
100444789,81691
100173442,10943
100445634,1387
100461693,4353
100436640,5444
100450660,6936
100457651,84058
100452848,54677
100453569,57414
100449689,30812
100172973,25998
100450887,26224
100459915,3675
100460612,7543
100438981,3920
100452800,3674
100435882,51666
100449346,51573
100444688,55049
100440963,114881
100449229,26022
100443218,3883
100436201,9020
100189826,10368
100447609,54972
100173315,163
100462479,6863
100172425,6376
100189741,6376
100455001,64847
100431323,51330
100457705,1750
100441438,5898
100453442,55971
100439361,80853
100173436,2115
100171735,55750
100462411,55001
100454308,10344
100458983,9855
100444244,79017
100433359,6915
100461122,9569
100441440,85477
100431750,414
100440372,79602
100432212,115098
100171714,5048
100436584,4843
100446907,9703
100460328,8522
100449702,974
100459706,54879
100458484,64285
100438796,9091
100431209,57585
100172247,55735
100171678,2328
100436766,29116
100436515,5689
100436515,5689
100437390,5689
100437390,5689
100462399,57172
100445514,65220
100439342,83741
100441800,9265
100172064,1534
100451673,9043
100454072,10157
100437802,55200
100437249,51188
100437569,4257
100431934,1407
100438456,8993
100441140,9862
100174455,23221
100450835,10178
100431703,5081
100127058,389434
100440512,199870
100173666,51534
100451208,51513
100432314,51603
100173059,7756
100189649,7756
100452425,7384
100431979,57467
100440005,25900
100431231,51533
100457907,11188
100444085,80199
100435640,3423
100437956,7752
100443503,695
100436892,3077
100461928,22955
100438989,3097
100173722,2326
100172144,1185
100461837,6534
100436353,9546
100174407,51099
100440682,3730
100457553,26993
100451296,51096
100172179,54476
100439811,8193
100442814,9066
100174294,23395
100434577,1634
100433368,54814
100172127,23177
100174288,8491
100438223,27033
100444565,7305
100454006,57146
100451835,2556
100439533,672
100458035,2067
100454671,51360
100438577,4057
100458560,2137
100174198,60481
100435570,11183
100171929,30845
100441277,5704
100435481,57709
100436219,5010
100453528,51629
100294568,51667
100449040,112611
100294538,55703
100436185,23357
100172822,9604
100432728,10460
100174090,823
100454132,4190
100172026,10463
100173332,1355
100173554,9782
100459725,64132
100174741,81551
100450440,55349
100455762,53832
100442464,22802
100459855,55830
100433119,27032
100444645,3479
100431225,10928
100171863,1272
100437619,25937
100172581,63932
100172203,477
100174389,55622
100457737,23584
100457433,1591
100432144,6591
100171468,972
100462115,3082
100451119,54764
100443801,23154
100446161,864
100435972,11136
100442727,1373
100189735,2273
100189858,2554
100441652,55655
100460911,64429
100172027,9821
100172808,211
100451141,6617
100436060,51071
100445119,1244
100936581,50619
100444299,51177
100447009,2730
100432008,25901
100438004,3298
100458219,8630
100453246,10062
100442392,29781
100172650,10953
100449376,3755
100173400,56895
100437944,57823
100171593,3459
100447138,7133
100174193,6642
100438406,56938
100172424,9774
100171785,55334
100437830,9135
100444359,3149
100458085,4593
100173311,22807
100443224,57514
100432508,55166
100172843,6301
100435571,5926
100171819,7260
100453292,10908
100445712,10061
100445095,54480
100450900,57554
100437943,2530
100433991,55236
100457536,5606
100431777,79645
100172070,28990
100440084,8504
100440271,11345
100434207,4653
100171917,26751
100432920,7414
100443683,159
100189910,55773
100438215,8452
100433888,5009
100435707,26009
100459602,846
100451791,27175
100443369,54888
100171988,54455
100172887,4238
100936161,3224
100453921,175
100173629,259282
100173095,27430
100435083,23644
100442387,1462
100457437,26064
100446807,11284
100445641,23035
100443212,1497
100440065,1008
100444913,5874
100456079,5685
100445939,140876
100432320,55775
100460196,55812
100432462,822
100447478,8538
100432740,23338
100456180,7546
100443204,54802
100459333,2981
100453792,1495
100449615,5256
100449416,54875
100173944,3309
100455755,54960
100455887,51438
100437873,56474
100446677,5431
100432358,1356
100450544,23247
100458765,7504
100172023,57102
100442028,6322
100433371,27146
100173956,4134
100457813,6098
100173507,9734
100457069,26262
100172878,50484
100438135,168850
100453515,608
100174731,55885
100458663,2978
100450016,51773
100173942,10659
100459690,4254
100461344,1161
100439086,11174
100449218,9341
100174411,8863
100448842,10911
100445262,3604
100437927,5954
100432872,50943
100173922,51528
100432397,9603
100461783,51474
100434575,25875
100440865,9498
100447375,5733
100449250,79931
100459133,5601
100432066,5888
100436872,10721
100432846,5291
100450465,84321
100173838,6307
100435264,728464
100457275,51154
100451558,55850
100437955,27095
100444772,51742
100447735,10806
100432312,55733
100459497,140689
100460792,25884
100449662,23201
100174493,26099
100189917,8454
100173465,26999
100174071,23118
100452168,57602
100447374,55283
100444313,23369
100173257,3697
100433735,54969
100171613,51663
100172676,7185
100450067,55540
100431369,8908
100441148,6317
100436698,6646
100442042,639
100173505,5218
100173741,29927
100438719,55781
100173366,6916
100173488,5832
100460463,4084
100454471,5128
100174668,6515
100431548,8531
100462028,55359
100436057,65125
100437182,55749
100458604,55650
100171563,9410
100444288,23504
100434692,79832
100449626,51660
100461213,30
100460550,586
100454040,6676
100432741,416
100438952,7771
100451641,1431
100445141,4058
100189680,63916
100173525,63916
100452617,23063
100172847,81671
100432929,1975
100461217,28968
100458513,29924
100436551,51768
100459545,1747
100456414,53340
100171770,10402
100456038,4804
100434791,6873
100452179,8625
100450316,10147
100435387,6558
100459759,28966
100171437,1265
100458264,10347
100439697,9627
100448977,53339
100435834,5449
100442702,1117
100455268,23294
100936522,7629
100441869,9351
100441503,4913
100443627,54887
100456074,2773
100172947,3843
100172837,4942
100438192,5586
100174431,2065
100451679,54763
100174206,3735
100454503,10954
100455472,23013
100452913,4638
100451035,55854
100439299,6416
100189926,9892
100173636,9892
100446498,9748
100450705,51167
100448103,119391
100174115,55176
100443896,5588
100434851,51665
100435423,83641
100442117,10797
100448353,5525
100174076,1496
100434364,1994
100445389,7075
100435925,57609
100453854,6602
100172748,4802
100456780,84217
100438909,8832
100173790,64834
100449540,6688
100438410,30834
100171752,744
100460963,51208
100447368,9950
100171493,55631
100174524,60487
100448625,55623
103891509,91283
100442712,348158
100171440,9650
100173347,2235
100173020,3422
100460656,1316
100173207,23471
100174114,5315
100461921,7158
100461910,51018
100173968,1659
100443680,89795
100436005,3421
100462571,5165
100453650,8692
103888520,11186
100442983,3430
100456097,80347
100171617,4205
100460247,55593
100462347,2182
100450315,51447
100172864,286749
100451784,23198
100172430,22933
100439998,5526
100443549,5837
100436506,5307
100446815,375449
100457575,221395
100189662,55737
100174173,55737
100459832,10294
100442497,602
100448466,51083
100449194,29121
100452701,139341
100462264,1815
100454991,54626
100457150,4734
100452648,5873
100451821,7353
100460918,2984
100456577,27071
100431992,2255
100456430,54916
100441812,5423
100437242,55808
100454328,22844
100438148,57704
100436625,3340
100439972,10947
100173050,26986
100189758,26986
100441983,29105
100435631,6949
100438199,998
100172537,56852
100457245,29850
100452789,8440
100190826,11320
100450141,54860
100439819,79658
100172464,54556
100440901,29995
100437761,114049
100173599,28951
100433715,26528
100461436,51052
100431605,6596
100172640,79901
100446796,28513
100438127,5134
100174517,55117
100451419,6694
100445888,23503
100171557,224
100171944,7037
100437515,7224
100454296,27125
100461773,7321
100294551,9886
100459385,3028
100433440,2011
100460431,29953
100448172,8974
100453137,2213
100458008,4775
100449831,51095
100454381,37
100435979,2121
100174373,51009
100460827,54820
100432206,4171
100444448,8626
100447302,1183
100189743,6605
100457539,54752
100434572,5927
100454498,10170
100443069,922
100172983,9175
100174088,6480
100440593,30009
100174078,4905
100434226,65993
100454773,4854
100173424,1207
100461589,8463
100442576,8726
100456125,6620
100446034,55421
100446409,489
100462435,11343
100437347,617
100437219,54878
100174644,51495
100441173,51175
100455862,7294
100438313,9671
100432544,6865
100432553,64431
100174725,6717
100443316,79023
100458068,10371
100455508,51512
100171774,10512
100448951,38
100450268,7479
100451846,55972
100440732,2249
100436199,9605
100437553,7587
100172868,64778
100435095,27091
100439813,5337
100172790,55973
100171719,9733
100171956,55843
100458989,23016
100433865,23609
100450665,4175
100448595,25996
100173837,10179
100456761,5939
100457132,11176
100435232,25930
100171406,7374
100437578,5362
100453370,88455
100172749,22978
100454353,4162
100439343,55796
100431600,5609
100137031,83992
100457734,56889
100452637,29089
100448645,6626
100174630,9576
100445876,143684
100453479,7299
100435558,10714
100174717,832
100439270,7107
100460916,10003
100435378,79960
100432615,7319
100174545,2260
100450462,2192
100448529,8530
100441265,4133
100454767,9063
100431871,369
100437483,56922
100437850,27074
100454212,10529
100433245,3093
100445919,5289
100435618,55728
100458705,57103
100173941,5527
100173664,2782
100445961,117
100460891,26281
100460249,27334
100431628,9452
100452780,4898
100174591,7419
100442985,57690
100457605,1620
100448416,27039
100173262,80341
100442943,54472
100432759,51619
100460335,27098
100461010,1015
100171639,51661
100433620,6507
100173343,7520
100448005,8569
100173852,56681
100455582,8556
100172828,634
100190851,29843
100452994,51207
100446921,23152
100445800,3991
100173463,2222
100173455,5050
100437636,4983
100462212,10590
100438793,5236
100437754,26002
100174708,11158
100173389,9817
100456359,55510
100438537,1638
100442982,55183
100171556,6595
100174188,27244
100454909,11043
100453563,139212
100454990,10847
100452501,1361
100456898,1136
100171979,4850
100173083,5663
100442862,1371
100174522,56650
100456073,5891
100174382,22839
103888513,3080
100454766,10403
100438792,23431
100449682,54665
100450037,260425
100441532,2920
100435621,174
100460958,50939
100442984,9262
100436806,8555
100434754,9812
100173334,56131
100440395,51668
100436971,23239
100446101,6604
100442148,55100
100434354,55437
100173663,55322
100446291,905
100448308,1310
100447431,1741
100459321,56256
100453867,7188
100173326,29093
100450089,25929
100438024,4986
100437436,23085
100436331,79728
100173401,594
100171741,7994
100446974,79670
100171937,3842
100449697,3682
100431684,81550
100437685,23047
100173667,5019
100441050,10325
100171734,1540
100450572,10998
103888731,25799
100171674,55663
100445548,2195
100434975,64744
100173420,10450
100442243,56910
100452882,3034
100449545,334
100455686,57613
100171794,51729
100449343,79570
100440640,338
100447882,60509
100462310,22979
100939480,22924
100444071,790
100434941,3732
100459514,63035
100454665,102157402
100174662,9522
100438368,57531
100172610,81929
100461054,22911
100436348,57590
103892618,7760
100444840,231
100174464,8895
100174046,2017
100443554,7481
100453749,2060
100450689,4258
103890049,55230
100450781,23139
100174139,3301
100438031,2683
100434381,27292
100453848,2346
100449052,51314
100449754,54749
100462356,29887
103888610,4680
100172542,55696
100939234,10959
100174596,54469
100456547,3294
100439334,55787
100449263,5475
100431505,7462
100460369,10075
100171445,9183
100171782,50507
100447666,51171
100462474,7205
100174112,94005
100173056,9489
100174487,5705
100458657,51720
100435719,1071
100440298,6452
100441032,8602
100172752,118
100461428,64395
100443059,57542
100459866,6790
100461342,57091
100433140,8544
100451122,28971
100171882,5990
100446486,339175
100172669,22974
100450526,6564
100446265,55608
100439510,23483
100438927,57017
100434482,55287
100436356,64147
100437611,79822
100442379,140850
100462330,54498
100938567,2280
100172420,55968
100451933,57593
100451568,56265
100443368,2160
100173960,22803
100432486,55857
100462515,54997
100449599,27131
100450613,5027
100440669,51575
100171787,51433
100461222,9962
100450640,64211
100441653,55617
100172992,4938
100444518,6175
100445616,23409
100458640,51605
100172733,1114
100451005,6910
100445445,3476
100452895,29965
100454098,23193
100458030,51291
100172955,55285
100172652,332
100446622,8079
100171919,57062
100432179,7597
100442130,170961
100456047,55760
100434592,55668
100447163,8425
100173375,10558
100440259,8812
100436214,57060
100432822,83719
100443024,51650
100442655,4708
100457157,10726
100451264,4069
100444535,79594
100446026,7023
100433091,10081
100174603,51324
100449405,26998
100462077,51726
100452053,7066
100437697,9727
100444664,8761
100440156,84196
100436112,10683
100449176,57106
100446510,57605
100443618,54439
100444346,5459
100172591,114882
100447071,113878
100458670,3912
100458297,1811
100174022,1738
100446047,9352
100450437,3568
100171512,54918
100189911,11069
100440278,51776
100172473,23676
100441510,22861
100462309,9552
100447222,23594
100460151,1357
100441912,2099
100444600,26575
100459533,285
100461073,151887
100455818,5720
100437203,54930
100442592,1053
100443926,25831
100172712,3183
100173265,11198
100457869,7051
100171494,26277
100437453,54822
100440760,79968
100449804,825
100457147,6913
100189639,26227
100173288,26227
100458178,7430
100173171,4637
100440631,26523
100439525,27285
100457169,117584
100172763,1808
100461291,7042
100433460,55105
100446071,10762
100451439,8318
100455627,1312
100441798,55350
100173900,55862
100435840,9117
100459509,10013
112128487,3881
100437609,990
100447189,139596
100449732,8697
100451756,23468
100461791,51430
100453309,4214
100443233,1725
100445926,29911
100172716,372
100173766,55151
100457960,23511
100437299,10044
100446862,54187
100447597,55357
100173021,55280
100462506,9044
100172776,64376
100456635,29760
100457372,7093
100435184,1592
100171946,10580
100449424,25805
100452433,3589
100171827,51322
100433182,1390
100435580,10101
100448573,23430
100172042,6732
100450221,27154
100442414,55168
100271706,5225
100444724,28978
100433522,4295
100448060,988
100434127,3710
103890845,7738
100441469,3189
100174197,80173
100172517,3717
100173009,11332
100453876,8317
100174628,79956
100171901,8829
100461423,54873
100432163,23555
100456998,55506
100442741,9424
100460204,80270
100444945,4113
100439806,4670
100440533,4713
100452423,26517
100174102,4507
100172415,126353
100458525,5902
100432376,84861
100173245,51586
100173934,8216
100445728,9127
100461022,2953
100448170,5008
103888959,83874
100448886,10291
100450085,200312
100171689,23541
100172385,51733
100438110,29799
100446939,6634
100174468,23481
100448415,2678
100433554,9647
100434686,8940
100432231,27128
100449020,8220
100433262,4242
100449728,6576
100450459,7290
100173422,89781
100172110,113791
100456822,402055
100460867,23598
100458159,1414
100447181,4809
100448658,79879
100449024,79019
100449259,11015
100448888,10521
100449611,11144
100462456,150274
100452201,25776
100451824,56993
100439200,51493
100173411,9929
100462206,84271
100462340,9609
100440197,7078
100440929,6305
100453061,25777
100454413,10126
100434511,25770
100434512,25809
100435252,10633
100445680,10042
100441417,4744
100173339,3162
100458762,164668
100435253,706
100447546,23551
100435860,23170
100460243,5155
100443251,164633
100460609,6122
100443614,55954
100449258,23543
100173446,8897
100172382,54471
100173173,80832
100439574,150379
100439945,25813
100431748,9402
100436622,23112
100455628,11020
100456349,5816
100446447,23313
100456695,4689
100440680,10478
100448890,55007
100459873,79734
100441665,9978
100937798,150356
100174730,5905
100443851,23264
100445437,84844
100444223,50
100172484,55687
100445818,5372
100447548,27351
100458044,64781
100462461,9889
100459817,54207
100451012,2287
100433076,2999
100432682,3002
100171601,55147
100173581,10419
100443568,11154
100434958,79609
100434331,6655
100436699,51199
100437321,5836
100438185,114088
100445379,5706
100172622,64841
100449796,1033
100450405,10668
100172107,51382
100442330,26499
100444051,5283
100436568,145497
100434960,5684
100444411,10490
112128792,26520
100438186,2954
100127059,283578
100439517,145501
100446763,9517
100445382,79890
100447127,8846
100447741,1113
100443691,51635
100173950,5494
100455942,57452
100456648,2079
100457752,9766
100458472,6430
100458112,6554
100173963,1983
100172119,5267
100462160,23405
100432446,79038
100433470,8115
100172746,79882
100434593,623
100435939,51527
100433781,5700
100171765,60686
100451268,57820
100441607,9321
100453495,328
100445376,10278
100458596,51550
100447363,10202
100174722,9362
100439513,57680
100172601,5106
100456068,9692
100456890,5687
100456768,5721
100435331,84312
100454736,9985
100171580,51292
100174130,5875
100173836,63935
100450940,2937
100448881,30813
100449842,26133
100173733,5834
100449601,26090
100450573,9837
100450207,22981
100172880,55245
100432110,23613
100171824,10110
100431478,3172
100172705,57446
100431740,84174
100450332,4773
100439820,140730
100438350,80336
100447050,23394
112130639,5203
100458041,5203
100174553,1477
100171527,8480
100446440,80331
100445176,51012
100431617,63910
100432733,79444
100438236,5753
100439195,26205
100435006,54976
100434256,994
100432226,11237
100444340,10139
100172355,79133
100439080,57761
100173187,1457
100437256,113278
100434503,51378
100447672,81502
100461716,9751
100454884,5173
100461961,5332
100172462,10398
100294553,23509
100436116,63905
100431986,182
100432106,51654
100447784,5020
100440919,58490
100442629,128821
100935686,1471
100440302,434
100447674,79913
100440671,191
100444933,10816
100445295,57119
100172442,60625
100443485,84557
100444093,128869
100173249,10005
100461810,9658
100440791,22850
100173641,9218
100455120,64863
100172271,10627
100437717,8731
100460706,4092
100462319,9388
100456247,340547
100456831,5716
100173580,115201
100438359,412
100445439,4935
100174262,10857
100431870,5422
100174199,4281
100436249,79576
100437009,158800
100451590,55916
100172210,56180
100437510,9506
100460136,8406
100457201,2742
100449741,331
100448675,286410
100447065,4168
100172980,6855
100432500,660
100172754,5358
100442643,8260
100451447,55613
100431486,140462
100449138,80316
100461240,9016
100456126,11040
100455390,10084
103889016,6247
100454298,27344
100447568,2010
100446947,6901
100937389,282808
100447565,6611
100455631,5251
100173917,8266
100171799,83692
100447566,9248
100460005,6102
100460368,9767
100462210,5127
100433394,680
100433752,51442
100434130,959
103889074,27328
100171511,10916
100171582,5935
100442771,11279
100437999,27286
112128475,94121
100447555,158866
100441428,2491
100442164,1821
100172854,51566
100173827,56271
100431559,2259
100173219,54602
100440498,10673
100172381,22862
100436064,2862
100433822,81617
100444650,688
100447361,8874
100454475,2254
100190815,55578
100461786,10240
103892217,10166
100461041,84056
100453492,730249
100432933,84935
100454233,1203
100457261,10562
100459463,23361
100431824,5595
100432189,79153
112129412,84560
100174646,5257
100446532,57149
100457396,10204
100173086,10204
100172979,9688
100173503,83752
100432824,9683
100431325,869
100172844,23568
100437826,51090
100433587,23090
100438555,6361
100445263,10664
100439292,5432
100446406,50855
100444669,55565
100441624,4324
100433847,4832
100443450,65009
100437706,5713
100444899,79918
100172881,55238
100453757,55697
100462167,3038
100173259,25839
100172651,23659
100457404,80004
100432702,54985
100173303,83693
100458605,51172
100457881,9717
100455949,26048
100171702,64779
100445257,84264
100448375,8140
100442467,10273
100440769,4682
100454750,7329
100454622,1428
100457763,29904
100441618,7727
100434838,56061
100434463,124454
100443938,343
100456085,51283
100437227,29108
100443337,10423
100435349,10295
100450175,50615
100173026,51760
100450046,9738
100434458,366
100458964,1445
100458962,9325
100462045,123263
100431316,51285
100453347,8120
100452401,23205
100174499,8766
100443699,64927
100437222,2184
100447998,30844
100449210,25963
100431204,22995
100171838,4948
100172129,56986
100459707,9333
100446271,7082
100454976,90427
100440761,23312
100436847,171177
100437217,57617
100455340,50804
100461631,51201
100453708,55290
100172421,23087
100457477,79752
100444488,6101
100439372,760
100457942,7976
100458919,55756
100459661,2138
100453710,54928
100448330,10940
100449166,79815
100440586,3551
100173068,5327
100442184,27121
100172589,6788
100172660,54332
100174573,9694
100432775,54845
100171745,51101
100447454,3574
100449763,11075
100458195,7227
100446857,54108
100173483,64089
100443030,55174
100172692,23516
100462238,203069
100458676,7991
100172995,54758
100460767,4173
100444376,665
100431607,3783
100172871,2997
100452187,114336
100452187,1082
100460118,6625
100451429,11129
100458634,64130
100452927,284352
100436605,55011
100448746,55111
100173098,147700
100448389,8175
100454772,4066
100454032,55621
100456219,8677
100456928,56729
100434494,1760
100446435,79735
103888653,53635
100455607,6449
100433990,11024
100432477,6618
100432842,10469
100448401,22870
100457181,10270
100452550,6795
100173364,10775
100461587,898
100174184,8725
100457644,6217
100432725,6217
100450150,6217
100440539,2091
100439076,1178
100174006,2821
100454279,208
100173883,23646
100445415,57716
100443593,79187
100447409,5438
100173588,25999
100443469,333
100459982,7040
100432216,55101
100434251,1089
100436215,51073
100438225,973
100444928,3982
100437361,3386
100173042,6223
100444571,4818
100171463,2109
112131715,2109
100436113,1048
100173294,29086
100439683,10567
100437851,10945
