GENEID_1737458,GENEID_9606
108287453,7105
108287454,64102
108281334,8813
108308345,57147
108308344,55732
108308747,2268
108298605,3075
108305660,2519
108314145,2729
108291383,4800
108308669,90529
108308670,57185
108291688,81887
108286974,22875
108295635,6405
108308994,1080
108309843,54467
108309917,1595
108309888,889
108315873,5893
108310302,572
108312609,51056
108296370,4267
108291782,9957
108297805,26
108292788,51384
108293809,23072
108281595,3927
108281476,29916
108297815,55365
108291864,4074
108304429,4074
108294526,90293
108299613,56603
108301878,3382
108292850,79007
108295970,57679
108315752,843
108315748,8837
108315625,7035
108308876,55471
108298275,10181
108311980,9108
108311986,6542
108318451,381
108313594,23098
108309603,26073
108286934,23129
108303801,204
108308296,204
108308844,204
108282737,952
108316294,2288
108308628,23028
108304806,10180
108291708,84254
108300244,5965
108301826,55610
108286343,126393
108286337,115703
108308526,4706
108301846,5166
108281745,85413
108316219,51364
108303185,340273
108294576,170302
108301851,10165
108308987,7982
108318299,996
108294304,6521
108301828,799
108290190,3052
108306604,1856
108306601,1856
108290952,64063
108284566,5976
108303248,8935
108291057,292
108289896,55013
108303272,3207
108297768,56919
108294325,4222
108301885,221981
108308434,3980
108304912,79657
108308486,6296
108308482,81691
108285436,57019
108288507,56928
108314230,80256
108281478,51226
108316804,5577
108296224,10943
108286559,1387
108312047,9256
108312045,4353
108301842,5444
108289341,6936
108289308,84058
108309913,5244
108287696,55904
108307918,57414
108290893,30812
108287941,25998
108288746,7748
108282823,23077
108282827,26224
108293872,3683
108312288,5164
108312284,3675
108294450,3920
108294289,3674
108301845,51666
108308466,51573
108284561,55049
108284562,9244
108281487,114881
108313631,26022
108306597,51087
108318325,9020
108302262,6833
108308536,10368
108306035,54972
108309251,163
108308420,163
108301867,6863
108290991,10127
108285475,6376
108312305,64847
108312309,8913
108290976,51330
108301857,1750
108304520,4293
108287637,5898
108308062,55971
108283450,80853
108290524,2115
108283425,55750
108310173,221
108314862,55001
108300349,57157
108307862,10344
108290797,9855
108302263,10083
108303312,79017
108309907,10926
108288469,6915
108308964,3475
108285714,56891
108306453,1352
108314422,9569
108285702,54623
108296861,27072
108306459,9912
108306458,60528
108301891,85477
108296272,414
108291463,8228
108306484,8735
108315843,79602
108307143,51265
108317113,151531
108290957,10942
108285340,57787
108282742,8842
108284534,115098
108313294,5048
108296912,4843
108306466,1770
108313642,9703
108313598,9058
108306489,8522
108285335,79090
108288461,4145
108285751,1087
108295583,974
108295563,6329
108301210,54879
108298918,8277
108316963,5080
108290888,113000
108290837,64285
108290847,55692
108306246,9254
108290899,8938
108290901,115939
108290862,9091
108291002,57585
108299762,7005
108308342,6401
108282389,55735
108308359,2328
108299363,29116
108287449,27035
108308638,1870
108295247,5689
108295531,6853
108298694,3720
108312638,6792
108302116,57172
108313948,728642
108313944,728642
