586833_GENEID,9606_GENEID
115367057,7105
115361947,8813
115357816,57147
115357815,55732
115367928,2268
115354110,2519
115372502,2729
115362072,4800
115367601,90529
115354612,57185
115360379,1080
115367723,1595
115367722,889
115360197,5893
115365787,51056
115379253,26
115365800,8379
115362982,3927
115378147,3927
115377721,29916
115374258,4074
115371291,90293
115373442,3382
115380454,8837
115355827,55471
115359396,10181
115366523,9108
115355006,381
115360361,381
115369590,23098
115371162,26073
115370078,26073
115368126,204
115379086,952
115354094,23028
115371918,84254
115355317,5965
115367807,55610
115374486,126393
115364408,4706
115368175,5166
115378842,170302
115363505,996
115378916,3052
115375754,3052
115376327,1856
115375446,5976
115357495,5976
115373248,8935
115365167,55013
115358905,5439
115371520,56919
115377476,4222
115371350,3980
115355367,79657
115374574,6296
115360743,57019
115375452,56928
115373913,5444
115379695,6936
115365088,84058
115374540,54677
115358686,57414
115377858,30812
115373328,25998
115379589,26224
115378089,5164
115367108,3920
115367295,51666
115364001,51573
115365542,51573
115363502,114881
115362984,26022
115376575,51087
115364467,9020
115358442,10368
115371176,163
115360819,6376
115377971,64847
115367707,1750
115378954,5898
115355157,80853
115370174,221
115371896,221
115375739,221
115354956,57157
115357842,9855
115355346,3475
115370798,56891
115378104,1352
115371215,9569
115370621,54623
115379004,27072
115364115,60528
115367648,85477
115354938,79602
115379563,151531
115369649,57787
115357621,115098
115370974,5048
115369837,5048
115363616,8522
115369948,79090
115364425,113000
115364322,64285
115377608,55692
115377982,115939
115359118,55735
115362060,55735
115368022,29116
115356309,5689
115357707,6792
115359345,57172
115361600,728642
115356149,7021
115364107,9265
115355021,6856
115363544,1534
115377386,9043
115361127,10157
115357068,51188
115357698,84954
115355478,4257
115361173,1407
115355048,1407
115370744,8993
115363397,4784
115367309,6482
115367634,6482
115377873,9862
115373090,54497
115379100,6224
115361911,7812
115378812,9690
115361815,5081
115362546,10747
115356186,389434
115354691,29954
115355806,51534
115371494,51085
115370218,9031
115374780,10048
115358161,51603
115359514,7756
115359370,7384
115375702,83930
115355508,928
115360591,928
115378856,57467
115374185,9918
115374211,25900
115360482,6540
115368186,5646
115366466,695
115373916,22955
115354418,2534
115355919,2534
115368194,6924
115367578,11313
115354985,10867
115354305,55727
115357529,9546
115368441,51099
115380348,3730
115360784,26993
115377649,54799
115364350,51096
115374955,54902
115374424,23395
115360491,5286
115368258,54443
115357992,58525
115369023,2844
115369023,23637
115370616,54814
115370021,5536
115373007,23177
115377426,672
115379431,2067
115374812,4057
115355963,2137
115360201,9971
115372523,60481
115373149,240
115359668,8284
115356068,55148
115354314,55148
115356060,30845
115374020,5704
115376842,23324
115354609,57709
115378995,5010
115380630,5010
115363433,9961
115378736,51667
115356634,5238
115360183,55703
115354775,23357
115371958,9604
115362254,1774
115362305,1774
115354692,10460
115356396,23376
115366637,23649
115358168,23144
115359372,4190
115366606,10463
115372430,1355
115355358,10138
115360317,10138
115366048,9782
115363378,64132
115356042,81551
115362369,55349
115359432,55830
115375141,10928
115365309,22902
115358207,25937
115360660,63932
115372780,55622
115366180,972
115372475,54764
115377619,54764
115368189,23154
115361827,55734
115354708,4331
115372865,864
115358393,1992
115362232,64816
115361885,64816
115355082,11136
115360252,114879
115354096,9716
115379842,1373
115375300,732
115366975,2273
115371130,2273
115358947,51507
115373643,57210
115365222,9921
115377591,64429
115379799,4719
115373669,23071
115359701,211
115362699,211
115371312,330
115353986,6617
115366131,6617
115355512,51071
115355430,11171
115362766,50619
115374096,51177
115358408,2730
115369933,30846
115374603,25901
115373762,58528
115356200,3298
115358965,51230
115378271,10062
115355275,1890
115355330,29781
115355994,11231
115367440,23633
115379046,7431
115374641,7431
115357036,8635
115361829,3755
115372356,56895
115370128,4285
115366612,11285
115372690,7444
115355293,55591
115374045,65980
115361054,6642
115356244,9519
115360192,56938
115380613,55334
115354031,51106
115372069,9135
115376459,3149
115360582,23279
115377848,2896
115367610,2896
115355463,55166
115365660,55596
115378652,10061
115378905,54480
115356299,2530
115364985,55236
115363459,535
115378047,535
115367445,9497
115368326,28990
115367652,25897
115373319,25897
115355532,23604
115377733,7077
115364463,7077
115358223,5981
115357888,55773
115370224,8452
115375234,8452
115379425,5009
115355777,10858
115355782,10858
115355783,10858
115375034,26009
115371746,846
115366957,51121
115368150,54888
115358701,54455
115367881,84245
115358855,4234
115362660,3224
115366851,175
115365357,55300
115371243,27430
115362885,7092
115367628,7204
115368647,23517
115370247,11284
115366528,54908
115378984,27067
115362635,54896
115358330,1497
115376142,79142
115378722,1008
115357189,5685
115361193,5685
115357719,55341
115359946,10039
115367982,90326
115361688,90326
115378359,55775
115373047,84883
115370693,9440
115362959,54884
115376114,822
115370743,1175
115370215,8538
115375506,54165
115380471,7546
115371180,3937
115368177,54802
115359786,2981
115366159,1495
115367687,54875
115379754,2042
115368493,3309
115368494,3309
115375089,54960
115380346,2824
115362256,51438
115378882,80243
115378684,22884
115375630,22884
115374923,51606
115366566,5431
115380771,56204
115357953,1356
115373226,84062
115380366,7504
115358342,55841
115356090,57120
115371916,57646
115368156,50484
115355260,168850
115355523,55885
115355718,55173
115359260,2978
115354977,10659
115374653,23518
115365136,1161
115358873,9563
115359622,9341
115358982,8863
115362308,10911
115357098,5954
115362581,5982
115367726,81037
115368831,3074
115368484,79810
115380841,51528
115368127,9603
115379097,63933
115362362,51474
115362064,25875
115366420,5601
115379737,84067
115358119,9454
115355690,5888
115356772,1535
115367073,84321
115355987,23593
115369039,10198
115361916,80143
115372267,23223
115358375,6307
115378852,55761
115356168,1112
115362377,8574
115359695,51154
115357493,55850
115354204,55745
115358418,29945
115368148,27095
115367986,9967
115368652,29085
115365347,954
115357030,4065
115372593,23596
115373100,55733
115362171,140689
115354588,2581
115375075,51602
115358763,26099
115362195,26099
115378757,8454
115371090,10827
115366717,26999
115363768,57602
115356157,23369
115378374,84545
115369015,54969
115364755,51663
115365923,10886
115379629,131566
115355533,5318
115369895,2155
115375219,2155
115369886,2155
115355036,2665
115374387,9474
115355173,57458
115360442,57458
115368421,57095
115358311,8975
115358446,23200
115359580,29927
115359549,29927
115354971,4659
115378020,55718
115359337,9877
115364910,55781
115374701,54432
115374646,55706
115363045,64718
115361058,6916
115361057,6916
115361010,6916
115361241,64761
115372787,5832
115378340,5832
115372847,6894
115368061,5188
115364821,4084
115361061,5128
115368968,548645
115369258,6515
115358788,6515
115358722,6515
115367452,9150
115362685,11054
115374446,55650
115368433,9410
115378615,30
115366891,7478
115372246,10787
115361112,60488
115365841,2983
115368867,6433
115372630,1001
115359747,416
115372100,84649
115361497,1431
115368913,64951
115372420,23063
115377712,23063
115370206,81671
115371335,81671
115369999,10513
115359116,1975
115373350,56848
115373353,6141
115375292,770
115374514,79763
115373558,11338
115373380,29924
115367215,29924
115357920,2817
115354640,57143
115363764,3029
115355301,55726
115363900,1747
115377880,1747
115365944,58524
115373781,6873
115355099,23534
115357794,8625
115358378,54929
115360797,9170
115363325,9170
115359471,5476
115368565,6558
115365212,6558
115368802,28966
115358944,2139
115361502,11218
115357003,53339
115355096,55711
115379472,5378
115358049,10362
115361744,6882
115363759,4913
115361844,2773
115377899,4942
115380324,10885
115375636,5586
115358215,57418
115356694,9697
115363588,9423
115364216,9423
115355505,55388
115361835,1606
115378013,3735
115360357,23536
115380083,10954
115379261,4710
115372725,55854
115363425,6416
115377460,6416
115364888,119391
115367964,119391
115367965,119391
