GENEID_43700,GENEID_9606
109955759,7105
109957824,64102
109974128,8813
109964014,57147
109964013,55732
109963915,2268
109973366,2519
109961911,2729
109971378,4800
109958794,90529
109955245,57185
109969973,81887
109969990,81887
109955718,22875
109959017,6405
109956239,6405
109956423,1080
109958243,54467
109958704,1595
109958810,889
109966853,5893
109972124,51056
109973583,4267
109953334,26
109967699,51384
109971291,23072
109973311,8379
109969591,3927
109962742,29916
109966164,4074
109959525,90293
109974207,56603
109968943,3382
109962856,79007
109960543,57679
109958094,843
109957132,8837
109952084,55471
109964514,10181
109952110,9108
109957493,9108
109974860,381
109968194,381
109960205,23098
109952062,26073
109966074,23129
109970746,204
109967051,2288
109955009,23028
109959012,10180
109972098,84254
109967049,84254
109964737,5965
109968157,55610
109971695,126393
109958917,4706
109968179,5166
109953458,85413
109959027,51364
109965561,170302
109956424,7982
109972670,996
109963182,6521
109963031,6521
109968101,799
109965559,3052
109969255,5976
109966845,5976
109967335,8935
109970452,292
109957804,292
109959577,292
109955560,55013
109968137,3207
109967065,56919
109969588,4222
109972509,221981
109968938,221981
109959330,3980
109971133,79657
109951273,57019
109955340,56928
109959082,80256
109964748,51226
109973357,5577
109955757,10943
109972897,1387
109971685,5444
109971674,5444
109954487,6936
109957008,84058
109964164,54677
109964166,5244
109969716,55904
109951552,30812
109973218,30812
109972606,25998
109965418,23077
109965426,26224
109962761,5164
109964796,5164
109963561,3675
109972654,3675
109955053,3920
109972671,3674
109968168,51666
109972281,51573
109972905,51573
109968040,9244
109972444,9244
109964792,114881
109962759,114881
109963160,26022
109962735,9020
109964259,9020
109967883,6833
109968232,10368
109958934,10368
109965606,54972
109959315,163
109951463,6863
109972851,64847
109972854,8913
109968184,1750
109973381,4293
109961462,5898
109969226,55971
109969481,55971
109969690,80853
109968965,2115
109961854,55750
109970445,221
109961690,55001
109959834,57157
109965724,9855
109967885,10083
109964169,10926
109958177,6915
109968264,3475
109973340,56891
109951717,56891
109967949,1352
109959309,9569
109968537,54623
109971495,27072
109965978,9912
109962719,9912
109962864,60528
109964415,414
109959877,79602
109957103,151531
109952163,57787
109973555,57787
109956232,8842
109955574,8842
109958312,115098
109960185,5048
109970459,5048
109972074,9703
109970462,9058
109962841,8522
109952130,8522
109960201,79090
109967443,4145
109972665,6329
109973001,54879
109969038,5080
109958860,113000
109969219,64285
109952382,9254
109965992,8938
109963586,115939
109962861,9091
109958875,57585
109972419,7005
109956264,55735
109966790,55735
109958650,29116
109954544,5689
109958651,3720
109962029,6792
109964261,6792
109970973,57172
109967162,728642
109967140,65220
109962387,7021
109962390,83741
109971539,9265
109969161,9265
109964167,53616
109959899,6856
109951099,1534
109952298,9043
109969455,9043
109973773,1951
109956395,10157
109955827,51188
109973053,84954
109973023,4257
109967830,1407
109960276,8993
109960278,8993
109958371,4784
109953295,6482
109953294,6482
109973951,6482
109957959,5310
109967467,23542
109963547,9862
109956907,23221
109962426,54497
109955331,7095
109965153,6224
109967129,7812
109961480,9690
109968077,5980
109957593,10178
109973854,389434
109967993,29954
109952049,51534
109967067,51085
109970570,9031
109952142,10048
109969526,51513
109968855,83932
109962039,51603
109961789,8798
109969488,7756
109958421,7756
109955984,7384
109974945,83930
109967593,928
109967657,928
109962621,57467
109961448,57467
109966192,9918
109968875,25900
109966245,25900
109970574,56920
109966372,11188
109966377,23166
109960868,6540
109973096,6540
109957582,3423
109966202,920
109969583,10233
109956117,695
109954703,22955
109968087,2534
109968046,2534
109951883,3097
109970730,11313
109951045,1185
109964233,9902
109961834,10867
109952526,10867
109955057,55727
109966896,9546
109959316,54903
109951686,51099
109966646,51099
109958116,3730
109961720,3730
109972154,26993
109965134,54799
109967534,54799
109973510,51096
109972431,54476
109974843,54902
109951233,8193
109964827,9066
109964917,23395
109956435,5286
109951461,54443
109957984,58525
109963484,23637
109963484,2844
109959873,1634
109974332,54814
109963280,5536
109964350,23177
109961122,8491
109971541,57146
109960414,2556
109963046,672
109964393,2067
109969736,7869
109961574,51360
109966782,4007
109957719,4057
109962352,2137
109970763,9971
109961922,60481
109961016,240
109958391,8284
109971013,57658
109954998,55148
109953613,55148
109973386,11183
109962245,30845
109952199,5704
109966470,23324
109969615,57709
109969616,5010
109967532,9961
109974973,51667
109973822,5238
109967727,55703
109967997,23357
109959965,9604
109968633,1774
109969958,1774
109967027,1663
109974666,9052
109958579,923
109962009,10460
109967398,23376
109955694,23649
109975020,23144
109971454,823
109952294,4190
109961149,4190
109972050,10463
109965581,10903
109961163,1355
109959842,10138
109972716,10138
109974931,10771
109954829,29881
109958891,64132
109969833,81551
109961625,81551
109952367,23386
109959708,3670
109969133,55349
109962234,53832
109956040,55830
109970107,27032
109966728,92745
109955278,10928
109951323,22902
109959887,1272
109972771,1272
109958065,8540
109962546,63932
109974490,477
109960067,55622
109953751,147948
109972066,23187
109951265,1591
109969110,56981
109973183,972
109959804,3082
109967266,3082
109959642,54764
109962941,54764
109958665,23154
109954913,25960
109971024,55734
109955076,4331
109974793,23034
109961125,864
109959325,58473
109972485,1992
109973310,64816
109970725,64816
109961204,64816
109954466,11136
109958322,6683
109969056,9369
109967892,114879
109968026,9716
109970668,732
109960013,2273
109954455,2273
109968048,51507
109959972,2554
109967307,57210
109958709,57210
109954769,9921
109962909,64429
109960362,57476
109960535,4719
109957775,9821
109964091,23071
109951199,211
109959278,330
109971667,11215
109956741,6617
109966600,6617
109973972,51071
109964696,11171
109968900,50619
109972530,51177
109970918,51177
109967426,2730
109973014,23304
109968487,30846
109960279,30846
109952236,55635
109971949,25901
109954655,58528
109966566,3298
109968624,51230
109956074,51230
109965075,10062
109974602,1890
109974854,29781
109973826,11231
109970529,23633
109955479,7431
109966220,355
109969020,8635
109971025,3755
109961897,56895
109960392,4285
109955093,5583
109960179,3459
109962319,3459
109956763,11285
109969854,7444
109967823,55591
109966217,5452
109970740,5452
109967317,65980
109972260,6642
109963382,6642
109956470,9519
109966925,56938
109973343,55334
109961565,286
109965612,286
109964988,51106
109959333,9135
109953599,3149
109969129,23279
109960818,4593
109964365,22807
109965304,55166
109970404,6301
109955380,8498
109951706,5926
109965047,7260
109970683,10908
109970944,8100
109962851,56052
109971512,10061
109971514,54480
109961752,57554
109962326,2530
109974162,55236
109968470,9846
109966684,535
109964244,535
109971256,8554
109963320,8554
109970046,9497
109958773,9497
109963330,321
109973863,321
109963923,79645
109963897,28990
109963873,25897
109951235,11345
109962004,4653
109955608,26751
109963440,84908
109962907,7414
109961177,7414
109958544,55789
109951241,23604
109971204,23604
109974687,8439
109955411,26228
109972220,7077
109963039,7077
109974153,5981
109962109,55773
109957680,8452
109970578,8452
109969022,9172
109951852,9172
109962169,10858
109962186,10858
109962187,10858
109962173,10858
109955434,26009
109957424,6570
109959556,846
109956071,51121
109968381,2324
109971722,54888
