113540_GENEID,9606_GENEID
108923132,7105
108922985,64102
108935530,55732
108931843,2268
108921164,2519
108932902,2729
108933788,4800
108930731,57185
108920102,81887
108929223,22875
108937019,6405
108923367,6405
108931616,1080
108940713,54467
108933411,54467
108933335,1595
108933273,889
108924412,51056
108920408,4267
108935426,26
108920795,51384
108935568,23072
108927531,8379
108941807,3927
108924655,4074
108934075,90293
108925461,90293
108920646,56603
108927320,3382
108940995,79007
108926285,79007
108918426,57679
108920617,843
108942112,8837
108928720,7035
108929422,55471
108924598,9108
108936572,381
108942100,381
108932380,23098
108933468,26073
108936240,26073
108940243,23129
108938907,204
108922735,952
108936535,2288
108922806,23028
108936993,10180
108928240,84254
108931646,5965
108922060,55610
108930332,126393
108937229,4706
108931546,7982
108918634,7982
108924860,996
108935039,3052
108918672,1856
108930987,292
108924565,55013
108933357,3207
108928280,56919
108926802,4222
108928279,3980
108926550,81691
108933989,57019
108919842,56928
108937107,51226
108918756,51226
108931586,5577
108918697,5577
108928512,10943
108920582,10943
108928226,9256
108940718,5444
108936763,6936
108924965,84058
108940735,54677
108940694,5244
108940729,30812
108930192,30812
108937407,25998
108920566,26224
108929992,26224
108918813,5164
108923170,3920
108922008,51666
108928836,51573
108919765,9244
108937084,114881
108919883,26022
108923209,51087
108941583,9020
108928263,9020
108942292,6833
108926653,10368
108928227,163
108935627,6863
108926586,6376
108940078,64847
108922011,1750
108937745,5898
108942425,5898
108931562,80853
108918762,80853
108927433,2115
108931594,55750
108932607,221
108932472,221
108923492,55001
108920906,57157
108931639,57157
108921650,9855
108926155,9855
108935796,79017
108940651,10926
108940281,6915
108931331,3475
108941470,56891
108932135,56891
108921775,56891
108930288,1352
108928233,9569
108942095,54623
108926167,27072
108930271,9912
108935738,9912
108923556,60528
108935665,85477
108927676,414
108920950,79602
108928669,57787
108930745,8842
108924552,8842
108930501,115098
108921272,5048
108922369,5048
108932266,4843
108932075,9703
108940121,8522
108919938,4145
108924789,974
