9739_GENEID,9606_GENEID
101336274,7105
101317073,64102
101320992,90529
101335329,9957
101329310,7035
101319167,26073
101320561,5166
101328128,3052
101320647,6296
101336742,7543
101320053,26022
101331268,6863
101326781,5898
101317122,79017
101337387,10157
101338745,6224
101319080,920
101331811,2534
101319443,672
101326123,933
101326629,112611
101336429,23357
101323885,9052
101323295,3670
101328110,1179
101327554,22902
101334716,25937
101335408,57586
101319891,54764
101327555,4331
101324132,9716
101336220,51507
101331317,2554
101329052,4719
101332010,211
101334171,11171
101317804,7431
101336701,3755
101336896,55334
101336174,25897
101336608,11345
101328875,26751
101328453,51121
101338691,27430
101320115,729
101318624,54908
101329141,55812
101317667,54802
101335707,2042
101318802,5431
101333121,27146
101326209,3604
101333948,3074
101331044,340533
101337369,6307
101321425,55745
101325292,27095
101324720,9967
101325579,140689
101339596,9474
101329584,55650
101335963,6676
101336399,64951
101334729,63916
101317264,55711
101319259,119391
101319253,9399
101322797,5315
101336652,387
101336742,7544
101339529,63897
101328208,5307
101320522,55737
101332336,139341
101336561,29105
101336715,22846
101320138,140469
101320722,51109
101319013,7321
101334377,9886
101318075,8243
101339764,3161
101333301,8974
101318163,6605
101324962,54825
101322136,6620
101339166,55972
101334197,55034
101333938,479
101325157,25996
101318095,113235
101332625,55824
101333334,7155
101323958,57103
101321404,54715
101333974,117
101322375,9452
101318706,27039
101322283,27098
101340074,56681
101319999,1653
101319914,139212
101331344,23431
101336262,174
101317413,9262
101325603,8555
101339708,51668
101324197,55100
101339690,58538
101319423,55437
101319859,55322
101321070,905
101337136,4986
101329250,80036
101324101,10269
101336934,10890
101325252,22929
101339198,3049
101333567,2196
101338386,55696
101323348,5705
101333559,51637
101330228,5775
101324351,140850
101337297,6128
101324999,6128
101327530,51433
101335104,25977
101317872,55668
101337549,10558
101328407,4708
101339068,26998
101324680,5459
101336527,23594
101337728,55012
101316681,55644
101328679,3183
101315665,26277
101338041,27285
101333713,79157
101338638,8697
101323338,7093
101319791,7738
101318733,3189
101321336,6319
101326221,387680
101339917,5714
101315844,1399
101319671,6634
101322820,3956
101323123,55964
101325913,11144
101326483,25776
101326761,56993
101315653,10126
101316255,706
101333659,23551
101325165,6122
101337287,84844
101315995,27351
101336508,2287
101328436,5427
101321106,10175
101325886,10668
101338856,26499
101332947,26520
101323488,10598
101328274,22938
101325325,5494
101337366,2079
101327947,9766
101320559,6547
101333975,51527
101337119,7443
101334299,9321
101316618,394
101335100,51550
101319586,9692
101319301,4792
101331260,51016
101329962,63935
101316019,140902
101317669,23394
101321395,5203
101331973,55816
101327319,1477
101317106,24148
101315807,51012
101339918,26164
101338953,5688
101336959,4923
101338113,54994
101317619,9770
101339234,57144
101329931,116092
101331714,79953
101331084,10005
101337459,54941
101320019,91851
101326859,2742
101321685,6247
101323602,9248
101317794,6102
101317085,9767
101337641,2564
101334051,5303
101321684,51260
109549495,56271
101336602,3356
101322077,2254
101331554,6445
101338105,10562
101335439,83752
101323189,6367
101322626,1723
101326146,10664
101329904,3038
101326366,3163
101334441,9738
101318184,1445
101321044,30844
101317617,56986
101319759,90427
101330412,171177
101332157,11339
101334115,26258
101335324,760
101336868,7976
101331959,793
101335318,3646
101322100,3574
101320216,55156
101339472,54108
101332511,64089
101323006,6625
101319326,6618
101334765,28974
101333844,10775
101327079,5438
101327684,374882
101339468,51398
101321228,23474
101328779,26959
101323393,256227
101320233,51678
101325180,64111
101316904,858
101339619,3203
101328240,23554
101317043,55033
101331501,6369
101319097,8896
101319388,7586
101329884,8976
101330171,23553
101323134,7965
101326228,10842
101315667,23658
101317036,6119
101323966,95681
101331392,643641
101326054,4223
101330312,653857
101331402,27075
101337659,26157
101338974,5683
101339271,64983
101318949,644
101328010,10927
101332013,4969
101333923,6019
101333923,6013
101333923,6013
101327291,2625
101338617,54780
101337837,5532
101318365,3195
101325116,79991
101338976,7511
101334365,8036
101339969,8453
101319985,64081
101327161,84961
101319242,5709
101338237,5414
101325108,6198
101324111,8402
101315647,51655
101333673,708
101332742,51003
101316167,9144
101326847,6347
101330506,5878
101323737,3292
101335299,55379
101332381,51747
101329114,786
101319697,3131
101329251,5573
101319647,7531
101327896,26118
101319644,7126
101331221,5376
101316658,230
101332488,83871
101319673,2557
101318246,2798
101326474,54940
101335486,6783
101334481,374
101337328,4717
101319533,27309
101325136,3558
101331040,55247
101324409,2743
101321045,54414
101325383,337
101331577,55110
101340089,2251
101334658,54682
101328977,3736
101315739,1389
101333516,397
101332878,55832
101337436,3458
101321681,84727
101323026,113246
101328138,51026
101324350,2998
101329343,26127
101330622,51567
101321717,653
101328811,9532
101328899,81491
101332904,7803
101339143,9439
101324692,8936
101331104,55856
101329813,81688
101324524,8724
101320302,10475
101324806,9841
101330166,6582
101318922,168090
101331532,7272
101331166,3910
101327258,9096
101339650,83594
101338124,10112
101326950,10884
101338002,9421
101334030,54974
101337056,9685
101325801,57472
101325995,2566
101339480,900
101332094,57561
101331273,3567
101326362,7903
101326608,6500
101326904,5515
101327652,2246
101322158,5917
101329458,4090
101328167,8992
101331459,3274
101319219,5947
101323003,131890
101323298,9616
101323369,26084
101324893,54800
101329933,1933
101316728,4691
101319426,10120
101319519,51277
101335019,2641
101321535,33
101323352,9801
101338914,10314
101321026,25972
101330916,10190
101318771,79031
101319105,79031
101321199,25843
101318454,51652
101327926,3398
101330386,10153
101317829,1615
101315939,6509
101318193,5000
101316258,7341
101316736,2956
101321817,2882
101319727,23463
101325919,11315
101319600,5906
101333178,10067
101330110,54856
101316053,9927
101322662,270
101328169,64121
101326152,57829
101324702,6018
109550407,127396
101329565,2117
101325904,6504
101337073,5999
101337799,3155
101316078,8704
101325225,5052
101333877,8503
101329061,11123
101337226,3925
101333752,1063
101332244,5511
101327454,1143
101339949,78989
101322568,1421
101317863,22868
101335978,8828
101320282,1385
101332831,80306
101335932,8673
101319299,84071
101336147,10983
101322111,57404
101333407,4709
101329580,7320
101331001,9414
101331226,84417
101335884,2531
101330896,51077
101322365,97
101328756,83544
101323047,27030
101324629,1743
101317216,55051
101317745,10936
101337072,2281
101337204,64225
101321022,51646
101328158,29094
101335651,9419
101324204,6975
101333743,159296
101318741,51076
101329027,4601
101335692,404636
101325693,10672
101317452,3215
101321547,79646
101334097,10171
101321849,79886
101322296,79817
101333923,3641
101316747,80231
101316415,83884
101322310,56943
101335682,84898
101331346,6883
101325647,9617
101320755,11193
101332514,10808
101339705,51307
101330838,51123
101328620,10987
101315488,157506
101336493,84057
101315563,79887
101335572,55269
101315751,10804
101326380,51538
101325768,10657
101318158,80008
101321332,22987
101338342,219402
101322852,5395
101337145,4852
101325370,11328
101322385,6718
101326351,653509
101339938,50674
101315689,5328
101323891,55847
101334961,11319
101330350,8034
101336369,1031
101328793,11228
101329656,55297
101320123,10212
109549187,262
101328831,29078
101330155,6906
101327602,116151
101324332,79183
101337616,8785
101330230,57727
101315513,514
101319127,57169
101327444,55905
101319689,55661
101331652,140825
101321784,11017
101317123,4693
101333830,6568
101320085,346157
101319508,8970
101316388,401265
101318187,9271
101339744,265
101325648,79902
101320155,2892
101336443,8740
101320908,2354
101339812,63908
101336491,92675
101339244,128817
101337971,11034
101340094,6629
101315666,92667
101326515,140881
101327982,80818
101336472,8242
101340185,8678
101339015,171017
101319855,3895
101326252,6495
101319446,22890
101316108,3188
101317454,1678
101339877,1907
101336771,1350
101337264,84239
101327833,50616
101335921,51764
101322627,2791
109549329,2792
101327428,2770
101330332,468
101316831,51234
101329862,51691
101324876,57464
101333531,64792
101327064,64101
101321321,94101
101320252,440275
101315575,29767
101324010,83448
101326216,112487
101334447,79057
101330400,84337
101318425,84891
101331334,25796
101324254,84816
101320594,51250
101335669,27243
101320866,1968
101322046,93974
101322837,54797
101329733,4354
101323468,1327
101323766,10328
101327390,81025
101328650,1046
101330678,64432
101315531,4695
101320266,80762
101316404,56033
101323163,1160
101322885,84240
101330317,10656
101333742,57663
101327438,2643
101337911,54558
101323418,22907
101317295,84824
101336734,6117
101320029,51805
101322708,3512
101322123,57050
101315471,51308
101333748,6388
101338987,51388
101319691,6616
101322213,29107
101329691,23208
101325893,25974
101315676,56259
101338599,51526
101318448,6860
101332932,64328
101333783,7223
101337774,84707
101338348,84707
101338348,55859
101337774,55859
101316592,10250
101330887,54663
101317786,123811
101330312,57180
101329809,759
101324509,11161
101321435,145258
101322405,51124
101319016,891
101324115,1022
101319688,148281
101319302,3158
101336503,377
101336772,79022
101316790,54407
101325412,3572
101322321,10440
101333570,284252
101337874,2012
101318559,85004
101317140,51361
101338449,84950
101332952,55250
101337745,7174
101337928,29968
101331286,9988
101331767,79161
101330437,57639
101335778,85025
101325850,57231
101319418,6885
101330127,5630
101332981,8763
101320139,4829
101335927,10505
101328050,10322
101328630,2016
101318961,79786
101318462,10200
101336026,23563
101319220,80704
101336718,80210
101319704,1329
101332152,51455
101337188,11061
101339522,29079
101335576,83548
101328242,9805
101318378,11097
101329901,3569
101328036,313
101331294,28969
101331441,10241
101332069,2058
101331500,26750
101336222,26525
101317048,84317
101316762,92856
101320857,2995
101332472,10244
101317181,5168
101320759,79075
101320880,90871
101336839,3062
101320584,6941
101332372,7172
101332617,255488
101338049,7097
101337580,51050
101331030,8836
101322278,53826
101317581,57569
101332570,51203
101333186,6176
101332824,6176
101334219,2644
101337273,58511
101336261,26160
101328157,1847
101318926,55165
101320564,51163
101324481,53836
101335440,317662
101333714,170392
101330647,6229
101329562,2660
101323927,30061
101324298,9728
101320512,84993
101327154,3184
101330686,2250
101317611,658
101332539,27163
101338608,9908
101337785,950
101336166,1950
101323914,4547
101336106,5149
101325561,2120
101316021,23710
101329652,85437
101324761,939
101339443,3651
101319290,60314
101336307,2098
101330685,161247
101317001,145226
101326570,27133
101338980,8477
101335149,91833
101319763,81614
101327791,256586
101322398,2252
101332732,3067
101319473,6727
101330337,2108
101319799,10099
101316954,7168
101317603,10066
101329695,4916
101326435,374655
101317623,55114
101323412,54957
101328510,283927
101337922,1009
101339379,81631
101326407,6187
101340085,55090
101336183,81577
101329570,51651
101326268,55197
101329936,116
101318854,55135
101319146,7157
101331519,396
101329363,54808
101327607,641649
101321633,10055
101321188,9032
101317664,55194
101337721,6202
101333288,84432
101327709,54499
101325691,51506
101327710,5202
101329688,5546
101328913,79590
101333551,93183
101339433,89872
101333136,52
101321475,130497
101334587,388
101315510,130589
101316708,6233
101339533,51601
101320956,23190
101317109,339745
101340056,83607
101332804,23671
101334146,57624
101339629,27303
101338172,197
101326001,132299
101328427,100996939
101337586,93627
101317445,92610
101334368,2169
101319198,6423
101339988,10184
101335686,1393
101333418,167410
101331676,689
101328645,51397
101332275,3950
101331699,3578
101334290,91272
101331749,10814
101317308,3779
101319996,107080638
101319996,51256
101316171,54438
101319963,54901
101323783,192286
101325326,202500
101326014,285855
101339576,134728
101330909,256380
101320174,9586
101317999,64418
101316034,285888
101330237,51631
101317734,83604
101323570,8852
101319484,84636
101324574,158835
101331687,55086
101316518,1069
101334781,79618
101336736,54212
101330357,1392
101330649,84675
101322341,85481
101333116,5440
101325133,8667
101321269,84294
101328922,51059
101317070,4781
101320545,203228
101320258,56832
101339923,84909
101335624,29982
101329964,2746
101323877,1979
101327427,6877
101326964,10249
101336947,91894
101325528,9177
101326595,10205
101330735,6876
101315519,3688
101327826,1006
101326800,219854
101330405,221143
101317652,3176
109550297,10666
101321097,151242
101332027,57512
101328634,1456
101338205,283635
101316105,51562
101337888,343930
101334187,127124
101323787,63894
101328592,132321
101337174,29087
101333378,1814
101323483,120224
101322290,636
101333416,56477
101339747,147339
101319063,117143
101326512,10557
101337779,219333
101326887,814
101327756,678
101339064,2893
101330544,56955
101335189,4154
101319831,10309
101330939,53918
101339471,25780
101315881,51128
101327685,651
101320245,2911
101327437,115827
101332821,140767
101331930,7545
101335760,1047
101334050,51571
101338859,286343
101320855,8526
101320459,4900
101316472,83648
101330811,136991
101323652,9184
101333263,129881
101339082,728239
101324067,51244
101315838,23228
101335457,220134
101325789,56934
101327449,27123
101337313,4956
101325117,51582
101326739,55027
101326312,9337
101330410,133383
101315975,130535
101332826,285172
101331873,9443
101338071,287015
101326921,7411
101327797,1193
101325371,10538
101332933,286148
101327197,137682
101321091,157657
101339493,161502
101336340,7102
101333180,9556
101317227,153769
101337707,7381
101329787,80223
101332233,55093
101332713,114907
101328782,286053
101317765,115416
101316265,7079
101335861,1376
101334915,102723899
101334915,9069
101333805,57798
101326804,56896
101323747,3242
101320721,26504
101333137,2140
101315487,2176
101331152,10163
101327784,3017
101321440,55571
101333538,54935
101329457,7391
101326831,4817
101330774,84134
101339037,56990
101326876,57369
101331196,60313
101318460,353355
101331957,653121
101324140,138162
101319578,112724
101319269,917
101324776,9673
101327477,56893
101337672,222236
101316109,5701
101326810,124801
101337322,117283
101336814,26168
101330773,80150
101328087,2785
101335071,9965
101335578,54987
101325038,8613
101331140,11330
101322906,4146
101322798,164045
101336084,25903
101322689,3754
101322982,130814
101332931,4760
101332273,2487
101339002,7447
101317975,132671
101321063,10611
101329637,114905
101338842,10602
109548854,54876
101319813,51023
109551369,55891
101330110,55249
101333015,886
101332958,92703
101335308,84283
101334071,64320
101320467,54738
101316110,79411
101326257,151871
101330490,8802
101322563,6708
101318026,152926
101340164,7401
101334167,54502
101328820,339965
101326745,1359
101331473,116441
101315779,150921
101333295,7349
101332648,79753
101320374,6010
101319211,64789
101324518,10252
101330716,64850
101327215,5308
101332287,3148
101328452,4085
101332058,308
101337191,132612
101336462,26269
101322323,4886
101333694,27236
101320494,11157
101321549,90826
101337148,91942
101327742,55255
101322594,117156
101317198,6690
101334628,11082
101323388,493869
101336550,51752
101339309,134288
101328406,167153
101319402,57763
101318911,84135
101316274,2661
101316570,27089
101332317,6862
101327311,116379
101338286,63974
101338133,54329
101322586,219557
101323393,26872
101334078,5828
101333537,5885
101327052,169026
101318074,157753
101315850,157724
101331119,7534
101327486,94241
101316323,2669
101335688,6619
101335865,54769
101323114,4783
101319233,3190
101323202,58526
101320918,140456
101337055,57526
101330740,139324
101321493,4153
101322865,7570
101337311,644168
101316974,27199
101334550,509
101332951,8559
101324412,84858
101332254,63877
101334941,10935
101335461,120939
101324723,143379
101320125,122961
101330928,3990
101329252,145942
101326093,55662
101331837,4714
101337749,54866
101327996,57567
109547240,121599
101338236,79827
101334074,55800
101333566,79156
101331914,55273
101320572,6609
101330217,10143
101319668,7551
101319388,7589
101319643,90701
101333852,339302
101321732,2587
101320393,6236
109551479,27018
101330948,4837
101331576,89927
101317660,114794
101317152,7529
101321857,64400
101326979,10982
101333587,2923
101315577,11051
101332377,145645
101320431,2793
101315537,388389
101322693,84064
101319550,10632
101320520,915
101322275,6240
101319085,126298
101320986,55181
101320962,121268
101327658,7705
101327067,5345
101324196,55720
101316487,10476
101334948,1581
101330789,84514
101332411,5368
101335784,5049
101336316,5867
101326505,8290
101328322,79725
101324427,54541
101324328,2786
101316698,28511
101331367,648
101328081,3008
101324867,84684
101335034,6890
101322727,93107
101318080,399
101328769,377007
101333310,661
101323106,2237
101328949,2339
101323464,4632
101327984,79089
101335269,2668
101333243,11142
101318562,766
101332288,166793
101332009,375704
101327581,4204
101325712,254778
101333323,23214
101339734,90693
101335240,55974
101334753,1942
101316390,154
101318257,8988
101331374,190
101319470,11141
101322231,6039
101330890,3094
101338793,10887
101318235,7580
101325389,3987
101322663,5028
109548393,795
101336487,201798
101337412,10477
101330268,51617
101330711,866
101315658,140838
101339687,56985
101325353,84140
101330576,84520
101326032,10826
101327081,9482
101331306,10678
101331336,10972
101320969,4086
101334597,4255
101332717,53343
101320707,170712
101327108,79071
101332179,23204
101339194,134492
101317058,3308
101332544,6444
101316793,9306
101318835,2861
101334510,143241
101320646,8419
101319848,390883
101325883,3037
101326838,155038
