GENEID_7994,GENEID_9606
103041655,7105
103041865,8813
103037917,57147
103036565,2268
103032153,2519
103047245,2729
103024573,90529
103041977,22875
103026264,6405
103032690,1080
103026196,889
103036894,5893
103025918,51056
103023335,9957
103033242,26
107197694,51384
103032589,23072
103029264,8379
103022903,3927
103035270,3927
103031197,4074
103024488,90293
103033177,56603
103029688,79007
103039999,79007
103037118,843
103032488,55471
103023872,10181
103028995,9108
103033491,381
107197496,381
103041847,381
103022998,23098
103037164,26073
103032170,26073
103022510,204
103029242,952
103045630,2288
103023119,23028
103026575,10180
103027659,5965
103022312,55610
103032816,4706
103027445,5166
103043750,85413
103041678,51364
103042910,170302
103045700,170302
103028716,10165
103027792,7982
103033788,6521
103026344,6521
103045219,1856
103031971,5976
103035973,292
103042391,55013
103022319,3207
103025271,5439
103035291,4222
103047681,3980
103031662,6296
103042888,57019
103038406,56928
103037899,51226
103029925,5577
103046166,5444
103043422,6936
103047744,84058
103046237,54677
103043081,5244
111195095,57414
103030792,30812
111188229,7748
103022366,26224
103046317,5164
103035067,5164
103040573,3675
103032002,3675
103021444,3920
103045206,3674
103041835,51573
103039411,114881
103044247,26022
103036193,51087
103047161,9020
103043789,6833
103047251,10368
103044488,10368
103024577,54972
103025660,163
103039881,6376
103036117,64847
103029558,1750
103042957,5898
103038832,5898
103031834,55971
103022733,55971
103031714,80853
103040257,80853
103024366,2115
103035268,55750
103026903,221
103023076,221
103043579,221
103033243,55001
103028790,9855
103033278,79017
103043907,10926
103027695,6915
103041784,3475
103033732,56891
103025099,56891
103047365,56891
103040744,56891
103039488,9569
103033554,54623
103035288,27072
103042167,85477
103040643,414
103034013,79602
103025624,151531
103045340,57787
103035392,57787
103042179,8842
103026476,115098
103030333,5048
103047044,5048
103031688,4843
103026958,4843
103044483,9058
103047287,9058
103025524,79090
103034670,4145
111192408,974
103028834,6329
103035765,54879
103044317,5080
103042140,113000
103037252,55692
103037679,8938
103034171,115939
103029474,9091
103042642,7005
103038967,55735
103021734,55735
103029934,29116
103027301,29116
103036260,5689
103026528,3720
103023032,6792
103033882,57172
103047530,728642
103022722,65220
103026169,7021
103047041,83741
103021865,9940
103025488,9265
111191502,6856
103030455,1534
103040921,9043
103040216,10157
103043527,51188
103033581,4257
103036743,4257
103025737,4784
103044579,6482
103036550,6482
107197271,6482
103033687,64386
103027732,23542
103034624,23221
103031121,7095
103025647,9690
103038186,10178
103030039,5081
103027808,5081
103023364,10747
103036643,389434
103046965,51534
103022906,51085
103028381,9031
103025402,10048
103031783,51603
103029392,8798
103039045,7756
103039651,7756
103038804,7384
103024055,83930
103028636,928
103047295,928
103021951,57467
103033016,57467
103028494,9918
103040020,25900
103030611,25900
103032426,56920
103045858,11188
103029405,80199
103027426,5646
103025184,5646
103044944,5646
103041570,920
103047179,10233
103043249,2534
103022342,3097
103045729,11313
103025782,1185
103041281,10867
103032257,10867
103040475,55727
103039832,9546
103032876,51099
103045728,51099
103026226,3730
103026549,3730
103028614,26993
103032890,54799
103045049,54799
103026310,54476
103028935,9066
103042558,5286
103030714,54443
103036702,58525
103040039,2844
103040039,23637
103046519,1634
103041764,54814
103034548,5536
103034902,23177
103026300,8491
103028458,8491
103031495,2556
103023552,672
103040846,2067
103023831,51360
103041905,2137
103046982,9971
103046943,60481
103035394,240
103028415,8284
111194074,57658
103040793,55148
103039744,55148
103022354,11183
103032828,5704
103021825,57709
103021504,5010
103025625,5010
103039947,51667
103044942,55703
103029222,23357
103046046,9604
103029812,1774
103040310,1663
103036313,50865
103036335,9052
103034253,10046
103027910,10460
103042634,823
103033607,4190
103036835,4190
103025827,10463
103025879,10903
103027427,1355
103041063,440193
103021606,10138
103022337,10138
103040052,10771
103041172,7454
103022907,7454
103041374,1800
103036455,9782
103040688,29881
103031104,64132
103042571,81551
103038220,81551
103040649,23386
103024036,3670
103039657,55349
103026350,1179
103043756,92745
103041092,10928
103035790,22902
103023464,1272
103046856,1272
103039023,63932
103024107,55622
103030576,1591
103038180,56981
103038867,57586
103037628,972
103033838,3082
103045938,3082
103034710,54764
103021399,23154
103031982,55734
103041531,864
103034489,4361
103026400,58473
103035487,1992
103031912,11136
103035103,9369
103026416,114879
103021887,9716
103026142,1373
103022810,732
103032814,2273
103045707,2273
103031211,51507
103026962,2554
103041321,57210
103034501,55778
103036148,57476
103040078,4719
103033212,4719
103038356,211
103025481,330
103027935,11215
103043930,6617
103033260,51071
111193019,11171
103028292,50619
103042121,51177
103026947,2730
103028332,23304
103044795,30846
103046855,25901
103024452,58528
103045780,3298
103029094,51230
103034449,29781
103026557,11231
103046157,23633
111194481,7431
103044141,7431
103036121,8635
103033255,3755
103045479,57823
103023218,4285
103034514,5583
103021473,3459
103030020,11285
103030895,5452
103042870,65980
103044300,6642
103028559,56938
103045598,286
103029804,51106
103042470,9135
103036962,3149
103045034,51306
103042756,55166
103045372,6301
103038513,8498
103043688,8498
103034378,5926
103021779,7260
103022084,8100
103033036,56052
103046638,55596
103039473,10061
103022164,10061
103021853,54480
103044460,2530
103025234,9846
103046606,535
103028623,535
103028541,321
103045906,79645
103034976,28990
103022576,25897
103038738,4653
103025026,4653
103031780,26751
103037603,84908
103035083,7414
103038989,7414
103026419,23604
103024286,7077
103028836,7077
103031332,55773
103024283,8452
103027157,9172
103045553,5009
103039880,10858
103028146,6570
103025848,9099
103045396,846
103040128,51121
103038375,54888
103041203,54455
103021671,4238
103030145,84245
103032829,3224
103034994,175
103032436,27430
103031339,23644
103046062,23517
103029961,79567
103037650,729
103027877,26064
103023122,23035
103034537,27067
103038039,54896
103043999,1497
103031254,65078
103046866,79142
103028725,1008
103025391,1008
103031647,3631
103041993,3631
103022885,5874
103040468,5685
103034813,10039
103043310,55775
103026066,84883
103035125,56918
103029867,55812
103044667,54884
107196803,54884
103022522,1175
103037495,7038
103039670,10863
103031514,8538
103032878,54165
103031529,3937
103035779,3937
103044303,2981
103026956,1495
103030781,3309
103034413,1829
103034870,1829
103038486,64848
103032938,51606
103036101,1356
103026269,7504
103021322,57101
103029927,57102
103024541,395
103035587,4134
103034726,4134
103038902,57120
103041265,57646
103030495,9734
103026657,26262
103028967,50484
103026180,168850
103032349,168850
103032021,168850
103033888,55885
103040718,55173
103037331,51773
103025331,23518
103033833,23518
103037950,4254
103034617,4254
111188808,1161
103021549,11174
103045473,9563
103022570,9341
103024449,8863
103023081,10911
103037383,10911
103023012,55040
103029089,55040
103039743,5954
103041141,57492
103041925,81037
103047886,23327
103022311,79810
103039871,51528
103022867,27122
103044453,27122
103031716,7984
103046132,9603
103039460,63933
103039087,25875
103035319,5601
103028804,9564
103037720,84067
103040127,9709
103031660,9454
103041530,5888
103039702,10721
103022173,5291
103041742,1535
103024749,84321
103023506,23593
103034795,10198
103021829,80143
103040432,23223
103046081,60529
103028414,23105
103043440,728464
107196799,8574
103038255,8574
103044878,8574
103032884,51154
103035486,55850
103031228,83714
103024927,3909
103036806,29945
103042011,27095
103043409,9967
103026351,9967
103043613,29085
103024136,954
103035684,4065
103038413,23596
103043557,5798
103027085,23095
103024890,25771
103044638,57475
103032624,10079
103026448,23626
103031692,140689
103027545,23201
103024425,23201
111191337,84957
103041717,2581
103028593,2581
103025283,51602
103023907,26099
103033764,3757
103026940,8454
111194478,8454
103038550,10827
103032786,23118
103027252,55283
103023830,114800
103026050,84545
103027497,54969
103021415,51663
103039748,10886
103031865,10886
103045252,7185
103040345,54542
103028799,5318
103046085,2155
103046381,2155
103022887,2665
103047552,639
103047871,9474
103034439,57458
103038178,57458
103046252,57095
103047709,57504
103039752,8975
103032527,5218
103023094,29927
103036990,29927
103046804,4659
103044871,5923
103043420,816
103033831,816
103026566,55718
103040534,493
103039506,9877
103037025,55781
103042055,55706
103037999,64718
103040136,64761
103045650,64761
103029980,5832
103026120,5128
103044146,548645
103045579,6515
103028878,6515
103033625,6515
103042928,5662
103047396,9150
103044674,55359
103041795,11054
103021422,55650
103041702,10076
103040229,10076
103032740,9410
103040477,79832
103044652,30
103039877,586
103027812,11178
103046528,93166
103036102,7478
103024867,60488
103041651,6433
103040331,416
103025695,416
103046006,416
103043884,84649
103046800,1431
111194965,64951
103039915,64951
111194965,64951
103039915,64951
103029920,63916
103034060,81671
103040004,10513
103023852,5424
103022088,1975
103038084,29998
103043132,56848
103023695,6141
103030997,770
103021731,770
103025723,79763
103024792,11338
103026862,11338
103031872,29924
103024066,29924
111191475,8776
103034582,8776
103027791,3029
103024236,22998
103040615,55726
103027035,51768
103029460,1747
103040280,58524
103033971,4804
103035672,6873
103040439,28996
103043090,23534
103042807,8625
103041675,54929
103037183,9170
103027992,9170
103037139,6558
103036479,6558
103038979,28966
103046705,11218
103025838,22904
103045466,22904
103035816,6882
111191035,9351
103035615,3843
103032606,10885
103027669,5586
103040528,5586
103032528,57418
111191060,9423
103027748,9340
103027409,55388
103047572,1606
103042820,3735
103026706,10954
103042798,55633
103041781,4710
103025061,23013
103040564,4638
103045685,55854
103042940,6416
103045018,6416
103035132,9892
103042643,9748
103036381,9748
111192043,119391
103040891,5588
103026849,51665
103040959,83641
103030051,4199
103040408,23216
103043281,8621
103040011,4904
103042361,5141
103036695,5525
103037033,1994
103034406,1994
103031979,7075
103044253,57609
103047592,6602
103023800,4802
103034097,6550
103045479,8832
103047025,64834
103026677,64834
103033056,6688
103041786,30834
103037019,27107
103043868,4287
103034987,9950
103027596,55631
103038053,51015
103030151,60487
103030207,55623
103039212,26153
107197877,348158
103045973,2235
103040126,8653
103025406,5214
103029033,3422
103031989,1316
103035969,8611
103023073,8611
103037314,5255
103043995,7132
103034298,782
103029208,7813
103047797,9399
103047790,5315
103044212,5315
103025303,51018
103035799,1659
103044996,5590
103029967,55699
103044539,6857
103044466,89795
103045952,3421
103035084,57595
103026750,865
103028931,5165
103043532,5165
103032073,8692
103039131,8692
103042507,11186
103033109,11186
103040809,3430
103042646,63897
103026245,4205
103035418,55593
103028851,7030
103042713,4943
103036866,2182
103037390,3632
103035718,24140
103047403,9741
103037522,51447
103026349,55133
103046990,10235
103025965,10235
103038996,22933
103046582,27248
103030974,5526
103042589,5837
103027456,5307
103035292,57113
103026587,55746
103043936,64710
103022153,64710
103024195,55737
103044841,10294
103043815,602
103032552,8514
103030666,8514
103021389,139341
103032748,139341
103026971,4129
103033722,4129
103039919,4129
103027446,4129
103045127,6095
103032612,1815
103043240,7049
103040974,8399
103028503,8399
103037387,54626
103044362,483
103044630,4734
103046887,9488
103045624,5597
103032917,10681
103047190,5873
103034889,27440
103025328,4040
103035855,2984
103044322,5217
103026345,5217
103022005,5774
103047712,6710
111191476,2255
103047509,23446
103027941,54916
103026177,27006
103037953,10272
103031808,4335
103028670,79364
103039551,79364
103029547,23210
103039401,5423
103028114,55808
103046600,55062
103029043,22844
103033398,22844
103034502,57704
103038164,3340
103045406,3340
111195517,440
103031766,10610
103030422,26986
103031215,10420
103039883,29105
103042119,1459
103045689,815
103046070,998
103034468,998
103040747,6559
103028794,56852
103045095,490
103047602,29850
103038818,8440
103023033,8440
103041713,9448
103042427,11320
103040992,6160
103036333,9948
103042544,23161
103021860,79658
103036630,6196
103046788,54556
103022300,22846
103040443,29995
103023028,114049
103028498,6929
103024447,28951
103029889,26528
103030820,53615
103046482,9130
103030836,60343
103030267,79901
103033506,5134
111193422,55117
103041043,51109
103041230,5566
103023241,5566
103039793,6694
103031817,87
103040152,55515
103044180,55515
103042826,84708
103035460,7037
103028780,7037
103044006,7224
103047568,27125
103029965,7321
103029158,7321
103043088,64398
103036100,64398
103022493,9886
