GENEID_1676925,GENEID_9606
111836522,7105
111834986,64102
111835167,8813
111840134,57147
111840133,55732
111857874,2519
111852815,2729
111858897,4800
111855260,81887
111837504,22875
111839860,6405
111840550,6405
111842430,1080
111840890,54467
111843959,1595
111843834,889
111843156,5893
111837423,51056
111840061,26
111854418,23072
111845484,8379
111855919,3927
111859779,90293
111839561,90293
111857380,56603
111832711,79007
111858356,57679
111859671,843
111858290,8837
111851195,55471
111853585,9108
111842417,381
111846134,381
111860505,23098
111847774,23129
111854320,204
111850115,952
111850018,952
111835851,2288
111846159,2288
111840548,10180
111846510,5965
111843896,55610
111849288,4706
111843911,5166
111856911,85413
111835794,170302
111857282,170302
111842386,7982
111856787,996
111833206,6521
111843840,799
111858468,3052
111854451,1856
111850646,1856
111860382,5976
111839093,8935
111837445,55013
111846881,3207
111854775,56919
111845120,4222
111839096,221981
111836067,3980
111845685,79657
111845537,6296
111845535,81691
111848075,57019
111860276,56928
111850302,80256
111845166,51226
111835583,5577
111851506,10943
111843207,1387
111844496,5444
111855360,6936
111847075,84058
111860652,54677
111860651,5244
111847901,57414
111856773,30812
111860613,30812
111844567,25998
111834406,26224
111845173,5164
111848633,3675
111834268,3920
111855947,3674
111843910,51666
111843206,51573
111860580,51573
111836590,9244
111860291,9244
111845145,114881
111859745,114881
111855983,26022
111854488,51087
111855960,9020
111832882,9020
111849138,10368
111845558,10368
111847861,163
111842816,6863
111856700,64847
111843913,1750
111856245,4293
111859546,5898
111855954,55971
111842510,55971
111851237,80853
111838981,2115
111851235,55750
111854869,221
111861188,221
111833996,55001
111846514,57157
111843153,57157
111849441,9855
111859414,10083
111848848,79017
111860644,10926
111858793,6915
111854615,3475
111837023,56891
111856207,56891
111846633,1352
111858054,54623
111855939,60528
111856061,60528
111846828,414
111846846,8228
111843124,79602
111858378,151531
111844098,57787
111837418,8842
111852920,5048
111856407,4843
111860951,9058
111860139,4145
111856800,974
111849351,64285
111842516,64285
111860018,9254
111848782,9254
111846394,8938
111841903,115939
111849307,9091
111855244,7005
111834224,55735
111843988,29116
111850438,29116
111848988,5689
111850412,3720
111838173,6792
111858914,57172
111834319,57172
111834367,728642
111834384,65220
111858043,7021
111858023,83741
111837859,9940
111856028,9265
111860643,53616
111835588,6856
111857438,6856
111848648,1534
111851693,10157
111841364,55200
111851871,4257
111838721,1407
111861164,8993
111833510,4784
111843952,6482
111836282,64386
111858858,5310
111842452,23542
111846144,23542
111848651,9862
111838933,23221
111835721,54497
111847228,6224
111840213,9690
111842982,5980
111855497,10178
111855309,10178
111856935,5081
111841144,389434
111854201,199870
111852379,29954
111858836,51534
111841492,9031
111847883,9031
111845849,10048
111855246,51513
111840569,7384
111846220,83930
111837832,57467
111849725,57467
111839662,25900
111833949,25900
111848771,56920
111837502,23166
111835606,80199
111833284,6540
111848144,3423
111854828,5646
111834638,920
111857021,10233
111835079,695
111833669,695
111852656,3077
111841693,22955
111858822,3097
111857861,3097
111854220,6924
111854221,11313
111859114,1185
111855992,9902
111834695,10867
111838836,55727
111860334,9546
111847903,54903
111852281,51099
111840627,3730
111846829,3730
111860147,3730
111849209,26993
111833190,54799
111843245,51096
111845483,54476
111837196,54902
111854924,8193
111847983,9066
111859972,23395
111842563,5286
111842780,54443
111854162,23637
111854162,2844
111844856,54814
111838070,5536
111858507,23177
111836856,8491
111835682,8491
111855913,57146
111860763,2556
111856111,672
111833582,2067
111848777,7869
111847815,4007
111856999,4007
111836636,4057
111841187,2137
111860953,9971
111852825,60481
111849566,240
111853103,8284
111837030,57658
111854396,57658
111838837,55148
111858816,30845
111839050,5704
111856462,23324
111850463,57709
111850462,5010
111850123,51667
111851573,5238
111842425,55703
111852465,23357
111857451,9604
111856990,1774
111835850,1663
111853250,9052
111834091,923
111855403,10460
111843003,23376
111859767,23649
111860742,23144
111860100,823
111851624,823
111850773,4190
111853520,10903
111838438,10903
111849551,1355
111851281,10138
111858645,10138
111838081,10771
111847811,7454
111832987,1800
111857569,29881
111857664,81551
111851426,23386
111850008,3670
111833379,55349
111833100,55830
111857825,27032
111856971,92745
111851395,10928
111848556,22902
111833436,22902
111846173,1272
111860501,25937
111838581,8540
111841651,8540
111855225,63932
111833136,477
111839826,55622
111851315,23584
111851614,8685
111835893,1591
111858230,56981
111858215,57586
111846668,57586
111860055,6591
111855188,972
111846155,3082
111833314,3082
111859019,54764
111854231,23154
111838741,25960
111851053,4331
111858274,23034
111859644,864
111842938,58473
111850021,1992
111850058,1992
111850020,1992
111854069,64816
111845480,64816
111832732,11136
111835658,6683
111841770,9369
111859425,114879
111840271,114879
111860558,2273
111861097,51507
111833418,2554
111839568,2554
111843945,57210
111858753,9921
111837199,55778
111858148,64429
111845910,9821
111845479,23071
111840350,211
111837570,211
111838067,330
111851122,11215
111834773,51022
111851153,51071
111846529,11171
111834404,50619
111854196,51177
111838455,51177
111848952,2730
111848826,23304
111838034,30846
111841486,30846
111839638,55635
111844577,58528
111836158,3298
111835927,51230
111837005,51230
111851925,10062
111843355,10062
111846145,1890
111847042,29781
111856684,11231
111845989,7431
111853643,355
111855673,3755
111853414,56895
111838553,57823
111851056,5583
111854950,3459
111834270,11285
111842877,5452
111850413,65980
111841258,9519
111842443,56938
111856223,55334
111860032,286
111842192,51106
111854792,9135
111846351,3149
111859220,3149
111844757,578
111851583,22807
111852231,22807
111835054,51306
111832764,55166
111844759,6301
111860154,8498
111847580,8498
111841634,7260
111834642,10908
111837618,8100
111837193,10061
111841550,10061
111837190,54480
111841558,54480
111847537,57554
111858579,57554
111841181,2530
111850915,2530
111844235,55236
111841482,9846
111842501,535
111855949,535
111845624,8554
111841687,9497
111847733,5606
111836901,5606
111843940,79645
111846929,28990
111848281,25897
111845891,25897
111848076,11345
111851952,11345
111847534,4653
111834797,4653
111834727,26751
111849872,84908
111836731,7414
111850375,7414
111843771,55789
111847293,23604
111847221,8439
111844244,26228
111839614,7077
111848422,7077
111853078,5981
111838239,55773
111847514,8452
111847146,8452
111850726,9172
111852820,9172
111850949,10858
111857492,6570
111833922,9099
111860719,51121
111857710,2324
111852626,54888
111853899,54455
111853418,54455
111860848,4238
111854860,4234
111837136,3224
111853154,55300
111850861,27430
111847140,23644
111844420,7204
111849991,23517
111859359,79567
111851443,729
111842147,26064
111854960,11284
111833474,54831
111833020,23035
111835057,54908
111853938,54896
111850002,65078
111852747,65078
111836381,79142
111850653,79142
111838736,1008
111846186,1008
111843664,3631
111857105,3631
111843795,5874
111840125,5685
111848150,55341
111835857,10039
111835357,3371
111858725,3371
111835279,140876
111852625,55775
111839689,84883
111833867,9440
111850660,822
111854461,822
111844864,1175
111857544,10863
111850610,8538
111848867,8538
111860472,54165
111854672,54165
111860824,23338
111849457,7546
111836057,153
111852056,2981
111849009,9820
111847918,1495
111843454,3309
111842682,3309
111850114,1829
111845956,1829
111846833,54960
111846840,8481
111846844,2824
111851516,2824
111856968,51438
111840695,22884
111840184,22884
111852547,51606
111848733,5431
111845032,56204
111840105,7175
111860301,1356
111850432,84062
111838199,7504
111850263,7504
111857724,57102
111837270,27146
111840101,4134
111844804,57646
111846958,9734
111847931,26262
111850164,57545
111848258,50484
111857341,168850
111848624,92017
111844281,55885
111851820,55885
111841324,55173
111842662,51773
111856998,23196
111849473,23518
111835194,4254
111860952,4254
111839308,1161
111836192,11174
111852979,9563
111838329,10911
111852871,55040
111847758,5954
111847888,5982
111841867,57492
111843968,81037
111844738,81037
111852603,23327
111857026,89801
111849898,3074
111849806,79810
111846359,340533
111851019,51528
111832970,27122
111846949,9603
111841619,63933
111854774,51474
111855733,25875
111837486,9498
111858575,5733
111850762,5601
111855469,5601
111859378,9564
111851927,9564
111846563,84067
111851896,9709
111835157,9454
111838870,5888
111838066,10721
111860909,5291
111861200,1535
111836443,84321
111858439,23593
111853930,80143
111837308,57600
111837277,6307
111840713,60529
111839488,23105
111851919,8574
111850392,51154
111847604,55850
111854661,23101
111860516,23101
111837789,83714
111852461,55745
111854269,27095
111848892,9967
111833403,29085
111854002,954
111833413,954
111858345,4065
111850388,23596
111852230,5798
111840672,5798
111850034,2296
111852013,57475
111855688,140689
111833823,23201
111842684,23201
111833806,84957
111850944,2581
111840796,51602
111853329,26099
111840147,3757
111855000,8454
111860847,10827
111850722,26999
111843039,23118
111842974,116254
111839615,57602
111847519,55283
111858333,114800
111850837,114800
111848389,84545
111836780,54969
111855128,51663
111849876,51663
111833447,10886
111855439,7185
111833381,55540
111848971,6646
111842412,5318
111855725,2155
111855729,2155
111842356,2665
111840908,9474
111844321,57458
111854222,57095
111848339,57504
111848822,57504
111860187,8975
111858802,8975
111852255,5218
111844341,5218
111837576,29927
111840604,29927
111843391,4659
111857600,4659
111843577,5923
111859362,5923
111851449,816
111853442,9696
111835444,493
111836723,9877
111839145,55781
111846067,54432
111846056,55706
111841925,64718
111846420,64718
111860130,5832
111853432,6894
111837228,5188
111839446,4084
111839407,548645
111839836,5662
111848393,5662
111843846,9150
111833968,55359
111849573,55749
111857358,11054
111835861,11054
111836701,84699
111841664,55650
111839679,9410
111847073,79832
111846502,586
111851686,51564
111857536,11178
111856522,93166
111848911,7478
111834163,60488
111837348,2983
111859011,6433
111832945,1001
111835959,416
111858447,84649
111840346,1431
111855058,1431
111861106,63916
111853702,23063
111854751,81671
111849948,10513
111836841,5424
111837995,29998
111853337,56848
111846202,770
111838699,770
111845770,29924
111834038,2817
111847669,2817
111852662,57143
111849358,3029
111837723,6047
111855413,6047
111852220,841
111833678,22998
111845673,55726
111842353,51768
111848619,1747
111855670,8839
111843626,8839
111847061,58524
111833208,4804
111852889,4804
111838027,50937
111844843,6873
111833267,28996
111838794,28996
111833264,23534
111836017,23534
111860488,8625
111836532,54929
111849224,9170
111849223,9170
111835411,9170
111835880,5476
111861023,6558
111849780,28966
111861095,2139
111856613,9627
111846722,53339
111843395,55711
111847009,55711
111836219,5449
111860526,22904
111842882,5378
111860209,10362
111840365,10203
111858624,6882
111860333,8943
111858909,7629
111858881,9351
111843255,9351
111834337,2773
111834146,3843
111853708,4942
111856864,10885
111846482,5586
111860234,57418
111855380,9697
111833534,9423
111833898,9423
111856917,9340
111846985,55388
111840347,1606
111855117,1606
111854164,2065
111840819,91526
111833021,3735
111851951,23536
111851637,55633
111853890,23013
111858342,4638
111854102,4638
111838633,55854
111856922,6416
111858007,55248
111836512,9748
111859656,9748
111846877,119391
111852736,119391
111842352,5588
111842878,51665
111846120,83641
111844572,4199
111853059,23216
111833259,23216
111859545,8621
111837876,8621
111838181,84679
111859084,4904
111858036,5525
111835163,1994
111844619,1994
111834891,7075
111832893,57609
111835267,6602
111844679,6602
111854276,4802
111859076,84217
111834096,6550
111861111,25791
111834885,259266
111838553,8832
111846009,64834
111851805,6688
111843361,6688
111847064,744
111849422,51208
111855743,27107
111838812,4287
111856232,9950
111858573,55631
111841215,51015
111852411,2009
111840941,60487
111845538,55623
111834851,10565
111851393,348158
111844514,57623
111834850,9650
111839485,10734
111857322,2235
111838121,8653
111840734,5214
111840201,5214
111840697,3422
111840735,1316
111840232,1316
111856592,8611
111849994,8611
111836388,5255
111859079,7132
111855959,782
111846460,7813
111846814,9399
111847988,5315
111849990,54505
111849107,79091
111844984,7158
111856968,7216
111844525,51018
111845118,1659
111841731,55699
111843398,6857
111857602,6857
111855268,3421
111836817,79641
111857035,57595
111847778,57595
111845883,6093
111848086,865
111851922,865
111835791,5165
111860027,8692
111848762,8692
111842922,9759
111848769,11186
111859998,11186
111844207,2261
111855961,3430
111832883,3430
111833056,63897
111842569,80347
111846736,4205
111844976,4205
111857095,55593
111851625,55593
111856146,7030
111855292,2182
111853542,2182
111858747,3632
111857048,27238
111851623,56850
111833210,24140
111847839,55771
111837714,65055
111843666,23250
