8083_GENEID,9606_GENEID
102235131,7105
102230004,64102
102220214,8813
102237663,57147
102220054,55732
102237080,2268
102224226,2519
102219526,2729
102237779,4800
102218274,57185
102232229,22875
102221546,6405
102222696,6405
102231389,1080
102233790,54467
102232424,1595
102232006,889
102229006,5893
102235423,51056
102235676,4267
102236337,26
102233788,8379
102233973,3927
102218853,3927
102221359,29916
102218174,4074
102229678,90293
102220969,56603
102221035,3382
102220169,79007
102233500,57679
102237850,843
102228359,8837
102217179,55471
102218166,10181
102227567,9108
102229271,9108
102232674,381
102217424,381
102224568,23098
102236662,26073
102217361,23129
102235222,204
102228215,952
102227962,952
106699822,952
102235143,2288
102231844,23028
102221289,10180
102216953,84254
102233841,84254
102221620,5965
102231424,55610
102236640,126393
102228379,4706
102220162,5166
102218479,85413
102222246,51364
102227883,170302
102226804,7982
102235988,996
102216384,6521
102223244,6521
102231688,799
102227589,3052
102217272,1856
102238036,5976
102235710,5976
102226404,8935
102232717,292
102226046,55013
102226826,3207
102235689,5439
102222687,56919
102238362,4222
102225986,221981
102221553,221981
102216606,3980
102221874,79657
102229704,81691
102221798,57019
102237796,56928
102216490,80256
102221877,51226
102225597,5577
102233149,10943
102230576,1387
102221134,1387
102232805,9256
102233391,5444
102228189,5444
102233898,6936
102234437,84058
102224261,54677
102233159,55904
102221590,30812
102229521,30812
102217372,25998
102237030,26224
102223173,5164
102220794,3675
102221501,3675
102237515,3920
102221313,3674
102232450,51666
102217533,51573
102237421,9244
102232631,9244
102236220,9244
102223160,114881
102226279,114881
102237415,26022
102227529,51087
102224137,9020
102235269,9020
102224164,6833
102228666,10368
102235507,10368
102237939,54972
102225499,163
102227527,6863
102220016,64847
102218402,8913
102221476,1750
102233228,4293
102226410,5898
102221331,55971
102238151,55971
102233421,80853
102235641,2115
102223958,55750
102230203,221
102221886,221
102234033,221
102216705,221
102232985,55001
102226633,57157
102230487,9855
106699747,10083
102218941,79017
102231618,10926
102237519,6915
102228707,3475
102236387,56891
102227792,56891
102219692,56891
102227636,56891
102216551,1352
102221998,9569
102232105,54623
102225435,27072
102227258,9912
102237961,9912
102229666,414
102220279,79602
102231333,151531
102234117,57787
102228858,57787
102235921,8842
102232194,8842
102232159,115098
102218499,5048
102225619,5048
102235188,9703
102218497,9058
102221170,8522
102225754,8522
102219512,79090
102227851,4145
102222365,6329
102222615,6329
102235740,54879
102219748,5080
102235744,113000
102226331,64285
102231127,64285
102228894,55692
102223620,9254
102227354,9254
102227753,8938
102230651,115939
102217606,9091
102225113,57585
102236598,7005
102223639,7005
102228529,55735
102224414,55735
102227759,29116
102230728,27035
102224421,5689
102231566,3720
102237538,6792
102227250,6792
102231812,57172
102226944,57172
102235830,728642
102227420,65220
102233078,7021
102232815,83741
102226583,9265
102232591,9265
102225300,53616
102232275,6856
102221347,1534
102227095,9043
102231881,9043
102237775,1951
102235893,10157
102231824,51188
102231554,84954
102234342,4257
102219615,1407
102223115,1407
102232381,8993
102223623,4784
102226827,4784
102218628,6482
102221097,6482
102218379,6482
102217866,6482
102230934,6482
106699843,6482
102218407,64386
102219239,5310
102217929,23542
102217810,9862
102235838,23221
102231136,54497
102221325,7095
111606183,6224
102236704,7812
102233314,9690
102219754,5980
102224860,10178
102218461,5081
102226518,10747
102217045,389434
102227776,80342
102217411,29954
102236618,51534
102233325,51085
102226829,9031
102218342,10048
102237636,51513
102218370,83932
102221443,51603
102230234,8798
102218855,7756
102219450,7384
102227647,83930
102233099,928
102234361,928
102233527,57467
102235798,57467
102217157,9918
102222879,25900
102237514,25900
102223194,56920
102229173,11188
102229692,23166
102225968,80199
102230360,6540
102236436,6540
102223507,3423
102231834,5646
102217754,5646
102226965,920
102229275,695
102229134,22955
102233390,2534
102237794,2534
102236965,3097
102219316,6924
102234364,11313
102223122,1185
102219468,9902
102227229,10867
102235523,10867
102229670,55727
102226484,9546
102225762,54903
102237310,51099
102235255,51099
102227329,3730
102227952,3730
102227682,26993
102232916,54799
102219492,54799
102222213,51096
102230292,54476
102236539,54902
102227787,8193
102235491,9066
102238289,23395
102225822,5286
102234843,54443
102229415,58525
111608615,58525
102232532,2844
102232532,23637
102218997,1634
102223906,54814
102233704,5536
102237029,23177
102236868,8491
102225530,2556
102225738,672
102221206,2067
102235725,7869
102221158,51360
102230416,4007
102219966,4057
102237533,2137
102235217,9971
102219934,60481
102230376,240
102223593,8284
102234607,57658
102236365,57658
102231332,55148
102220937,11183
102237634,30845
102223807,5704
102222044,23324
102232965,57709
102218317,5010
102232703,5010
102236627,9961
102217386,51667
102218892,5238
102236407,55703
102218684,23357
111609723,9604
102221924,9604
102228212,1774
102221056,1774
102234877,1663
102224093,9052
102228363,10460
102223163,23376
102223733,23649
102233916,23144
102217715,823
102234083,4190
102234452,4190
102232032,10463
102217169,10903
102219127,1355
102218395,440193
102236902,10138
102237846,10138
102217327,10771
102228585,7454
102216965,1800
102233351,29881
102216776,64132
102225756,81551
102226700,81551
102224588,23386
102231175,3670
102234684,55349
102220963,53832
102230285,55830
102222144,27032
102222602,3479
102232231,92745
102225360,10928
102236451,22902
102237329,1272
102230713,1272
102237026,8540
102220759,63932
102222505,477
102219348,55622
102230485,147948
111611796,147948
102224779,147948
102216841,23187
102231640,23187
102231894,8685
102225814,1591
102238102,56981
102234492,972
102226489,3082
102232629,3082
102222372,54764
102237573,23154
102218373,25960
102229224,55734
102218186,4331
102230493,23034
102216610,864
102227015,4361
102217797,58473
102224485,1992
111606488,64816
102219031,64816
102237589,64816
111608645,64816
102222638,64816
102230252,11136
102231738,6683
102232268,9369
102227949,114879
102222934,9716
102232024,1373
102229009,732
102222378,2273
102233650,2273
102217779,51507
102221939,2554
102226211,57210
102219908,57210
102219000,9921
111612264,55778
102218584,64429
102231616,57476
102229581,4719
102234132,4719
102236172,9821
102220894,23071
102232693,211
102228638,330
102229758,11215
102220983,6617
102229621,51071
102223819,11171
102219393,50619
102237625,51177
102225063,51177
102231185,2730
102223724,30846
102220239,30846
102232042,55635
102233426,25901
102228639,58528
102224660,51230
102221658,10062
102217214,1890
102225120,1890
102231765,11231
102235856,23633
102216487,7431
102232209,355
102217744,8635
102232391,3755
102227356,56895
102233165,4285
102217926,5583
102227526,3459
111607594,3459
102234949,11285
102236884,7444
102233576,55591
102230530,5452
102230128,65980
102238355,6642
102221665,6642
102229851,9519
102229879,56938
102235655,56938
102219260,55334
102226400,286
102236976,286
102229139,51106
102234125,9135
102235777,3149
102224300,23279
102221690,4593
102231503,22807
102219768,2896
102235530,2896
102222915,51306
102221739,57514
106699856,55166
102225853,6301
102220353,8498
102226693,5926
102221905,7260
102219069,10908
102227537,8100
102225456,56052
102219369,55596
102223369,10061
102223626,54480
102225636,57554
102216924,2530
102218198,55236
102228930,9846
102226300,535
102235252,535
102218889,8554
102232583,8554
102220667,9497
102221691,9497
102217799,321
102235996,321
102217813,28990
102229159,25897
102217957,11345
102223011,11345
102233303,4653
102228752,84908
102222474,7414
102228164,7414
102224225,55789
102234600,23604
102223271,23604
102231252,8439
106699956,26228
102223119,7077
102231470,7077
102218560,5981
102232553,55773
102221121,8452
102235624,8452
102227954,9172
102216694,9172
102232087,5009
106699939,10858
102224087,10858
102236688,26009
102230760,6570
102230709,9099
102233243,846
102219960,51121
102233039,2324
102222973,54888
102221666,54455
102224314,4238
102229685,84245
102222220,4234
102218359,175
102216388,55300
102219398,27430
102235161,7092
102228782,23644
102222464,7204
102237971,23274
102228439,23517
102232052,79567
102233279,729
102230742,26064
102228822,11284
102230361,54831
102221757,23035
102217701,54908
102224726,27067
102238224,54896
102229048,1497
102236238,65078
102220608,79142
102224326,1008
102227671,3631
102226654,3631
102229808,5874
102232246,5685
102227412,23026
102231841,55341
102227771,10039
102225454,3371
102227520,3371
102230864,140876
102238044,55775
102222407,84883
102225279,56918
102221025,9440
102218343,54884
102218796,822
102221317,1175
102231562,7399
102220277,10863
102230836,8538
102234693,54165
102225291,23338
102224126,3937
102231011,3937
102236193,54802
102238127,2981
102216375,1495
106700487,54875
102223421,2042
102235487,3309
102220041,1829
102224638,1829
102219781,1829
102216788,54960
102220514,8481
102228534,2824
102217814,51438
102235385,80243
102226007,22884
102217828,22884
102222396,64848
102231382,51606
102217972,5431
102226076,56204
102229418,7175
102224425,1356
102216620,84062
102224558,7504
102228840,57101
102231550,57102
102217027,55841
102233926,395
102221669,27146
102233510,4134
102232428,4134
102217031,57120
102234722,57646
102222620,9734
102237918,26262
102220126,57545
102232339,50484
106699620,168850
102229880,55885
102237786,55173
102234067,51773
102219005,51773
102234269,55187
102222544,10659
102229915,10659
102229956,23518
102235054,1298
111611858,4254
102217478,4254
102237142,1161
102222443,11174
102223104,9563
102220953,9341
102221220,8863
102223899,10911
102221913,55040
102227177,5954
102232712,5982
102228573,57492
102228829,57492
102234593,81037
102218091,23327
102227135,3074
102227931,79810
102218667,340533
102222689,51528
102222977,27122
102238278,27122
106699614,7984
102224238,9603
102219932,63933
102218874,51474
102230633,25875
102229904,9498
102231315,5733
102237237,5601
102217617,91522
102230743,9564
102232718,84067
102224639,9709
102227992,9454
102225185,9454
102223592,5888
102221579,10721
102230257,5291
102219145,1535
102224684,84321
102235759,23593
102230906,10198
102217939,54477
102238101,54477
102217491,80143
102233837,23223
102232647,6307
102222400,55761
102234190,60529
102217741,60529
102225029,23105
102226526,1112
102218218,728464
102234019,8574
102233907,8574
102226702,8574
102237685,55850
102233491,83714
102228273,55745
102224791,29945
102234187,27095
102232002,9967
102236615,9967
102219858,29085
102220383,954
102231610,954
102225265,4065
102233557,51742
102222231,23596
102223291,5798
102224458,5798
102222121,55733
102227622,23095
102237989,2296
102218612,25771
111612294,23224
102221201,57475
102229481,10079
102236593,23626
102236827,140689
102218723,23201
102221753,84957
102226991,2581
102231958,51602
102231088,26099
