GENEID_9597,GENEID_9606
100985171,7105
100984853,64102
100977673,8813
100985041,57147
100984492,55732
100980496,2268
100971143,3075
100976080,2519
100995141,2729
100979937,4800
100992263,90529
100991694,57185
100981652,81887
100969396,22875
100979715,6405
100989405,1080
100984163,54467
100985833,1595
100984849,889
100977923,5893
100988665,572
100980929,51056
100994485,4267
100967734,9957
100973977,26
100985948,51384
100979881,23072
100974341,8379
100995933,3927
100990225,29916
100972822,55365
100978281,4074
100985869,90293
100990990,56603
100979991,3382
100982781,79007
100982876,57679
100972863,843
100972044,8837
100974935,7035
100980761,55471
100981432,10181
100968047,9108
100995443,6542
100986801,381
100980265,23098
100981280,26073
100992749,23129
100984295,204
100974952,952
100968013,2288
100995039,23028
100981770,10180
100994214,84254
100974624,5965
100979768,55610
100978905,126393
100981753,115703
100989931,4706
100995502,4706
100970620,5166
100979058,85413
100971583,51364
100971744,340273
100977812,170302
100968312,10165
100990672,7982
100972773,996
100989276,6521
100978746,799
100982890,3052
100986952,1856
100989037,64063
100967567,5976
100981468,8935
100991246,292
100973041,55013
100972416,3207
100974169,56919
100979862,4222
100983473,221981
100977351,3980
100979195,79657
100995253,6296
100994463,81691
100978726,57019
100979944,56928
100982514,80256
100976532,51226
100989775,5577
100984247,10943
100984888,1387
100989826,9256
100992079,4353
100971627,5444
100979312,6936
100989892,84058
100977046,54677
100976274,5244
100982828,55904
100991900,57414
100972147,25998
100987780,7748
100984032,23077
100983358,26224
100968171,3683
100992308,5164
100993709,3675
100994393,7543
100971379,3920
100991197,3674
100971278,51666
100982724,51573
100971575,55049
100968605,9244
100983844,114881
100983983,26022
100980590,51087
100971092,3883
100984930,9020
100980650,6833
100991255,10368
100989310,54972
100970095,163
100994099,6863
100979130,10127
100979411,6376
100983773,64847
100983419,8913
100990426,4293
100984239,5898
100971684,55971
100974528,80853
100987148,2115
100967754,55750
100993681,221
100974209,55001
100994295,57157
100993169,10344
100994120,9855
100981309,10083
100984104,79017
100974923,10926
100988035,6915
100972107,3475
100980340,1352
100980410,9569
100974187,54623
100994465,27072
100973033,9912
100972452,60528
100985157,85477
100982805,8228
100987348,8735
100974124,79602
100980501,51265
100995749,151531
100988600,10942
100992653,57787
100975958,8842
100980763,115098
100993656,5048
100976546,4843
100990841,1770
100985298,9703
100983167,9058
100985437,8522
100994271,79090
100992660,4145
100977100,1087
100972912,974
100973259,6329
100984957,54879
100980991,8277
100974759,5080
100975602,113000
100981479,64285
100985163,55692
100995074,9254
100989978,8938
100993853,115939
100969226,9091
100987492,57585
100974267,7005
100983820,6401
100973556,55735
100990554,2328
100989975,29116
100987167,27035
100984393,1870
100977823,5689
100971430,6853
100981005,3720
100980188,6792
100980159,57172
100987042,728642
100978184,65220
100983081,7021
100983415,83741
100968309,9940
100976453,9265
100973794,53616
100987742,6856
100993774,1534
100980057,9043
100974783,1951
100983928,10157
100983556,55200
100995350,51188
100968830,84954
100983759,4257
100968247,1407
100982310,8993
100988557,4784
100987531,6482
100967233,9235
100980197,23542
100969630,9862
100972407,23221
100983548,54497
100990629,7095
100995336,6224
100968628,7812
100981198,9690
100969784,5980
100990979,10178
100985200,5081
100981899,10747
100984862,389434
100983609,199870
100982731,80342
100991424,29954
100973602,51534
100977447,51085
100982403,9031
100984356,10048
100980534,51513
100995689,83932
100995690,51603
100988041,8798
100985783,7756
100977575,7384
100969030,83930
100984689,928
100968066,57467
100977028,9918
100978152,25900
100992194,2696
100985109,51533
100984794,56920
100992314,11188
100980431,23166
100980153,80199
100981442,6540
100981796,3423
100995726,5646
100978002,7752
100970574,920
100995187,10233
100992723,695
103782645,3077
100974545,22955
100971932,2534
100979325,3097
100992347,2326
100985726,6924
100986382,11313
100975125,1185
100990226,9902
103785914,654364
100973381,6534
100994524,10867
100983641,55727
100985788,9546
100992418,54903
100982356,51099
100990401,3730
100972571,26993
100979370,54799
100971697,51096
100989258,54476
100992903,54902
100993329,8193
100977424,9066
100979256,23395
100977462,5286
100980976,5329
100992973,54443
100972240,58525
100992305,2844
100992305,23637
100969561,1634
100991841,54814
100978694,5536
100984988,23177
100971346,8491
100994144,27033
100972146,7305
100969127,57146
100971836,2556
100986197,672
100988695,2067
100980861,933
100973432,7869
100988592,51360
100986927,4007
100969301,4057
100984535,2137
100992986,9971
100995722,60481
100979027,240
100980403,57658
100982090,55148
100977000,11183
100986290,30845
100993683,5704
100982980,23324
100980166,57709
100980857,5010
100989624,51629
100975053,9961
100982076,51667
100973170,5238
100973987,112611
100971488,1195
100969513,55703
100989532,23357
100976201,9604
100981231,1774
100969292,50865
100987834,9052
100996117,10046
100988644,923
100992962,10460
100995003,23376
100977766,23649
100972848,23144
100975624,823
100974414,55
100977785,4190
100987897,10463
100984107,10903
100993532,1355
100973063,440193
100992592,10138
100972228,10771
100977168,7454
100967933,1800
