GENEID_59894,GENEID_9606
101811572,64102
101810321,8813
101808475,57147
101808272,55732
101820044,2268
101812237,2519
101809710,1080
101816688,54467
101818100,1595
101817515,889
101811559,5893
101811518,51056
101818325,8379
101815899,4074
101808714,3382
101806421,55471
101808224,10181
101821855,9108
101819404,2288
101810697,23028
101808360,10180
101815579,55610
101816825,85413
101805747,51364
101810222,10165
101817437,996
101815380,799
101813169,3052
101807430,3207
101819581,5439
101814181,56919
101815497,4222
101808635,3980
101821967,79657
101818859,57019
101820443,56928
101812552,5444
101811949,84058
101816162,54677
101812878,55904
101820009,25998
101810087,26224
101820185,7543
101805855,3920
101810593,51666
101812400,26022
101813386,9020
101812634,6833
101810491,10368
101806840,163
101810726,6863
101820887,64847
101815706,5898
101812589,55971
101805647,2115
101818093,57157
101811692,3475
101817753,1352
101817769,414
101818212,414
101812491,79602
101812503,8842
101815745,5048
101817488,4843
101821479,9703
101820039,9058
101807984,8522
101811289,974
101810080,6329
101820881,113000
101819244,9254
101810683,9091
101814757,57585
101819196,7005
101814998,5689
101819342,3720
101811683,6792
101812461,728642
101814114,65220
101810467,83741
101815617,9265
101811428,6856
101813454,1534
101805997,9043
101818954,10157
101819925,1407
101811246,6482
101815951,9862
101816605,23221
101807132,54497
101806693,7095
101813264,7812
101808657,9690
101817326,389434
101815238,80342
101812193,9031
101820942,51603
101817002,8798
101817127,83930
101808070,57467
101814709,9918
101810373,56920
101822203,23166
101810724,6540
101811036,920
101820538,695
101820501,22955
101807629,2534
101816857,1185
101807286,9902
101816926,10867
101807199,55727
101810690,54903
101806639,54799
101807525,51096
101810855,23395
101813229,5286
107603395,54443
101807847,2844
101807847,23637
101812548,1634
101820297,57146
101814437,672
101809541,4057
101818645,2137
101819281,9971
101814943,60481
101813553,240
101818839,30845
101819881,23324
101821540,5010
101820794,51667
101820601,5238
101821653,112611
101821234,55703
101811579,23357
101817033,9604
101814269,50865
101813797,9052
101815589,10460
101814526,23144
101822039,55
101822240,55
101809386,10771
101809809,9782
101821282,23386
101817833,3670
101821674,55349
101815865,55830
101806668,27032
101808710,3479
101811754,10928
101812501,22902
101820199,1272
101816516,6556
101809455,55622
101812045,8685
101813067,1591
101811840,57586
101811209,972
101821006,54764
101808495,23154
101821754,864
101816422,4361
101820056,58473
101810537,1992
101812115,11136
101816450,9716
101816308,1373
101814170,732
101820162,2554
101806416,57210
101808347,64429
101807909,57476
101808800,4719
101810225,9821
101821374,330
101809600,6617
101808201,51071
101808017,23304
101814660,25901
101819551,58528
101820926,3298
101814161,10062
101810694,3755
101815650,56895
101806619,5583
101809350,11285
101809723,9519
101818898,9774
101812701,55334
101808913,3381
101821453,51106
101813499,9135
101820868,3149
101810079,578
101815996,22807
101816593,51306
101809489,6301
101815362,8498
101811145,5926
101806552,7260
101816928,8100
101809870,55596
101811698,10061
101812023,54480
101816196,57554
101814409,55236
101806333,9846
101810144,535
101817026,321
101809415,5606
101810451,55789
101810950,23604
101816055,5981
101815688,5009
101816121,10858
101814308,6570
101816726,846
101808166,2324
101817747,4238
101807823,55300
101809053,259282
101821140,27430
101812099,7092
101805987,23644
101816500,7204
101818473,23274
101822019,23517
101819870,1767
101809016,729
101817497,26064
101813247,23035
101812183,54908
101819148,27067
101812463,54896
101820169,1497
101819429,79142
101819665,1008
101806527,3631
101812840,5685
101808625,10039
101815856,84883
101815649,7399
101820730,7038
101810446,10863
101811471,1495
101811105,5256
101817114,54960
101818943,8481
101819543,80243
101811046,22884
101813077,56474
101810730,51606
101808744,56204
101821073,1356
101819807,84062
101817388,57102
101805702,55841
101812294,6098
101812926,57646
101814023,57545
101814482,608
101806411,55885
101807943,55173
101812265,2978
101817576,51773
101814695,55187
101809505,10659
101809347,23196
101814912,1161
101813192,9563
101820435,55040
101811638,57492
101820527,81037
101816222,79810
101809127,51528
101821419,10319
101819306,5601
101822200,9564
101820825,9709
101815958,10721
101821801,5291
101819969,10198
101806107,57600
101811763,6307
101814472,60529
101808669,1112
101813068,51154
101810559,23101
101818624,83714
101811332,55745
101807496,29945
101817538,4065
101810411,23596
101806419,55733
101814767,140689
101810873,2581
101821876,26999
101808905,23118
101809471,55283
101808402,114800
101815913,23369
101814674,84545
101807456,3700
101809418,7185
101806571,54542
101817442,8908
101810353,6317
101818836,6317
101815412,6646
101814835,2155
101820336,639
101820801,9474
101814007,57458
101805743,8975
101810751,23200
101818835,5218
101822232,4659
101808351,54432
101814363,1608
101821781,6916
101810669,5832
101815392,6894
101806376,6515
101811701,9150
101807128,55359
101819257,11054
101806115,1301
101816553,30
101821842,586
101809277,11178
101817235,7478
101809132,10787
101810128,6433
101810713,84649
101821830,1431
101815093,63916
101812906,23063
101811670,81671
101820498,124925
101814364,2817
101814543,57143
101821614,3029
101811507,55726
101821217,8839
101815960,10402
101808931,9914
101821443,28996
101812393,5476
101807057,6558
101815506,28966
101816401,2139
101816289,9627
101817368,11218
101809170,55711
101813628,5378
101808107,10362
101816375,10203
101822221,7629
101820222,4942
101819077,10885
101816126,5586
101812896,9697
101818732,9423
101808171,9340
101813527,55388
101814233,23536
101816760,55854
101822010,6416
101819152,55248
101805723,9892
101808419,1308
101807521,119391
101819921,55176
101807238,5588
101815764,83641
101821852,4199
101818379,23216
101812673,55810
101805809,4904
101819622,5525
101815333,1496
101811847,7075
101811948,57609
101813754,9682
101806577,84217
101816372,6688
101818589,744
101817343,51208
101808775,27107
101806487,9950
101812169,2263
101817274,60487
101806126,55623
101814730,91283
101812831,55102
101821726,348158
101811960,57623
101807487,9650
101812348,1316
101821296,7132
101814501,54505
101810246,30836
101810056,30836
101820882,79091
101809343,7158
101814972,1659
101816603,5590
101820185,7544
101806033,55699
101822033,6857
101819650,5165
101820358,8692
101819972,63897
101818661,4205
101819230,2182
101813159,25885
101818173,286749
101816171,55133
101812537,3796
101812350,23198
101812749,27248
101820643,375449
101809848,221395
101810569,54549
101821056,55746
101806136,8514
101820155,6095
101806689,7049
101807834,483
101811076,4734
101806829,5597
101807033,10681
101810061,5873
101815643,27440
101808229,7353
101807693,57661
101811356,8518
101821978,27071
101816411,2255
101813516,23446
101820889,23293
101812571,10640
101816013,23210
101818872,5423
101816531,55808
101811855,3340
101810535,440
101819974,10947
101816852,10610
101817021,1103
101817790,26986
101817342,10420
101819895,1459
101809979,11099
101818792,8891
101806194,998
101812287,26031
101806697,6559
101814043,56852
101806014,11320
101817571,6160
101819556,79658
101818045,6196
101811973,6400
101809044,9319
101818779,28951
101817415,140469
101810615,79901
101808401,28513
101808005,55117
101816060,51109
101815508,6694
101814028,87
101816248,23503
101817160,22905
101811776,55679
101809739,55515
101820137,84708
101821602,9886
101820950,3161
101805942,55743
101808225,8974
101812846,23291
101818241,1400
101809555,54820
101816570,10335
101815363,79041
101808882,8907
101816849,949
101817290,4171
101812803,54456
101821339,8626
101821057,80216
101811346,3993
101812446,5151
101822020,1183
101818200,54475
101819469,6389
101812790,6605
101820288,5523
101819630,8647
101816198,10644
101819853,10129
101821462,23332
101820907,1207
101808388,8726
101813054,54825
101806433,7251
101809073,55421
101815744,489
101810124,11343
101815377,59277
101818392,617
101806158,9891
101812050,54878
101811659,9187
101821230,55205
101808289,8578
101812855,23140
101805975,50508
101817874,6557
101805994,9671
101814673,6865
101807872,79023
101821642,10371
101806153,51512
101820656,10512
101818166,55020
101812077,38
101822164,23151
101812440,7479
101817283,9462
101807077,4140
101812431,2355
101810689,27091
101810381,27092
101816746,285527
101813184,6624
101808355,60
101820022,5337
101807408,479
101812973,7879
101819177,55843
101820289,113457
101809982,5076
101810463,23016
101816837,4175
101818923,7374
101810945,27252
101812847,8786
101820949,55094
101818179,2239
101813819,55796
101815644,5915
101814675,56889
101808344,4791
101811543,29089
101821132,54431
101814419,23032
101808892,5063
101814663,827
101813955,1641
101818952,6626
101812685,9576
