9135_GENEID,9606_GENEID
103816455,7105
103816454,64102
103823380,57147
103823379,55732
103820009,2729
103823309,4800
103816555,81887
103821119,22875
103824286,6405
103812814,54467
103812813,889
103820457,5893
103826143,51056
103812312,4267
103824251,9957
103819358,23072
103817636,8379
103816408,90293
103812843,3382
103814502,57679
103814509,843
103814508,8837
103821760,55471
103824287,10181
103825353,6542
103820283,23098
103824319,952
103827194,2288
103816958,10180
103820246,84254
103820498,5965
103812821,55610
103812830,5166
103818648,85413
103817137,51364
103812832,10165
103813682,7982
103821665,996
103814878,3052
103826004,55013
103812902,3207
103820072,5439
103820063,56919
103821585,4222
103820085,3980
103820387,79657
103817691,6296
103817689,81691
103816712,57019
103817763,1387
103812799,54677
103813524,55904
103817582,30812
103819583,25998
103812272,23077
103812271,26224
103812829,51666
103817696,51573
103825403,114881
103821766,26022
103821648,9020
103827026,6833
103817800,10368
103822262,54972
103820082,163
103812835,6863
103819820,64847
103819981,8913
103823803,5898
103817654,55971
103812851,2115
103819699,55750
103813538,57157
103815683,9855
103827025,10083
103812801,10926
103821980,6915
103819907,1352
103820048,9569
103823800,27072
103823911,60528
103812848,85477
103812310,414
103815796,8228
103820460,79602
103814609,151531
103824347,8842
103820203,5048
103820198,4843
103820291,9703
103821887,4145
103821816,974
103821817,6329
103822095,5080
103817580,113000
103817742,64285
103817755,55692
103817791,115939
103817785,9091
103816458,27035
103823540,1870
103818493,5689
103827348,3720
103815835,6792
103823276,57172
103820800,728642
103820802,65220
103821226,7021
103821218,83741
103817665,9265
103813726,6856
103821655,1534
103819813,9043
103817159,1951
103813475,10157
103821141,51188
103814648,6482
103821622,9862
103824424,23221
103817595,54497
103825821,6224
103813069,9690
103822158,5980
103816383,10178
103820571,389434
103823534,199870
103826509,29954
103820219,51085
103820220,9031
103822339,51513
103818508,83932
103823383,51603
103819785,7756
103821117,83930
103819552,928
103813048,57467
103812461,9918
103812460,25900
103824274,56920
103816982,11188
103820450,6540
103816359,3423
103812453,920
103824231,695
103822564,22955
103818548,2534
103820604,3097
103823505,6924
103817303,6534
103827187,10867
103826462,55727
103821979,9546
103820234,54903
103819809,54799
103819979,51096
103813003,23395
103826780,5286
103821109,54443
103818931,23637
103818931,2844
103813402,1634
103821394,23177
103821322,8491
115484303,57146
103817682,57146
103821581,672
103821407,2137
103813379,9971
103820027,60481
103821302,30845
103824101,23324
103815289,57709
103815288,5010
103812712,51667
103819540,112611
103813196,55703
103826905,23357
103817394,9604
103820512,1663
103813327,50865
103813328,9052
103816515,10046
103822263,923
103823692,10460
103826481,23144
103824981,823
103812968,55
103812969,55
103824937,10463
103826476,440193
103812727,10771
103816895,1800
103823784,9782
103819826,64132
103824848,81551
103816993,55349
103818467,53832
103816978,55830
103812966,27032
103819655,3479
103826660,10928
103823425,22902
103820371,1272
103814662,6556
103816403,63932
103821696,55622
103814289,8685
103826709,57586
103813737,3082
103813767,54764
103822601,23154
103826358,4331
103826328,23034
103827268,4361
103818342,1992
103817855,64816
103826764,114879
103826942,9716
103814751,1373
103815206,732
103824498,2273
103818754,51507
103817236,2554
103814789,57210
103818252,9921
103813822,64429
103823634,57476
103824086,6050
103814484,4719
103827415,9821
103826109,23071
103827281,330
103827431,11215
103826361,6617
