303518_GENEID,9606_GENEID
102213233,7105
102201863,64102
102213499,8813
102213389,57147
102213101,55732
102212976,2268
102214054,2519
102211409,2729
102198236,4800
102201842,90529
102208945,57185
102196470,22875
102213718,6405
102205600,6405
102206790,54467
102196938,1595
102197209,889
102208578,51056
102195917,4267
102206720,26
102210737,51384
102204459,23072
102206706,8379
102203403,3927
102194388,3927
102201238,29916
102196019,29916
102208051,4074
102209939,90293
102194397,56603
102203037,3382
102214021,79007
102212618,57679
102196963,843
102197058,8837
102215255,55471
102199400,9108
102199598,381
102214610,381
102213978,23098
102200218,26073
102210871,23129
102196698,204
102199820,952
102193106,952
102200934,2288
102200716,23028
102213243,10180
102194238,84254
102196184,84254
102211191,5965
102198134,55610
102198907,126393
102197218,4706
102202178,5166
102193477,85413
102200796,51364
102207351,170302
102196427,10165
102209722,7982
102208491,996
102205516,6521
102213817,6521
102198600,799
102213174,3052
102202272,1856
102194081,5976
102192972,5976
102196466,8935
102200398,292
102200173,55013
102193161,3207
102196241,5439
102197599,56919
102212962,4222
102201799,221981
102210847,221981
102199899,3980
102211968,79657
102208186,81691
102202944,57019
102206550,56928
102202213,80256
102206331,51226
102195086,5577
102198693,10943
102215570,1387
102214169,1387
102205824,5444
102206297,5444
102193563,6936
102198893,6936
102207553,84058
102214700,54677
102214034,5244
102203652,55904
102203101,30812
102203377,30812
102213017,25998
102209757,23077
102198007,26224
102209471,26224
102209228,5164
102196666,3675
102209883,3920
102196135,51666
102210663,51573
102214264,51573
102196309,9244
102206645,9244
102205496,9244
102195127,114881
102207470,114881
102209230,26022
102202642,51087
102197439,9020
102214382,9020
102194142,6833
102199401,10368
102209341,54972
102204550,163
102202749,6863
102198186,64847
102193605,4293
102195095,5898
102196059,55971
102212097,55971
102204996,80853
102211699,2115
102195975,55750
102201154,221
102193747,221
102197733,221
102198649,221
102193588,55001
102213159,9855
102193858,10083
102193659,79017
102193074,6915
102213248,3475
102195941,56891
102199886,56891
102214761,56891
102207932,1352
102201093,9569
102212646,54623
102198168,27072
102194571,9912
102199140,9912
102196073,60528
102194366,85477
102192539,414
102214875,8228
102216087,79602
102213607,151531
102200597,57787
102194939,57787
102207478,8842
102203600,8842
102213081,115098
102206612,5048
102201308,5048
102194936,9703
102211941,9058
102192340,8522
102197773,8522
102206507,79090
102200608,4145
102208233,6329
102213679,54879
102210670,5080
102195852,113000
102198371,64285
102207933,64285
102210772,9254
102199510,9254
102203572,115939
102209377,9091
102203794,57585
102202469,7005
102202970,7005
102196357,6401
102195499,6401
102211487,55735
102201416,55735
102202657,29116
102212147,5689
102203979,3720
102215251,6792
102215627,6792
102209893,57172
102204221,57172
102215631,65220
102214617,7021
102215653,83741
102210043,9265
102212332,53616
102205385,6856
102202750,1534
102212371,9043
102196548,9043
102193835,1951
102198315,10157
102198957,51188
102198124,84954
102195830,1407
102211402,1407
102195815,8993
102209138,4784
102193049,4784
102200994,6482
102192493,6482
102197349,64386
102214051,5310
102196858,23542
102214825,9862
102199918,23221
102204609,54497
102208134,7095
102202859,7812
102208200,9690
102207096,5980
102208721,10178
102203428,5081
102204974,10747
102214650,389434
102192921,29954
102203924,51534
102197705,9031
102199449,10048
102205169,83932
102205896,51603
102214989,8798
102208989,7756
102204353,7756
102203484,7384
102202019,928
102212130,928
102211887,57467
102200712,57467
102202771,9918
102200484,25900
102203197,25900
102200093,56920
102209529,6540
102202738,6540
102205840,3423
102199302,5646
102197602,5646
102213183,920
102198889,10233
102199416,695
102213006,22955
102207561,2534
102205288,2534
102209750,3097
102206779,6924
102207427,11313
102194960,1185
102196785,9902
102200570,10867
102215404,10867
102199891,55727
102205321,9546
102204061,54903
102208082,51099
102202633,3730
102214277,3730
102195872,3730
102199495,26993
102206344,54799
102204821,54799
102192147,54476
102207040,54902
102207488,8193
102203020,9066
102215913,9066
102205188,23395
102213460,5286
102205542,58525
102195946,2844
102195946,23637
102196544,1634
102210653,54814
102213981,5536
102201963,23177
102209756,8491
102198311,2556
102198514,672
102193711,2067
102193550,7869
102197565,51360
102199827,4007
102212096,4057
102193837,2137
102213570,9971
102211879,60481
102207629,240
102208742,8284
102194835,57658
102193485,57658
102199608,55148
102196431,55148
102196733,11183
102198307,30845
102213366,5704
102207733,23324
102213668,57709
102213397,5010
102203046,5010
102214281,9961
102192575,51667
102199772,5238
102205012,55703
102215379,23357
102192774,9604
102201837,9604
102197836,1774
102214663,1774
102201217,1663
102206964,50865
102211594,9052
102205010,23376
102207827,23649
102194985,23144
102206719,4190
102201327,4190
102191971,10463
102198924,10903
102197131,1355
102198110,10138
102194709,10138
102208589,10771
102214661,1800
102211189,29881
102211463,64132
102213246,81551
102211642,81551
102197771,23386
102211873,3670
102198518,55349
102198582,53832
102199644,55830
102195245,27032
102194791,3479
102205892,92745
102192001,1272
102197244,1272
102194790,8540
102204982,63932
102205315,477
102213736,55622
106455914,147948
102208672,23187
102208868,8685
102213271,1591
102192530,56981
102215569,972
102215743,3082
102214396,3082
102208905,54764
102199339,54764
102199194,23154
102208764,25960
102200307,55734
102215980,4331
102210607,23034
102207543,4361
102209318,58473
102201127,58473
102200047,1992
102197190,1992
102213061,64816
102198204,64816
102197004,64816
102196352,64816
102197914,64816
102196446,64816
102198620,11136
102196096,9369
102216248,114879
102214095,9716
102209507,1373
102210060,732
102201210,2273
102194967,2273
102208915,51507
102212972,2554
102215466,57210
102192815,57210
102211398,9921
102209164,55778
102204694,64429
102197512,57476
102198382,4719
102209329,4719
102196853,9821
102196647,23071
102203496,211
102205873,330
102194181,11215
102214481,6617
102193279,51071
102214401,11171
102195012,50619
102194516,51177
102215674,51177
102196830,2730
102205524,23304
102201245,30846
102197552,30846
102210408,55635
102213525,25901
102200210,58528
102192169,3298
102213710,51230
102201400,10062
102207532,1890
102215194,11231
102194371,23633
102213777,7431
102209019,8635
102202803,3755
102198254,56895
102214644,4285
102214840,5583
102209589,3459
102201440,11285
102212373,7444
102213145,55591
102203736,65980
102196485,6642
102196909,6642
102208647,9519
102199297,56938
102212436,56938
102201946,55334
102197896,286
102212508,286
102215368,51106
102195561,9135
102194318,23279
102210286,22807
102196332,2896
102213657,2896
102214668,2896
102195851,2896
102198998,57514
102214359,6301
102197838,8498
102216074,5926
102211471,7260
102207903,10908
102210668,8100
102209952,56052
102193560,55596
102204423,10061
102204890,54480
102202698,57554
102216117,2530
102212163,55236
102212821,9846
102210478,535
102207373,535
102205515,8554
102200240,8554
102197977,9497
102199868,9497
102196774,321
102202458,28990
102197607,25897
106455903,11345
102205403,11345
102208353,4653
102203815,4653
102209849,84908
102207794,7414
102194255,7414
102201156,55789
102199585,23604
102193832,23604
102200596,8439
102215896,7077
102195427,7077
102195991,5981
102209362,55773
102199698,8452
102194569,8452
102209615,9172
102212859,5009
102206140,10858
102206432,10858
102199633,26009
102206533,6570
102197023,9099
102199278,846
102201356,51121
102196480,2324
102211719,54888
102200977,54455
102208566,4238
102194545,84245
102210546,4234
102193091,3224
102198021,175
102211314,55300
102195762,27430
102210006,7092
102207008,23644
102213501,7204
102206008,1462
102202724,1462
102213588,23517
102194072,1767
102211171,729
102204412,26064
102213280,11284
102206583,54831
102194766,23035
102193037,27067
102209738,54896
102195318,1497
102200167,79142
102199257,1008
102212244,3631
102207803,3631
102205304,5874
102192333,5685
102195918,23026
102208406,55341
102208351,10039
102199413,3371
102193789,3371
102200346,140876
102206829,55775
102215546,56918
102209854,9440
102207114,54884
102204651,822
102215775,1175
102211618,7038
102200986,8538
102201683,54165
102200919,23338
102202782,7546
102215428,54802
102208017,153
102207536,1495
102208110,2042
102206280,3309
102202334,1829
102194140,1829
102194439,1829
102211446,8481
102208293,2824
102205887,51438
102198653,80243
102197837,22884
102204080,64848
102212165,51606
102192051,5431
102210480,56204
102200566,7175
102208340,1356
102214551,7504
102202227,57101
102208700,57102
102194535,55841
102209218,395
102198978,395
102204344,4134
102209915,57120
102204741,57646
102213401,9734
102208357,26262
102211019,57545
102205505,50484
102206142,168850
102192597,55885
102202389,55173
102193435,51773
102204725,55187
102210572,10659
102206250,10659
102207667,23196
102210976,4254
102207031,4254
102215874,1161
102214076,11174
102192760,9563
102207994,8863
102210905,10911
102209389,55040
102192371,4052
102211907,5954
102210475,5982
102193825,81037
102197224,23327
102207339,3074
102192334,79810
102192536,51528
102209957,27122
102207594,7984
102213359,9603
102193123,63933
102209032,25875
102201061,9498
102207414,5733
102209963,5601
102203590,9564
102193709,84067
102212866,9709
102192485,9454
102194778,9454
102213041,5888
102216250,5291
102212697,1535
102205075,84321
102199375,23593
102199491,10198
102195464,54477
102196053,54477
102202569,80143
102202714,23223
102209718,6307
102213815,55761
102205379,60529
102192094,60529
102205308,23105
102201956,1112
102204689,728464
102196244,8574
102206997,8574
102210173,8574
102195166,51154
102194969,55850
102191975,83714
102208203,55745
102208782,29945
102199248,27095
102204426,9967
102204782,9967
102200906,29085
102201197,954
102199180,954
102212861,4065
102195336,51742
102203158,23596
102207798,5798
102214093,5798
102214573,55733
102214705,23095
102197629,25771
102205441,57475
102201255,10079
102195960,23626
102197312,140689
102199869,23201
102195931,2581
102207542,51602
102200687,26099
102213086,26099
102205662,3757
102208846,10827
102192520,26999
102203298,23118
102202725,116254
102194952,57602
