GENEID_9541,GENEID_9606
102145662,7105
102142735,64102
102135525,8813
102143956,57147
102145085,55732
102117662,2268
102133702,3075
102137215,2519
102138491,2729
102134814,4800
102115823,90529
101925184,57185
102141577,81887
102115606,22875
102132733,6405
102130331,1080
102118565,54467
102146764,1595
102115986,889
102120345,5893
102121921,572
101926835,51056
101867429,4267
102141942,26
102142460,51384
102140352,23072
102147242,8379
102127050,3927
102122708,29916
102139479,55365
101866280,4074
102130620,90293
102131789,56603
102127858,3382
102138131,79007
101925534,57679
102144792,843
101867183,8837
102119734,7035
101866472,55471
101925592,10181
102141092,9108
102143054,6542
101865072,381
102129640,23098
101864937,26073
102126889,23129
101926321,204
102126394,952
101925759,2288
102135743,23028
102145972,84254
101866914,5965
101865997,55610
101866124,126393
101926146,115703
101866670,4706
102134986,4706
102119067,5166
102146653,85413
101866550,51364
102146020,340273
102136734,170302
102115095,10165
102124299,7982
101925266,996
102115433,6521
102136961,799
102130747,3052
102143975,1856
101866172,5976
101925595,8935
102138876,292
101925331,55013
102131470,3207
102116442,56919
102129385,4222
102122001,221981
102140711,3980
102125082,79657
102126505,6296
101865662,81691
102126378,57019
102146260,56928
101926556,80256
101867131,51226
102115738,5577
102134812,10943
102135037,1387
102132720,9256
102130410,4353
102121098,5444
102116651,6936
101925171,84058
101926094,55904
102134672,57414
102133275,25998
101867408,23077
102125683,26224
101867293,5164
102123329,3675
102116627,7543
102119735,3920
102119413,3674
102119452,51666
102143508,51573
102127225,55049
102125189,9244
102141638,114881
102131437,26022
102115298,51087
102127570,3883
102145584,9020
102118880,6833
101926678,10368
102145550,54972
101926562,163
102141139,6863
101865291,10127
102138925,64847
101925139,8913
102145891,1750
102123979,4293
102124292,5898
102123363,55971
102130334,80853
102145763,2115
102144145,55750
102120140,221
102145843,55001
102144395,57157
102136176,10344
102145300,9855
102117394,10083
102142709,79017
101866622,10926
102131732,6915
101925294,3475
102132338,1352
102147004,9569
101926725,54623
102126362,27072
102128360,9912
102127182,60528
102116862,85477
101865746,414
102118580,8228
102143585,8735
102130588,79602
101866587,51265
102137486,151531
102129695,10942
102145145,57787
101865661,8842
102136697,115098
101866353,5048
102121432,4843
102120663,1770
102135244,9703
102132582,9058
101866328,8522
102142190,79090
102136833,4145
107128284,1087
102145117,974
102145985,6329
101866168,54879
101865992,8277
101925834,5080
102133132,113000
102134554,64285
101926255,55692
102115452,9254
102145509,8938
102145153,115939
101866614,9091
102119205,57585
102122772,7005
102143564,6401
101865788,55735
102121796,2328
102126390,29116
102116010,27035
102128093,1870
102141417,5689
102144780,6853
102130210,3720
101865245,57172
102123466,728642
102123255,7021
102123908,83741
102144503,9940
102147001,9265
102139606,53616
102144396,6856
102126833,1534
102120934,9043
102118794,1951
102145151,10157
102134683,55200
102127346,51188
102146386,84954
102146648,4257
102129439,1407
102117154,8993
101926103,4784
102127575,6482
102144147,64386
102133534,5310
102129417,23542
102120426,9862
102124255,9862
102134397,23221
102125124,54497
102118665,7095
101866725,6224
102138547,7812
101925366,9690
102123248,5980
102136220,10178
102117786,5081
102131322,10747
102137987,389434
102115427,199870
102130783,80342
102136913,29954
102130600,51534
102140140,51085
102142448,9031
102127633,10048
102139360,51513
102138655,83932
102131416,51603
102122117,8798
101866930,7756
102117433,7384
101925610,83930
101866748,928
102128114,57467
102140100,9918
101865612,25900
102123760,2696
101866380,51533
102120190,56920
101926695,11188
102122730,23166
102143880,80199
102141142,6540
102137236,3423
102126989,5646
101926786,7752
101864991,920
102129175,10233
102123534,695
102139119,3077
101925446,22955
102126878,2534
102133922,3097
102123829,2326
102122221,6924
102123716,11313
102118649,1185
101925075,9902
101925770,654364
102125550,654364
102126013,6534
102145899,10867
102121684,55727
102134424,9546
102129510,54903
102140069,51099
102122891,3730
102125459,26993
102127049,54799
102126706,51096
102139086,54476
102123085,54902
102132118,5725
102142062,8193
102126922,9066
102130821,23395
102139334,5329
102143875,54443
102127223,58525
102118511,23637
102118511,2844
101866144,1634
102124146,54814
101926664,5536
102117740,23177
102130367,8491
102144750,27033
102124022,7305
102130340,57146
102131510,2556
102121313,672
102117117,2067
102130968,933
102134659,7869
102140645,51360
102118585,4007
102141526,4057
101865433,2137
102143900,9971
102140887,60481
102132853,240
102127742,57658
101866924,55148
102140175,11183
102118483,30845
101864886,5704
101865521,23324
102125172,57709
101925295,5010
102117666,51629
101865522,9961
102124813,51667
101866883,5238
102126117,112611
102135562,1195
102123395,55703
102126313,23357
101926421,9604
102139765,1774
102134553,1663
102122999,50865
102121233,9052
102146790,10046
102143944,923
102128305,10460
101867065,23376
102144814,23649
102118908,23144
101867512,823
102121197,55
101865736,4190
101926711,10463
102141494,10903
102142811,1355
102140698,440193
101865921,10138
102132231,10771
102133786,7454
102125725,1800
102143226,637
102136360,9782
102133732,64132
102128227,81551
102125192,23386
102130233,3670
102140074,55349
102141570,53832
102128620,1179
102128221,22802
101866004,55830
101866357,27032
102128018,3479
102129445,92745
102128258,10928
102140133,22902
102127489,1272
102116772,6556
102142937,25937
102140514,8540
102139245,63932
102139898,55622
102117582,147948
102120785,23584
102143697,23187
102137861,8685
102117231,1591
102126793,56981
102126155,57586
101865447,6591
102131412,972
102133907,3082
102116210,54764
102117296,23154
102131174,25960
101926250,55734
102130393,4331
102138042,23034
102140435,864
102135719,4361
101925605,58473
101865786,1992
102143360,64816
102128903,11136
102143804,6683
102115292,9369
102115391,114879
101925864,9716
102139369,1373
102133338,732
101926241,2273
101865757,51507
102139513,2554
102117697,55655
102121066,57210
101865324,9921
102136796,55778
102146875,64429
101865234,57476
102117627,6050
101865238,4719
101866278,9821
101864877,23071
101926862,211
102137780,330
102136414,11215
102122341,51022
101866969,6617
102144892,51071
101926115,11171
102144998,1244
102126764,50619
102139681,51177
101866849,2730
101926224,23304
101867058,30846
101867157,55635
102121348,25901
102121350,58528
102141682,3298
102123233,51230
101926544,8630
102122176,10062
102121212,1890
102123881,29781
102144018,10953
102147278,11231
102129760,23633
101864871,7431
102140989,355
101865621,8635
101867504,960
102135913,3755
101925210,56895
102133710,57823
101865693,4285
102133080,5583
102128214,3645
101866179,3459
102134376,11285
102130526,9047
102125384,7444
102144224,7133
101866703,55591
102118430,5452
102137122,65980
102136250,6642
101925911,9519
102123124,56938
101864963,9774
102134506,55334
102137552,286
102135688,3381
102130743,51106
102115557,9135
102122030,3149
102131143,23279
102142357,578
102127677,4593
102143914,22807
101867347,2896
101864961,51306
102141921,57514
101867060,55166
101866794,6301
102147112,8498
102131696,5926
101925116,7260
101866488,10908
102125442,8100
101865928,56052
102144158,55596
102121745,10061
102122122,54480
102119145,57554
101865484,2530
102134577,55236
102121794,9846
102127448,535
101926817,8554
102145738,9497
102138165,321
102116823,5606
102123989,79645
102127409,9168
101865319,25897
101865844,8504
101925587,11345
101866979,4653
102135575,26751
101864806,84908
102128047,84908
102140925,55789
102133584,23604
102134999,8439
101865977,159
102134941,26228
101866027,5981
101925856,55773
101866371,8452
102133342,9172
102127498,5009
102140307,10858
102118015,26009
102131054,6570
102140555,9099
101867346,846
101866203,27175
102118367,51121
102123168,2324
102125748,54888
102142285,54455
102127417,4238
102132125,84245
102118446,4234
102136320,3224
101866403,175
102133042,55300
102147035,259282
102146698,27430
102135078,7092
102121750,23644
102115266,7204
101867063,1462
102131097,23274
102134754,4481
102143513,999
102145811,23517
102147171,1767
102131909,9765
102144539,79567
102116032,729
101866854,26064
101925990,11063
102140873,11284
102144007,54831
102142978,23035
101926343,54908
102144848,27067
102142794,54896
102140046,1497
102139327,65078
102144841,79142
102137890,1008
102139378,3631
102118542,5874
101926424,5685
102124916,23026
101865672,55341
102132992,10039
102141221,3371
102132977,90326
102131853,140876
101866378,55775
102137575,84883
102115420,55812
101865456,9440
102124463,54884
102122161,822
102146396,1175
102115801,7399
102129793,11055
102121703,7038
102143721,10863
102140812,8538
101866996,54165
102115013,23338
102119934,7546
102132302,3937
101925132,54802
102131171,2981
102128933,9820
102133059,1495
102118205,5256
102130147,54875
102141663,2042
102140826,3309
102128124,1829
102120360,54960
102117714,8481
101866079,2824
102122961,80243
102117201,22884
102138411,64848
102136730,56474
101926423,51606
101926699,5431
101867004,56204
102125500,116984
102138786,7175
102137176,1356
102140104,23247
102127890,84062
102122017,7504
101925868,57101
101866927,57102
102143778,6322
102129070,55841
102132763,395
102137751,27146
102124949,57120
102123639,6098
102123057,57646
102121227,9734
102146203,26262
102140550,51491
102120746,57545
101865579,50484
102131753,168850
102145399,608
102144534,92017
101925614,55885
102145657,55173
102146663,2978
102147183,51773
102137036,55187
102143334,10659
102133463,23196
102135809,23518
102123592,1298
102136326,4254
102143286,1161
102126790,11174
102115057,9563
101866513,9341
102130020,8863
102129131,10911
102127961,3604
102137803,55040
102136496,4052
102137005,5954
102115979,5982
102145166,57492
102141713,81037
101867463,23327
102120882,50943
102120225,89801
102118610,3074
102134955,79810
102146421,340533
102115548,51528
101867496,27122
102127096,7984
102147249,9603
102137232,63933
101865889,51474
101864795,25875
102140880,9498
102147194,10319
102143455,5733
102116528,79931
102118497,5601
102114845,9564
102139790,84067
102115353,9709
102132740,9454
102115932,5888
102126075,10721
102142026,5291
102143777,1535
102135093,84321
102118831,23593
102124174,10198
102125712,54477
102143117,5652
102137282,80143
102118540,23223
102143803,57600
101865422,6307
102143162,55761
102135462,60529
102137518,23105
101867209,1112
102144537,728464
102142158,8574
102117691,4826
102139832,4826
102119811,55850
102120832,23101
102140359,83714
102120952,3909
101926437,55745
101866196,29945
102124629,3784
102140966,27095
102136395,9967
102131687,29085
102119518,954
102120600,4065
102116798,51742
102116411,23596
102116797,23596
101925663,10806
102115246,5798
102137664,55733
102129077,2296
101867361,25771
102144340,23224
102116303,57475
102139473,10079
102129548,23626
102119700,140689
102146581,25884
102130378,23201
101865743,84957
101925411,2581
102131118,51602
102139563,26099
102142329,3757
101867010,8454
101865230,10827
101866430,26999
101865975,23118
102124954,116254
102124745,5610
102124110,57602
102128002,58508
102140305,55283
102131135,114800
102125634,23369
102132477,84545
102131590,3700
102130825,3697
102117500,54969
102119111,51663
102119845,55609
102134940,10886
102144738,112885
102126034,7185
102121411,54542
102141261,55540
102124948,10758
102136979,8908
102118043,131566
102135021,6317
102135631,6317
102121286,6646
102126874,5318
102125031,4438
102121077,2155
102119419,2665
102127621,639
102125971,9474
101926256,57458
101925138,57095
102115518,57504
102129142,8975
101925402,23200
102116676,3918
101866398,5218
102116756,29927
101864805,4659
102116296,5923
101926613,816
102131709,9696
102137730,55718
102144572,493
101926021,9877
102117167,55781
102128997,54432
102146802,55706
101926600,1608
102134163,84256
102143887,64718
102128548,6916
102129938,64761
102131075,5832
102125007,6894
101866373,5188
102122916,4084
102118715,5128
102120647,548645
102124794,5662
102130823,9150
102126371,8531
102124570,55359
101925368,65125
102120836,55749
102115737,11054
102133761,2769
102136437,84699
101925678,55650
102120550,10076
101865580,9410
102129198,23504
102123840,1301
101866911,79832
101865029,51660
102143849,30
102130337,586
102127738,51564
102132968,11178
102142246,93166
102120527,7478
102116980,6676
102139495,10787
101866664,60488
101866588,2983
102139359,6433
102133737,10188
102133021,23041
102142204,1001
102139626,416
101867283,65056
102128601,84649
102126364,7771
101926620,1431
102134083,4058
102135641,64951
101865399,63916
102126721,23063
101866640,81671
102125795,10513
102124147,5424
101865998,124925
102147251,28968
102141413,29998
102116114,56848
101867006,6141
101926608,770
101865854,79763
102140484,11338
102141143,29924
101867096,55588
101925490,8776
102123030,2817
102145213,57143
102130736,3029
102128437,6047
101865354,841
102133411,22998
102117462,55726
102118704,51768
102122959,1747
101865183,53340
102135704,10077
102138727,8839
102139540,58524
102115716,10402
102132148,9914
102115306,4804
102146830,50937
102122226,6873
102126630,28996
101925432,23534
102139597,8625
102137593,54929
102120852,9170
101866185,5476
101866647,10147
101865866,6558
102140020,28966
102133126,2139
102138712,1265
102139077,10347
102142552,11218
101925932,53339
102133388,55711
102115338,8537
102116474,5449
102119141,1117
102142947,22904
102136219,5378
102129285,10362
102119096,10203
102133031,6882
102132278,23294
101926733,8943
102127112,7629
102138852,9351
102139738,4913
102134700,54887
102119905,2773
102144506,3843
102143087,4942
102143184,10885
102117291,5586
102127593,57418
102116504,9697
102136542,9423
101865286,9340
102123863,55388
101925692,1606
102115998,2065
101866006,54763
101867402,91526
102124034,3735
101925428,23536
102136685,10954
102126123,55633
102129785,4710
102118022,23013
102130711,4638
101925486,55854
102125035,6416
101925851,55248
102120979,9892
102147105,9748
102118834,51167
102133114,1308
102116720,119391
102119298,55176
102125438,5588
102133378,7089
102144302,51665
101866639,83641
102125724,4199
101925340,23216
102121224,8621
102144180,10797
102132153,84679
102118568,55810
102118781,4904
102147121,5141
101926512,5525
102140007,1496
102125946,1994
102137798,7075
102119472,57609
101866803,6602
101926063,9682
101865828,4802
101865853,84217
102131406,6550
102115903,25791
102137528,259266
102136529,8832
101866566,64834
102140931,6688
102115118,30834
101925332,744
102126717,51208
102124551,27107
102117415,9950
102143086,2263
101866920,55631
102134592,51015
102140961,2009
102125600,60487
102121869,55623
102137159,26153
102126180,55102
101866900,10565
102121480,348158
102130159,57623
101926139,9650
101925375,10734
102140205,2235
102117276,4649
102125557,5214
101864943,3422
102147042,6672
101925947,1316
102145183,8611
102120025,4756
102134639,23471
102133148,5255
102135285,7132
102131958,782
102120034,7813
102133706,9399
101865678,5315
102146192,54505
101925623,30836
102144533,79091
102131288,7158
102136335,7216
101865116,51018
102126054,1659
101925905,5590
102132069,55699
101865424,6857
102115879,89795
102124727,3421
101925419,79641
102125370,57595
102116890,492
102140851,6093
102121349,865
102118837,5165
102146623,8692
102115906,9759
102144868,11186
102128947,2261
102115309,3430
101864968,63897
102124775,80347
102129264,79990
102138665,4205
101925979,55593
102144652,7030
102130348,4943
102132163,2182
102124549,3632
102116765,27238
102144286,56850
101867511,24140
102143060,55771
102133951,65055
102114806,23250
101867012,25885
101867509,9741
102117869,57217
102120568,51447
102138016,286749
101925824,286749
102128186,55133
102116400,3796
102139509,10235
